"region","context","group","sample_id","bin_mid","count"
"dispersed_repeat","CpG","Treatment","13",57.5,0
"dispersed_repeat","CpG","Treatment","13",62.5,0
"dispersed_repeat","CpG","Treatment","13",67.5,0
"dispersed_repeat","CpG","Treatment","13",72.5,0
"dispersed_repeat","CpG","Treatment","13",77.5,0
"dispersed_repeat","CpG","Treatment","13",82.5,0
"dispersed_repeat","CpG","Treatment","13",87.5,0
"dispersed_repeat","CpG","Treatment","13",92.5,0
"dispersed_repeat","CpG","Treatment","13",97.5,0
"dispersed_repeat","CpG","Treatment","15",2.5,7766
"dispersed_repeat","CpG","Treatment","15",7.5,316
"dispersed_repeat","CpG","Treatment","15",12.5,97
"dispersed_repeat","CpG","Treatment","15",17.5,131
"dispersed_repeat","CpG","Treatment","15",22.5,66
"dispersed_repeat","CpG","Treatment","15",27.5,103
"dispersed_repeat","CpG","Treatment","15",32.5,39
"dispersed_repeat","CpG","Treatment","15",37.5,64
"dispersed_repeat","CpG","Treatment","15",42.5,37
"dispersed_repeat","CpG","Treatment","15",47.5,56
"dispersed_repeat","CpG","Treatment","15",52.5,33
"dispersed_repeat","CpG","Treatment","15",57.5,45
"dispersed_repeat","CpG","Treatment","15",62.5,19
"dispersed_repeat","CpG","Treatment","15",67.5,41
"dispersed_repeat","CpG","Treatment","15",72.5,26
"dispersed_repeat","CpG","Treatment","15",77.5,37
"dispersed_repeat","CpG","Treatment","15",82.5,33
"dispersed_repeat","CpG","Treatment","15",87.5,51
"dispersed_repeat","CpG","Treatment","15",92.5,42
"dispersed_repeat","CpG","Treatment","15",97.5,136
"dispersed_repeat","CpG","Treatment","16",2.5,0
"dispersed_repeat","CpG","Treatment","16",7.5,0
"dispersed_repeat","CpG","Treatment","16",12.5,0
"dispersed_repeat","CpG","Treatment","16",17.5,0
"dispersed_repeat","CpG","Treatment","16",22.5,0
"dispersed_repeat","CpG","Treatment","16",27.5,0
"dispersed_repeat","CpG","Treatment","16",32.5,0
"dispersed_repeat","CpG","Treatment","16",37.5,0
"dispersed_repeat","CpG","Treatment","16",42.5,0
"dispersed_repeat","CpG","Treatment","16",47.5,0
"dispersed_repeat","CpG","Treatment","16",52.5,0
"dispersed_repeat","CpG","Treatment","16",57.5,0
"dispersed_repeat","CpG","Treatment","16",62.5,0
"dispersed_repeat","CpG","Treatment","16",67.5,0
"dispersed_repeat","CpG","Treatment","16",72.5,0
"dispersed_repeat","CpG","Treatment","16",77.5,0
"dispersed_repeat","CpG","Treatment","16",82.5,0
"dispersed_repeat","CpG","Treatment","16",87.5,0
"dispersed_repeat","CpG","Treatment","16",92.5,0
"dispersed_repeat","CpG","Treatment","16",97.5,0
"dispersed_repeat","CpG","Treatment","22",2.5,4115
"dispersed_repeat","CpG","Treatment","22",7.5,213
"dispersed_repeat","CpG","Treatment","22",12.5,49
"dispersed_repeat","CpG","Treatment","22",17.5,75
"dispersed_repeat","CpG","Treatment","22",22.5,43
"dispersed_repeat","CpG","Treatment","22",27.5,43
"dispersed_repeat","CpG","Treatment","22",32.5,34
"dispersed_repeat","CpG","Treatment","22",37.5,43
"dispersed_repeat","CpG","Treatment","22",42.5,35
"dispersed_repeat","CpG","Treatment","22",47.5,23
"dispersed_repeat","CpG","Treatment","22",52.5,18
"dispersed_repeat","CpG","Treatment","22",57.5,21
"dispersed_repeat","CpG","Treatment","22",62.5,14
"dispersed_repeat","CpG","Treatment","22",67.5,23
"dispersed_repeat","CpG","Treatment","22",72.5,16
"dispersed_repeat","CpG","Treatment","22",77.5,26
"dispersed_repeat","CpG","Treatment","22",82.5,24
"dispersed_repeat","CpG","Treatment","22",87.5,19
"dispersed_repeat","CpG","Treatment","22",92.5,16
"dispersed_repeat","CpG","Treatment","22",97.5,48
"dispersed_repeat","CpG","Treatment","27",2.5,4111
"dispersed_repeat","CpG","Treatment","27",7.5,192
"dispersed_repeat","CpG","Treatment","27",12.5,69
"dispersed_repeat","CpG","Treatment","27",17.5,82
"dispersed_repeat","CpG","Treatment","27",22.5,41
"dispersed_repeat","CpG","Treatment","27",27.5,38
"dispersed_repeat","CpG","Treatment","27",32.5,28
"dispersed_repeat","CpG","Treatment","27",37.5,38
"dispersed_repeat","CpG","Treatment","27",42.5,17
"dispersed_repeat","CpG","Treatment","27",47.5,43
"dispersed_repeat","CpG","Treatment","27",52.5,19
"dispersed_repeat","CpG","Treatment","27",57.5,24
"dispersed_repeat","CpG","Treatment","27",62.5,13
"dispersed_repeat","CpG","Treatment","27",67.5,17
"dispersed_repeat","CpG","Treatment","27",72.5,20
"dispersed_repeat","CpG","Treatment","27",77.5,26
"dispersed_repeat","CpG","Treatment","27",82.5,9
"dispersed_repeat","CpG","Treatment","27",87.5,23
"dispersed_repeat","CpG","Treatment","27",92.5,25
"dispersed_repeat","CpG","Treatment","27",97.5,45
"dispersed_repeat","CHG","Control","9",2.5,11069
"dispersed_repeat","CHG","Control","9",7.5,202
"dispersed_repeat","CHG","Control","9",12.5,11
"dispersed_repeat","CHG","Control","9",17.5,9
"dispersed_repeat","CHG","Control","9",22.5,6
"dispersed_repeat","CHG","Control","9",27.5,5
"dispersed_repeat","CHG","Control","9",32.5,2
"dispersed_repeat","CHG","Control","9",37.5,1
"dispersed_repeat","CHG","Control","9",42.5,1
"dispersed_repeat","CHG","Control","9",47.5,2
"dispersed_repeat","CHG","Control","9",52.5,0
"dispersed_repeat","CHG","Control","9",57.5,0
"dispersed_repeat","CHG","Control","9",62.5,0
"dispersed_repeat","CHG","Control","9",67.5,0
"dispersed_repeat","CHG","Control","9",72.5,0
"dispersed_repeat","CHG","Control","9",77.5,0
"dispersed_repeat","CHG","Control","9",82.5,0
"dispersed_repeat","CHG","Control","9",87.5,0
"dispersed_repeat","CHG","Control","9",92.5,0
"dispersed_repeat","CHG","Control","9",97.5,0
"dispersed_repeat","CHG","Control","13",2.5,11354
"dispersed_repeat","CHG","Control","13",7.5,267
"dispersed_repeat","CHG","Control","13",12.5,10
"dispersed_repeat","CHG","Control","13",17.5,19
"dispersed_repeat","CHG","Control","13",22.5,2
"dispersed_repeat","CHG","Control","13",27.5,4
"dispersed_repeat","CHG","Control","13",32.5,0
"dispersed_repeat","CHG","Control","13",37.5,5
"dispersed_repeat","CHG","Control","13",42.5,0
"dispersed_repeat","CHG","Control","13",47.5,0
"dispersed_repeat","CHG","Control","13",52.5,0
"dispersed_repeat","CHG","Control","13",57.5,1
"dispersed_repeat","CHG","Control","13",62.5,0
"dispersed_repeat","CHG","Control","13",67.5,0
"dispersed_repeat","CHG","Control","13",72.5,0
"dispersed_repeat","CHG","Control","13",77.5,0
"dispersed_repeat","CHG","Control","13",82.5,0
"dispersed_repeat","CHG","Control","13",87.5,0
"dispersed_repeat","CHG","Control","13",92.5,0
"dispersed_repeat","CHG","Control","13",97.5,1
"dispersed_repeat","CHG","Control","15",2.5,0
"dispersed_repeat","CHG","Control","15",7.5,0
"dispersed_repeat","CHG","Control","15",12.5,0
"dispersed_repeat","CHG","Control","15",17.5,0
"dispersed_repeat","CHG","Control","15",22.5,0
"dispersed_repeat","CHG","Control","15",27.5,0
"dispersed_repeat","CHG","Control","15",32.5,0
"dispersed_repeat","CHG","Control","15",37.5,0
"dispersed_repeat","CHG","Control","15",42.5,0
"dispersed_repeat","CHG","Control","15",47.5,0
"dispersed_repeat","CHG","Control","15",52.5,0
"dispersed_repeat","CHG","Control","15",57.5,0
"dispersed_repeat","CHG","Control","15",62.5,0
"dispersed_repeat","CHG","Control","15",67.5,0
"dispersed_repeat","CHG","Control","15",72.5,0
"dispersed_repeat","CHG","Control","15",77.5,0
"dispersed_repeat","CHG","Control","15",82.5,0
"dispersed_repeat","CHG","Control","15",87.5,0
"dispersed_repeat","CHG","Control","15",92.5,0
"dispersed_repeat","CHG","Control","15",97.5,0
"dispersed_repeat","CHG","Control","16",2.5,7479
"dispersed_repeat","CHG","Control","16",7.5,139
"dispersed_repeat","CHG","Control","16",12.5,9
"dispersed_repeat","CHG","Control","16",17.5,13
"dispersed_repeat","CHG","Control","16",22.5,2
"dispersed_repeat","CHG","Control","16",27.5,7
"dispersed_repeat","CHG","Control","16",32.5,0
"dispersed_repeat","CHG","Control","16",37.5,1
"dispersed_repeat","CHG","Control","16",42.5,0
"dispersed_repeat","CHG","Control","16",47.5,0
"dispersed_repeat","CHG","Control","16",52.5,1
"dispersed_repeat","CHG","Control","16",57.5,0
"dispersed_repeat","CHG","Control","16",62.5,0
"dispersed_repeat","CHG","Control","16",67.5,0
"dispersed_repeat","CHG","Control","16",72.5,0
"dispersed_repeat","CHG","Control","16",77.5,0
"dispersed_repeat","CHG","Control","16",82.5,0
"dispersed_repeat","CHG","Control","16",87.5,0
"dispersed_repeat","CHG","Control","16",92.5,0
"dispersed_repeat","CHG","Control","16",97.5,0
"dispersed_repeat","CHG","Control","22",2.5,0
"dispersed_repeat","CHG","Control","22",7.5,0
"dispersed_repeat","CHG","Control","22",12.5,0
"dispersed_repeat","CHG","Control","22",17.5,0
"dispersed_repeat","CHG","Control","22",22.5,0
"dispersed_repeat","CHG","Control","22",27.5,0
"dispersed_repeat","CHG","Control","22",32.5,0
"dispersed_repeat","CHG","Control","22",37.5,0
"dispersed_repeat","CHG","Control","22",42.5,0
"dispersed_repeat","CHG","Control","22",47.5,0
"dispersed_repeat","CHG","Control","22",52.5,0
"dispersed_repeat","CHG","Control","22",57.5,0
"dispersed_repeat","CHG","Control","22",62.5,0
"dispersed_repeat","CHG","Control","22",67.5,0
"dispersed_repeat","CHG","Control","22",72.5,0
"dispersed_repeat","CHG","Control","22",77.5,0
"dispersed_repeat","CHG","Control","22",82.5,0
"dispersed_repeat","CHG","Control","22",87.5,0
"dispersed_repeat","CHG","Control","22",92.5,0
"dispersed_repeat","CHG","Control","22",97.5,0
"dispersed_repeat","CHG","Control","27",2.5,0
"dispersed_repeat","CHG","Control","27",7.5,0
"dispersed_repeat","CHG","Control","27",12.5,0
"dispersed_repeat","CHG","Control","27",17.5,0
"dispersed_repeat","CHG","Control","27",22.5,0
"dispersed_repeat","CHG","Control","27",27.5,0
"dispersed_repeat","CHG","Control","27",32.5,0
"dispersed_repeat","CHG","Control","27",37.5,0
"dispersed_repeat","CHG","Control","27",42.5,0
"dispersed_repeat","CHG","Control","27",47.5,0
"dispersed_repeat","CHG","Control","27",52.5,0
"dispersed_repeat","CHG","Control","27",57.5,0
"dispersed_repeat","CHG","Control","27",62.5,0
"dispersed_repeat","CHG","Control","27",67.5,0
"dispersed_repeat","CHG","Control","27",72.5,0
"dispersed_repeat","CHG","Control","27",77.5,0
"dispersed_repeat","CHG","Control","27",82.5,0
"dispersed_repeat","CHG","Control","27",87.5,0
"dispersed_repeat","CHG","Control","27",92.5,0
"dispersed_repeat","CHG","Control","27",97.5,0
"dispersed_repeat","CHG","Treatment","9",2.5,0
"dispersed_repeat","CHG","Treatment","9",7.5,0
"dispersed_repeat","CHG","Treatment","9",12.5,0
"dispersed_repeat","CHG","Treatment","9",17.5,0
"dispersed_repeat","CHG","Treatment","9",22.5,0
"dispersed_repeat","CHG","Treatment","9",27.5,0
"dispersed_repeat","CHG","Treatment","9",32.5,0
"dispersed_repeat","CHG","Treatment","9",37.5,0
"dispersed_repeat","CHG","Treatment","9",42.5,0
"dispersed_repeat","CHG","Treatment","9",47.5,0
"dispersed_repeat","CHG","Treatment","9",52.5,0
"dispersed_repeat","CHG","Treatment","9",57.5,0
"dispersed_repeat","CHG","Treatment","9",62.5,0
"dispersed_repeat","CHG","Treatment","9",67.5,0
"dispersed_repeat","CHG","Treatment","9",72.5,0
"dispersed_repeat","CHG","Treatment","9",77.5,0
"dispersed_repeat","CHG","Treatment","9",82.5,0
"dispersed_repeat","CHG","Treatment","9",87.5,0
"dispersed_repeat","CHG","Treatment","9",92.5,0
"dispersed_repeat","CHG","Treatment","9",97.5,0
"dispersed_repeat","CHG","Treatment","13",2.5,0
"dispersed_repeat","CHG","Treatment","13",7.5,0
"dispersed_repeat","CHG","Treatment","13",12.5,0
"dispersed_repeat","CHG","Treatment","13",17.5,0
"dispersed_repeat","CHG","Treatment","13",22.5,0
"dispersed_repeat","CHG","Treatment","13",27.5,0
"dispersed_repeat","CHG","Treatment","13",32.5,0
"dispersed_repeat","CHG","Treatment","13",37.5,0
"dispersed_repeat","CHG","Treatment","13",42.5,0
"dispersed_repeat","CHG","Treatment","13",47.5,0
"dispersed_repeat","CHG","Treatment","13",52.5,0
"dispersed_repeat","CHG","Treatment","13",57.5,0
"dispersed_repeat","CHG","Treatment","13",62.5,0
"dispersed_repeat","CHG","Treatment","13",67.5,0
"dispersed_repeat","CHG","Treatment","13",72.5,0
"dispersed_repeat","CHG","Treatment","13",77.5,0
"dispersed_repeat","CHG","Treatment","13",82.5,0
"dispersed_repeat","CHG","Treatment","13",87.5,0
"dispersed_repeat","CHG","Treatment","13",92.5,0
"dispersed_repeat","CHG","Treatment","13",97.5,0
"dispersed_repeat","CHG","Treatment","15",2.5,9323
"dispersed_repeat","CHG","Treatment","15",7.5,201
"dispersed_repeat","CHG","Treatment","15",12.5,15
"dispersed_repeat","CHG","Treatment","15",17.5,16
"dispersed_repeat","CHG","Treatment","15",22.5,3
"dispersed_repeat","CHG","Treatment","15",27.5,1
"dispersed_repeat","CHG","Treatment","15",32.5,0
"dispersed_repeat","CHG","Treatment","15",37.5,2
"dispersed_repeat","CHG","Treatment","15",42.5,0
"dispersed_repeat","CHG","Treatment","15",47.5,0
"dispersed_repeat","CHG","Treatment","15",52.5,0
"dispersed_repeat","CHG","Treatment","15",57.5,1
"dispersed_repeat","CHG","Treatment","15",62.5,0
"dispersed_repeat","CHG","Treatment","15",67.5,0
"dispersed_repeat","CHG","Treatment","15",72.5,0
"dispersed_repeat","CHG","Treatment","15",77.5,1
"dispersed_repeat","CHG","Treatment","15",82.5,0
"dispersed_repeat","CHG","Treatment","15",87.5,0
"dispersed_repeat","CHG","Treatment","15",92.5,0
"dispersed_repeat","CHG","Treatment","15",97.5,0
"dispersed_repeat","CHG","Treatment","16",2.5,0
"dispersed_repeat","CHG","Treatment","16",7.5,0
"dispersed_repeat","CHG","Treatment","16",12.5,0
"dispersed_repeat","CHG","Treatment","16",17.5,0
"dispersed_repeat","CHG","Treatment","16",22.5,0
"dispersed_repeat","CHG","Treatment","16",27.5,0
"dispersed_repeat","CHG","Treatment","16",32.5,0
"dispersed_repeat","CHG","Treatment","16",37.5,0
"dispersed_repeat","CHG","Treatment","16",42.5,0
"dispersed_repeat","CHG","Treatment","16",47.5,0
"dispersed_repeat","CHG","Treatment","16",52.5,0
"dispersed_repeat","CHG","Treatment","16",57.5,0
"dispersed_repeat","CHG","Treatment","16",62.5,0
"dispersed_repeat","CHG","Treatment","16",67.5,0
"dispersed_repeat","CHG","Treatment","16",72.5,0
"dispersed_repeat","CHG","Treatment","16",77.5,0
"dispersed_repeat","CHG","Treatment","16",82.5,0
"dispersed_repeat","CHG","Treatment","16",87.5,0
"dispersed_repeat","CHG","Treatment","16",92.5,0
"dispersed_repeat","CHG","Treatment","16",97.5,0
"dispersed_repeat","CHG","Treatment","22",2.5,4947
"dispersed_repeat","CHG","Treatment","22",7.5,89
"dispersed_repeat","CHG","Treatment","22",12.5,2
"dispersed_repeat","CHG","Treatment","22",17.5,7
"dispersed_repeat","CHG","Treatment","22",22.5,2
"dispersed_repeat","CHG","Treatment","22",27.5,1
"dispersed_repeat","CHG","Treatment","22",32.5,0
"dispersed_repeat","CHG","Treatment","22",37.5,0
"dispersed_repeat","CHG","Treatment","22",42.5,0
"dispersed_repeat","CHG","Treatment","22",47.5,1
"dispersed_repeat","CHG","Treatment","22",52.5,0
"dispersed_repeat","CHG","Treatment","22",57.5,0
"dispersed_repeat","CHG","Treatment","22",62.5,0
"dispersed_repeat","CHG","Treatment","22",67.5,0
"dispersed_repeat","CHG","Treatment","22",72.5,0
"dispersed_repeat","CHG","Treatment","22",77.5,0
"dispersed_repeat","CHG","Treatment","22",82.5,0
"dispersed_repeat","CHG","Treatment","22",87.5,0
"dispersed_repeat","CHG","Treatment","22",92.5,0
"dispersed_repeat","CHG","Treatment","22",97.5,0
"dispersed_repeat","CHG","Treatment","27",2.5,4998
"dispersed_repeat","CHG","Treatment","27",7.5,83
"dispersed_repeat","CHG","Treatment","27",12.5,8
"dispersed_repeat","CHG","Treatment","27",17.5,8
"dispersed_repeat","CHG","Treatment","27",22.5,4
"dispersed_repeat","CHG","Treatment","27",27.5,3
"dispersed_repeat","CHG","Treatment","27",32.5,0
"dispersed_repeat","CHG","Treatment","27",37.5,0
"dispersed_repeat","CHG","Treatment","27",42.5,0
"dispersed_repeat","CHG","Treatment","27",47.5,2
"dispersed_repeat","CHG","Treatment","27",52.5,0
"dispersed_repeat","CHG","Treatment","27",57.5,0
"dispersed_repeat","CHG","Treatment","27",62.5,0
"dispersed_repeat","CHG","Treatment","27",67.5,0
"dispersed_repeat","CHG","Treatment","27",72.5,0
"dispersed_repeat","CHG","Treatment","27",77.5,0
"dispersed_repeat","CHG","Treatment","27",82.5,0
"dispersed_repeat","CHG","Treatment","27",87.5,0
"dispersed_repeat","CHG","Treatment","27",92.5,0
"dispersed_repeat","CHG","Treatment","27",97.5,0
"dispersed_repeat","CHH","Control","9",2.5,14978
"dispersed_repeat","CHH","Control","9",7.5,273
"dispersed_repeat","CHH","Control","9",12.5,17
"dispersed_repeat","CHH","Control","9",17.5,19
"dispersed_repeat","CHH","Control","9",22.5,4
"dispersed_repeat","CHH","Control","9",27.5,0
"dispersed_repeat","CHH","Control","9",32.5,2
"dispersed_repeat","CHH","Control","9",37.5,1
"dispersed_repeat","CHH","Control","9",42.5,1
"dispersed_repeat","CHH","Control","9",47.5,2
"dispersed_repeat","CHH","Control","9",52.5,0
"dispersed_repeat","CHH","Control","9",57.5,1
"dispersed_repeat","CHH","Control","9",62.5,0
"dispersed_repeat","CHH","Control","9",67.5,0
"dispersed_repeat","CHH","Control","9",72.5,0
"dispersed_repeat","CHH","Control","9",77.5,0
"dispersed_repeat","CHH","Control","9",82.5,0
"dispersed_repeat","CHH","Control","9",87.5,0
"dispersed_repeat","CHH","Control","9",92.5,0
"dispersed_repeat","CHH","Control","9",97.5,0
"dispersed_repeat","CHH","Control","13",2.5,15389
"dispersed_repeat","CHH","Control","13",7.5,355
"dispersed_repeat","CHH","Control","13",12.5,32
"dispersed_repeat","CHH","Control","13",17.5,27
"dispersed_repeat","CHH","Control","13",22.5,2
"dispersed_repeat","CHH","Control","13",27.5,3
"dispersed_repeat","CHH","Control","13",32.5,0
"dispersed_repeat","CHH","Control","13",37.5,1
"dispersed_repeat","CHH","Control","13",42.5,0
"dispersed_repeat","CHH","Control","13",47.5,3
"dispersed_repeat","CHH","Control","13",52.5,0
"dispersed_repeat","CHH","Control","13",57.5,0
"dispersed_repeat","CHH","Control","13",62.5,0
"dispersed_repeat","CHH","Control","13",67.5,0
"dispersed_repeat","CHH","Control","13",72.5,0
"dispersed_repeat","CHH","Control","13",77.5,0
"dispersed_repeat","CHH","Control","13",82.5,0
"dispersed_repeat","CHH","Control","13",87.5,0
"dispersed_repeat","CHH","Control","13",92.5,0
"dispersed_repeat","CHH","Control","13",97.5,1
"dispersed_repeat","CHH","Control","15",2.5,0
"dispersed_repeat","CHH","Control","15",7.5,0
"dispersed_repeat","CHH","Control","15",12.5,0
"dispersed_repeat","CHH","Control","15",17.5,0
"dispersed_repeat","CHH","Control","15",22.5,0
"dispersed_repeat","CHH","Control","15",27.5,0
"dispersed_repeat","CHH","Control","15",32.5,0
"dispersed_repeat","CHH","Control","15",37.5,0
"dispersed_repeat","CHH","Control","15",42.5,0
"dispersed_repeat","CHH","Control","15",47.5,0
"dispersed_repeat","CHH","Control","15",52.5,0
"dispersed_repeat","CHH","Control","15",57.5,0
"dispersed_repeat","CHH","Control","15",62.5,0
"dispersed_repeat","CHH","Control","15",67.5,0
"dispersed_repeat","CHH","Control","15",72.5,0
"dispersed_repeat","CHH","Control","15",77.5,0
"dispersed_repeat","CHH","Control","15",82.5,0
"dispersed_repeat","CHH","Control","15",87.5,0
