"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","GO"
"GO:0006396","RNA processing ",0.021978021978022,0.0032915251888296,0.0363284965568167,0.095771775549701,0.0528531004566567,"evm.utg1463.13/evm.utg7289.25",2,"biological_processes"
"GO:0009134","nucleoside diphosphate catabolic process ",0.010989010989011,0.000415771602799529,0.0371929225435732,0.095771775549701,0.0528531004566567,"evm.utg348.3",1,"biological_processes"
"GO:0006572","L-phenylalanine catabolic process ",0.010989010989011,0.000450419236366156,0.0402298530131929,0.0963645316362528,0.0531802218534252,"evm.utg26697.9",1,"biological_processes"
"GO:0006855","bile acid and bile salt transport ",0.010989010989011,0.000450419236366156,0.0402298530131929,0.0963645316362528,0.0531802218534252,"evm.utg4157.34",1,"biological_processes"
"GO:1990961","xenobiotic detoxification by transmembrane export across the plasma membrane ",0.010989010989011,0.000450419236366156,0.0402298530131929,0.0963645316362528,0.0531802218534252,"evm.utg4157.34",1,"biological_processes"
"GO:0009311","oligosaccharide metabolic process ",0.010989010989011,0.000485066869932784,0.0432573091945443,0.0990111743786236,0.0546408116141612,"evm.utg1972.86",1,"biological_processes"
"GO:0046416","D-amino acid metabolic process ",0.010989010989011,0.000485066869932784,0.0432573091945443,0.0990111743786236,0.0546408116141612,"evm.utg1972.20",1,"biological_processes"
"GO:0042147","retrograde transport, endosome to Golgi ",0.021978021978022,0.00370729679162913,0.045041410742398,0.0992991248470952,0.0547997214281363,"evm.utg1345.2/evm.utg1420.4",2,"biological_processes"
"GO:0007205","protein kinase C-activating G protein-coupled receptor signaling pathway ",0.010989010989011,0.000519714503499411,0.0462753203170929,0.0992991248470952,0.0547997214281363,"evm.utg12476.1",1,"biological_processes"
"GO:0050882","autophagy ",0.010989010989011,0.000519714503499411,0.0462753203170929,0.0992991248470952,0.0547997214281363,"evm.utg2108.27",1,"biological_processes"
"GO:0005313","calcium ion binding ",0.016260162601626,0.000231742997016309,0.000347677411007738,0.0305956121686809,0.0193967397720106,"evm.utg27.73/evm.utg992.42",2,"molecular_functions"
"GO:1990837","DNA-binding transcription factor activity, RNA polymerase II-specific ",0.032520325203252,0.00324440195822832,0.000708325285296838,0.0311663125530609,0.0197585474319644,"evm.utg78.53/evm.utg1005.68/evm.utg5885.87/evm.utg97204.12",4,"molecular_functions"
"GO:0015229","L-ascorbic acid transmembrane transporter activity ",0.016260162601626,0.000434518119405579,0.00128266308858814,0.0376247839319188,0.0238530328754987,"evm.utg170.23/evm.utg170.24",2,"molecular_functions"
"GO:0008083","growth factor activity ",0.024390243902439,0.00208568697314678,0.00220065001032783,0.0484143002272123,0.0306932764598355,"evm.utg55.33/evm.utg1663.12/evm.utg3722.21",3,"molecular_functions"
"GO:0000978","DNA-binding transcription factor activity ",0.0487804878048781,0.0132962544538107,0.00616022599663147,0.0776977116572296,0.0492581186343681,"evm.utg78.53/evm.utg777.43/evm.utg1005.68/evm.utg2108.34/evm.utg5885.87/evm.utg25862.7",6,"molecular_functions"
"GO:0005160","cytokine activity ",0.00813008130081301,5.79357492540772e-05,0.00711350469224148,0.0776977116572296,0.0492581186343681,"evm.utg3722.21",1,"molecular_functions"
"GO:0009381","DNA binding ",0.00813008130081301,5.79357492540772e-05,0.00711350469224148,0.0776977116572296,0.0492581186343681,"evm.utg112.49",1,"molecular_functions"
"GO:0030246","carbohydrate binding ",0.032520325203252,0.00631499666869442,0.00782601426343291,0.0776977116572296,0.0492581186343681,"evm.utg203.93/evm.utg203.94/evm.utg684.2/evm.utg1575.19",4,"molecular_functions"
"GO:0046983","protein dimerization activity ",0.040650406504065,0.0100228846209554,0.00811211250966365,0.0776977116572296,0.0492581186343681,"evm.utg27.73/utg418.evm.utg6875.9.mrna3/evm.utg992.42/utg10114.evm.utg6875.9.mrna2/utg13368.evm.utg6875.9.mrna5",5,"molecular_functions"
"GO:0004838","L-tyrosine:2-oxoglutarate aminotransferase activity ",0.00813008130081301,8.69036238811158e-05,0.0106514124799197,0.0776977116572296,0.0492581186343681,"evm.utg26697.9",1,"molecular_functions"
"GO:0032093","ATP binding ",0.00813008130081301,8.69036238811158e-05,0.0106514124799197,0.0776977116572296,0.0492581186343681,"evm.utg12476.1",1,"molecular_functions"
"GO:0004104","cholinesterase activity ",0.016260162601626,0.00139045798209785,0.0127634521081354,0.0776977116572296,0.0492581186343681,"evm.utg4455.12/evm.utg4455.19",2,"molecular_functions"
"GO:0042277","G protein-coupled receptor activity ",0.024390243902439,0.00402653457315837,0.0136060337249192,0.0776977116572296,0.0492581186343681,"evm.utg234.132/evm.utg324.183/evm.utg4607.34",3,"molecular_functions"
"GO:0004805","alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity ",0.00813008130081301,0.000115871498508154,0.0141768159292783,0.0776977116572296,0.0492581186343681,"evm.utg280.44",1,"molecular_functions"
"GO:0031433","actin filament binding ",0.00813008130081301,0.000115871498508154,0.0141768159292783,0.0776977116572296,0.0492581186343681,"evm.utg729.116",1,"molecular_functions"
"GO:0072572","histone binding ",0.00813008130081301,0.000115871498508154,0.0141768159292783,0.0776977116572296,0.0492581186343681,"evm.utg2108.27",1,"molecular_functions"
"GO:0004715","ATP binding ",0.016260162601626,0.00162220097911416,0.0171065308871978,0.0776977116572296,0.0492581186343681,"evm.utg73.95/evm.utg1239.25",2,"molecular_functions"
"GO:0004586","ornithine decarboxylase activity ",0.00813008130081301,0.000144839373135193,0.0176897588745137,0.0776977116572296,0.0492581186343681,"evm.utg3753.61",1,"molecular_functions"
"GO:0008836","diaminopimelate decarboxylase activity ",0.00813008130081301,0.000144839373135193,0.0176897588745137,0.0776977116572296,0.0492581186343681,"evm.utg78.54",1,"molecular_functions"
"GO:0042803","protein homodimerization activity ",0.032520325203252,0.00805306914631673,0.0177137349225652,0.0776977116572296,0.0492581186343681,"evm.utg1663.12/evm.utg3722.21/evm.utg3753.61/evm.utg12476.1",4,"molecular_functions"
"GO:0015293","symporter activity ",0.024390243902439,0.0045769241910721,0.0190877903455336,0.0776977116572296,0.0492581186343681,"evm.utg27.125/evm.utg27.127/evm.utg1925.10",3,"molecular_functions"
"GO:0017147","Wnt-protein binding ",0.016260162601626,0.00176704035224936,0.0200951112796986,0.0776977116572296,0.0492581186343681,"evm.utg801.104/evm.utg4709.1",2,"molecular_functions"
"GO:0001227","DNA-binding transcription repressor activity, RNA polymerase II-specific ",0.00813008130081301,0.000173807247762232,0.0211902849974263,0.0776977116572296,0.0492581186343681,"evm.utg150.65",1,"molecular_functions"
"GO:0019148","D-cysteine desulfhydrase activity ",0.00813008130081301,0.000173807247762232,0.0211902849974263,0.0776977116572296,0.0492581186343681,"evm.utg1683.40",1,"molecular_functions"
"GO:0003825","alpha,alpha-trehalose-phosphate synthase (GDP-forming) activity ",0.00813008130081301,0.00020277512238927,0.0246784378279439,0.0868681011543625,0.05507188231078,"evm.utg280.44",1,"molecular_functions"
"GO:0004573","Glc3Man9GlcNAc2 oligosaccharide glucosidase activity ",0.00813008130081301,0.000231742997016309,0.0281542607446488,0.0884848194831819,0.0560968353182852,"evm.utg1972.86",1,"molecular_functions"
"GO:0008597","calcium ion binding ",0.00813008130081301,0.000231742997016309,0.0281542607446488,0.0884848194831819,0.0560968353182852,"evm.utg3790.36",1,"molecular_functions"
"GO:0016830","carbon-carbon lyase activity ",0.00813008130081301,0.000231742997016309,0.0281542607446488,0.0884848194831819,0.0560968353182852,"evm.utg3753.61",1,"molecular_functions"
"GO:0001786","calcium ion binding ",0.00813008130081301,0.000260710871643348,0.0316177969752984,0.0927455377942087,0.0587980084102041,"evm.utg788.82",1,"molecular_functions"
"GO:0004869","cysteine-type endopeptidase inhibitor activity ",0.00813008130081301,0.000260710871643348,0.0316177969752984,0.0927455377942087,0.0587980084102041,"evm.utg868.112",1,"molecular_functions"
"GO:0004143","ATP binding ",0.00813008130081301,0.000289678746270386,0.035069089597344,0.0995509640182669,0.0631124532651692,"evm.utg12476.1",1,"molecular_functions"
"GO:0008061","chitin binding ",0.016260162601626,0.00249123721792532,0.0378987282481133,0.0996682345701071,0.0631867994284172,"evm.utg888.2/evm.utg3522.54",2,"molecular_functions"
"GO:0003884","D-amino-acid oxidase activity ",0.00813008130081301,0.000318646620897425,0.0385081815384505,0.0996682345701071,0.0631867994284172,"evm.utg1972.20",1,"molecular_functions"
"GO:0016684","heme binding ",0.00813008130081301,0.000318646620897425,0.0385081815384505,0.0996682345701071,0.0631867994284172,"evm.utg1555.33",1,"molecular_functions"
