"","gene","X","baseMean","log2FoldChange_raw","lfcSE","stat","pvalue","padj_raw","log2FoldChange_shrunk","padj_shrunk","diffexpressed","Label"
"14889","evm.TU.utg243.16","evm.TU.utg243.16",6.00091393859667,-0.373088403966368,0.755771014413659,-0.493652702804192,0.621551473437511,NA,-0.00388596240913688,NA,"Non-Sig","NO"
"14890","evm.TU.utg243.17","evm.TU.utg243.17",0.35611931614638,1.64859263483439,3.08599507581179,0.534217519579391,0.593191049367171,NA,0.00236495231002403,NA,"Non-Sig","NO"
"14891","evm.TU.utg243.18","evm.TU.utg243.18",240.647508808872,-0.0698173888356972,0.189797373220896,-0.367852239738009,0.712983414140099,0.997907053518423,-0.000883170769921062,0.997907053518423,"Non-Sig","NO"
"14892","evm.TU.utg243.19","evm.TU.utg243.19",0.539665629455343,1.4773203179406,3.08050188659844,0.479571307639059,0.631532252545932,NA,0.00212145246755984,NA,"Non-Sig","NO"
"14893","evm.TU.utg243.2","evm.TU.utg243.2",6.78678513994864,-1.09425788080488,1.01594888106341,-1.07707966532677,0.281444676724918,NA,-0.00992224270867709,NA,"Non-Sig","NO"
"14894","evm.TU.utg243.22","evm.TU.utg243.22",225.743089961402,0.291841077528041,0.203524565576155,1.43393539105155,0.151590701147834,0.873452705074285,0.00706984698336616,0.873452705074285,"Non-Sig","NO"
"14895","evm.TU.utg243.23","evm.TU.utg243.23",161.523780423124,0.216994645370161,0.221178548532979,0.981083594270018,0.3265515199619,0.96311265634561,0.00356987731456844,0.96311265634561,"Non-Sig","NO"
"14896","evm.TU.utg243.24","evm.TU.utg243.24",928.185347949013,-0.0728249717210221,0.156262844886587,-0.466041507012606,0.641185790563619,0.997907053518423,-0.00100716798311732,0.997907053518423,"Non-Sig","NO"
"14897","evm.TU.utg243.25","evm.TU.utg243.25",136.624673421937,0.126819941296029,0.271546251965255,0.467028877689152,0.640479217508915,0.997907053518423,0.00163410370397687,0.997907053518423,"Non-Sig","NO"
"14898","evm.TU.utg243.26","evm.TU.utg243.26",569.540285113641,-0.166378175578195,0.152181100509412,-1.09329065844089,0.274266203096775,0.945769768981792,-0.00302353092027799,0.945769768981792,"Non-Sig","NO"
"14899","evm.TU.utg243.27","evm.TU.utg243.27",18.1312528385932,0.203627545728332,0.461617902487105,0.44111708976456,0.659128231953663,0.997907053518423,0.00261947382594533,0.997907053518423,"Non-Sig","NO"
"14900","evm.TU.utg243.28","evm.TU.utg243.28",441.747073893747,-0.286749635561179,0.192277018275616,-1.49133598041417,0.135873306940519,0.86127366713752,-0.00733331142846905,0.86127366713752,"Non-Sig","NO"
"14901","evm.TU.utg243.29","evm.TU.utg243.29",24.4063432373281,0.321943973453964,0.420800753809798,0.765074612008615,0.444227116661353,0.984127557973931,0.00475191390284504,0.984127557973931,"Non-Sig","NO"
"14902","evm.TU.utg243.30","evm.TU.utg243.30",2543.52384175651,-0.362881641298779,0.207672785550512,-1.74737214766408,0.0805728055570333,0.758611566586775,-0.0129035860110263,0.758611566586775,"Non-Sig","NO"
"14903","evm.TU.utg243.31","evm.TU.utg243.31",4687.1154550591,-0.370882637953189,0.194270485070841,-1.90910440058842,0.0562486251840376,0.682451681129423,-0.0164017929919961,0.682451681129423,"Non-Sig","NO"
"14904","evm.TU.utg243.32","evm.TU.utg243.32",339.223701690865,-0.0713191061831821,0.191032531329102,-0.373334874887443,0.708899223305425,0.997907053518423,-0.00090206720474204,0.997907053518423,"Non-Sig","NO"
"14905","evm.TU.utg243.33","evm.TU.utg243.33",467.292821090751,0.155350519979502,0.164838355739031,0.94244157728345,0.345966609016022,0.967764348650401,0.00253130107326047,0.967764348650401,"Non-Sig","NO"
"14906","evm.TU.utg243.36","evm.TU.utg243.36",1096.61509939736,0.0382099880760606,0.204177153555208,0.187141349611033,0.851549808512742,0.998102311351632,0.000463136733159066,0.998102311351632,"Non-Sig","NO"
"14907","evm.TU.utg243.37","evm.TU.utg243.37",42.7243846782902,-0.00950756982984539,0.360134520961829,-0.02640005130431,0.978938253230315,0.998683342004946,-0.00011624301140914,0.998683342004946,"Non-Sig","NO"
"14908","evm.TU.utg243.38","evm.TU.utg243.38",37.334782034832,-0.379953448708068,0.323839187780373,-1.17327816720486,0.240684274603932,0.934817130761544,-0.00748659261787673,0.934817130761544,"Non-Sig","NO"
"14909","evm.TU.utg243.39","evm.TU.utg243.39",510.534107390962,-0.00699141282210266,0.157538971702395,-0.0443789415822141,0.964602347291177,0.998683342004946,-9.13756120658347e-05,0.998683342004946,"Non-Sig","NO"
"14910","evm.TU.utg243.40","evm.TU.utg243.40",1.30560499018247,-0.653444693055591,2.22745165993506,-0.293359763899272,0.76924717690743,NA,-0.00163446277732823,NA,"Non-Sig","NO"
"14911","evm.TU.utg243.41","evm.TU.utg243.41",1.92526150890978,-2.09139570360737,1.86823792623895,-1.11944826418211,0.262948950492621,NA,-0.00756827094459671,NA,"Non-Sig","NO"
"14912","evm.TU.utg243.42","evm.TU.utg243.42",30.1567718777151,0.00590473025158782,0.324467457740007,0.0181982202243506,0.985480722457477,0.998683342004946,7.16851141381359e-05,0.998683342004946,"Non-Sig","NO"
"14913","evm.TU.utg243.43","evm.TU.utg243.43",404.686618517597,-0.201639886918499,0.168608673085825,-1.19590459510858,0.23173379177578,0.932484579519664,-0.00387643794786356,0.932484579519664,"Non-Sig","NO"
"14914","evm.TU.utg243.44","evm.TU.utg243.44",186.906793532219,-0.12514335408575,0.216534077646737,-0.577938380165335,0.563305722065479,0.993778726061932,-0.00166091776439949,0.993778726061932,"Non-Sig","NO"
"14915","evm.TU.utg243.45","evm.TU.utg243.45",1069.44381600406,0.0645326990809067,0.16716303686609,0.386046462727297,0.699462258636916,0.997907053518423,0.000851197620542878,0.997907053518423,"Non-Sig","NO"
"14916","evm.TU.utg243.46","evm.TU.utg243.46",739.268137844378,0.0771148598058718,0.193513407621531,0.398498795270514,0.690262546158763,0.997907053518423,0.000978690607071701,0.997907053518423,"Non-Sig","NO"
"14917","evm.TU.utg243.47","evm.TU.utg243.47",0.992162689471995,-1.45995444643301,2.17893176856468,-0.67003219995031,0.502837263772001,NA,-0.00386726226949532,NA,"Non-Sig","NO"
"14918","evm.TU.utg243.48","evm.TU.utg243.48",19.8481316074532,-0.565535909558969,0.407572032907916,-1.38757290465693,0.165267136907531,0.885628738460138,-0.0130693649887174,0.885628738460138,"Non-Sig","NO"
"14919","evm.TU.utg243.49","evm.TU.utg243.49",1.81671980236627,0.57331405194523,1.5977420495693,0.358827666893899,0.71972401395223,NA,0.00244500977991646,NA,"Non-Sig","NO"
"14920","evm.TU.utg243.5","evm.TU.utg243.5",40.6925598320086,-0.105236288865042,0.383271685045678,-0.274573606585366,0.783643846111839,0.997907053518423,-0.00132135601604657,0.997907053518423,"Non-Sig","NO"
"14921","evm.TU.utg243.52","evm.TU.utg243.52",690.051608637789,0.042529121427632,0.236800443760393,0.17959899378679,0.857467394679111,0.998102311351632,0.000510617858996237,0.998102311351632,"Non-Sig","NO"
"14922","evm.TU.utg243.53","evm.TU.utg243.53",2.57007330644042,-0.197426555843885,1.52371011106586,-0.129569630345094,0.89690693212769,NA,-0.00089452348434376,NA,"Non-Sig","NO"
"14923","evm.TU.utg243.54","evm.TU.utg243.54",1284.74487130819,0.478804405070599,0.199749804115099,2.39702064886484,0.0165289922142837,0.426863567363775,0.0488391976082773,0.426863567363775,"Non-Sig","NO"
"14924","evm.TU.utg243.55","evm.TU.utg243.55",2.67469453391266,-2.31806268593191,1.34183614573799,-1.72753036448948,0.0840724567474947,NA,-0.0174058457351127,NA,"Non-Sig","NO"
"14925","evm.TU.utg243.56","evm.TU.utg243.56",0.801661184292799,-0.43104492364331,2.64619376695821,-0.162892426482735,0.870603133976966,NA,-0.000801535364400648,NA,"Non-Sig","NO"
"14926","evm.TU.utg243.57","evm.TU.utg243.57",376.739463561227,-0.794840785644573,0.368381187841069,-2.15765845781325,0.0309543960496221,0.552528330383636,-0.0486986633543849,0.552528330383636,"Non-Sig","NO"
"14927","evm.TU.utg243.58","evm.TU.utg243.58",74.5839637196849,-0.166923389288404,0.31236816451566,-0.534380286631404,0.593078455073391,0.993778726061932,-0.00222968665374116,0.993778726061932,"Non-Sig","NO"
"14928","evm.TU.utg243.59","evm.TU.utg243.59",45.2980041159356,0.0963059817740339,0.355461037760981,0.270932596102957,0.786442874232348,0.997907053518423,0.00120602766044656,0.997907053518423,"Non-Sig","NO"
"14929","evm.TU.utg243.6","evm.TU.utg243.6",88.9360014296528,-0.304295937112179,0.234454285076082,-1.29789027747321,0.194325041473205,0.907614206525191,-0.00654540355983311,0.907614206525191,"Non-Sig","NO"
"14930","evm.TU.utg243.61","evm.TU.utg243.61",11.3151804411626,-0.995880073946865,0.685374271196901,-1.4530456070487,0.146211091651356,NA,-0.0172032418946989,NA,"Non-Sig","NO"
"14931","evm.TU.utg243.62","evm.TU.utg243.62",1.64632819056409,-0.42375288178059,1.68692534468288,-0.251198361039652,0.801660751649687,NA,-0.00165530938481574,NA,"Non-Sig","NO"
"14932","evm.TU.utg243.63","evm.TU.utg243.63",442.017622154778,0.364227366357614,0.328379669147048,1.10916539779603,0.267358836797009,0.944621581133234,0.0068104445784612,0.944621581133234,"Non-Sig","NO"
"14933","evm.TU.utg243.65","evm.TU.utg243.65",33.7930717188823,0.78874406303399,0.462994632144199,1.70357064266857,0.0884613299543419,0.779147571730022,0.0235838379503962,0.779147571730022,"Non-Sig","NO"
"14934","evm.TU.utg243.66","evm.TU.utg243.66",0.304775966217701,-1.05001720775151,3.0944390770967,-0.339323923202481,0.734365722487239,NA,-0.00148923083521007,NA,"Non-Sig","NO"
"14935","evm.TU.utg243.67","evm.TU.utg243.67",8.22878618970523,-0.783036996390072,0.645304743613756,-1.21343753341252,0.2249625835348,NA,-0.0122571007513884,NA,"Non-Sig","NO"
"14936","evm.TU.utg243.68","evm.TU.utg243.68",20.9358487244221,0.234728414833291,0.411984423849946,0.569750702319717,0.568846795914204,0.993778726061932,0.00319063783677383,0.993778726061932,"Non-Sig","NO"
"14937","evm.TU.utg243.69","evm.TU.utg243.69",70.5464154541668,-0.344370927991541,0.293734775931624,-1.17238732424282,0.241041586299572,0.935242724007838,-0.0067588721238457,0.935242724007838,"Non-Sig","NO"
"14938","evm.TU.utg243.7","evm.TU.utg243.7",174.748788022257,-0.00884474325330111,0.183143182928467,-0.048294144023672,0.961481821502243,0.998683342004946,-0.000108636292834196,0.998683342004946,"Non-Sig","NO"
"14939","evm.TU.utg243.70","evm.TU.utg243.70",81.1132063823284,0.217183617013738,0.234340880399234,0.926785017807109,0.354038165304864,0.970455672062055,0.00346043234331867,0.970455672062055,"Non-Sig","NO"
"14940","evm.TU.utg243.71","evm.TU.utg243.71",608.480642739324,0.0118574542772616,0.206749726177309,0.0573517290518327,0.954265014305368,0.998683342004946,0.000142092319161112,0.998683342004946,"Non-Sig","NO"
"14941","evm.TU.utg243.72","evm.TU.utg243.72",191.295262133965,0.110469750173741,0.224447105025037,0.492186121809942,0.622587774438916,0.996079872448019,0.00142173823838328,0.996079872448019,"Non-Sig","NO"
"14942","evm.TU.utg243.73","evm.TU.utg243.73",246.045146787482,-0.158916902968311,0.214536572283927,-0.740745045362214,0.458848041413639,0.985930459836445,-0.00226519326668275,0.985930459836445,"Non-Sig","NO"
"14943","evm.TU.utg243.74","evm.TU.utg243.74",814.912551917173,-0.25125499161676,0.244910470055185,-1.02590547296792,0.30493614265712,0.957335773145574,-0.00430864685022847,0.957335773145574,"Non-Sig","NO"
"14944","evm.TU.utg243.75","evm.TU.utg243.75",0.325094120275516,0.725370140420398,3.08489777919494,0.235135875591215,0.81410327447133,NA,0.00103209183719732,NA,"Non-Sig","NO"
"14945","evm.TU.utg243.76","evm.TU.utg243.76",291.739636192397,0.305621963997946,0.29362856322789,1.04084548396182,0.297947266572502,0.954162155621318,0.00539529990568519,0.954162155621318,"Non-Sig","NO"
"14946","evm.TU.utg243.77","evm.TU.utg243.77",39.0112369266633,0.449778228223382,0.492319943106785,0.913589291924793,0.360932695113248,0.970455672062055,0.00691371663109251,0.970455672062055,"Non-Sig","NO"
"14947","evm.TU.utg243.78","evm.TU.utg243.78",32.0230228430909,0.101825970354747,0.50086655142333,0.203299601591252,0.838900866909573,0.997907053518423,0.00123112457543145,0.997907053518423,"Non-Sig","NO"
"14948","evm.TU.utg243.79","evm.TU.utg243.79",7.68077953915705,1.03404840031279,0.877642241442645,1.17821174903004,0.238712199791728,NA,0.0116720081277265,NA,"Non-Sig","NO"
"14949","evm.TU.utg243.8","evm.TU.utg243.8",361.262200744148,-0.0960638959526978,0.2066495232562,-0.464863864377755,0.642028949479849,0.997907053518423,-0.00123038611357766,0.997907053518423,"Non-Sig","NO"
"14950","evm.TU.utg243.80","evm.TU.utg243.80",187.320037457651,0.555721931869278,0.491633720396401,1.13035763987304,0.258325555822443,0.941889436659338,0.00976290656274058,0.941889436659338,"Non-Sig","NO"
"14951","evm.TU.utg243.81","evm.TU.utg243.81",476.179646085805,-0.0969706012368768,0.219794172991745,-0.441188225861287,0.659076736387452,0.997907053518423,-0.00122908524611933,0.997907053518423,"Non-Sig","NO"
"14952","evm.TU.utg243.82","evm.TU.utg243.82",9.18771241834896,-0.383013009191713,0.769330396101236,-0.497852432625465,0.618588056468946,NA,-0.00393814524903605,NA,"Non-Sig","NO"
"14953","evm.TU.utg243.83","evm.TU.utg243.83",1142.32471918739,0.00636376734060638,0.144876917892536,0.043925336300478,0.964963919340931,0.998683342004946,8.75867270056383e-05,0.998683342004946,"Non-Sig","NO"
"14954","evm.TU.utg243.84","evm.TU.utg243.84",78.5880835787479,-0.189173833768694,0.283858116460865,-0.666437994189874,0.505131184162589,0.988963643987654,-0.00264894859297355,0.988963643987654,"Non-Sig","NO"
"14955","evm.TU.utg243.85","evm.TU.utg243.85",345.875369105511,-0.0643986987817936,0.209217388538318,-0.30780758345045,0.758228750818886,0.997907053518423,-0.000792946198085653,0.997907053518423,"Non-Sig","NO"
"14956","evm.TU.utg243.86","evm.TU.utg243.86",45.5788961838323,0.236930798473043,0.288863252237354,0.820217859620167,0.412091922439834,0.980544073571679,0.00360374771753732,0.980544073571679,"Non-Sig","NO"
"14957","evm.TU.utg243.87","evm.TU.utg243.87",1.43443238378344,1.11027554079691,2.19755287545155,0.505232685501946,0.613395415720067,NA,0.00286751330634433,NA,"Non-Sig","NO"
"14958","evm.TU.utg243.88","evm.TU.utg243.88",8422.08525449779,-0.218050127872032,0.211184767188463,-1.0325087873286,0.301833833276914,0.95494452634704,-0.00370857649750472,0.95494452634704,"Non-Sig","NO"
"14959","evm.TU.utg243.9","evm.TU.utg243.9",280.874282696923,-0.243282847790963,0.274576327916391,-0.88602994160896,0.375601392920086,0.971988267686198,-0.00383363359836454,0.971988267686198,"Non-Sig","NO"
"14960","evm.TU.utg243.90","evm.TU.utg243.90",40.8459740376428,-0.279644635479581,0.349150506036038,-0.800928627182678,0.423172966145672,0.983527164558428,-0.00425228835452373,0.983527164558428,"Non-Sig","NO"
"14961","evm.TU.utg243.91","evm.TU.utg243.91",1.44640485889385,1.70414275176935,2.06173770122863,0.826556525960513,0.408488466877435,NA,0.0050254235453978,NA,"Non-Sig","NO"
"14962","evm.TU.utg243.92","evm.TU.utg243.92",3.454266198982,1.05564823797193,1.16003394462995,0.910014955043988,0.362814622904724,NA,0.00766427110043174,NA,"Non-Sig","NO"
"14963","evm.TU.utg243.93","evm.TU.utg243.93",4.4433099631639,0.780399976516133,0.848721028193528,0.919501167747883,0.357833495110749,NA,0.00826278039548866,NA,"Non-Sig","NO"
"14964","evm.TU.utg243.94","evm.TU.utg243.94",0.349792074524202,-0.861209949362015,3.08264789607021,-0.279373440755233,0.779958251163361,NA,-0.00122801849335862,NA,"Non-Sig","NO"
"14965","evm.TU.utg243.96","evm.TU.utg243.96",2.55101749469661,2.02986388890745,1.53882342880098,1.3191012372934,0.187135269590515,NA,0.0105937167740803,NA,"Non-Sig","NO"
"14966","evm.TU.utg24316.1","evm.TU.utg24316.1",557.497733907311,0.316965587178534,0.157770721339762,2.00902667165947,0.0445343052458289,0.62749614535126,0.0155214739689405,0.62749614535126,"Non-Sig","NO"
"14967","evm.TU.utg24316.2","evm.TU.utg24316.2",993.31713288456,0.0116397031283154,0.166010049544315,0.0701144488557501,0.944102566481793,0.998683342004946,0.000148340191148927,0.998683342004946,"Non-Sig","NO"
"14968","evm.TU.utg24316.3","evm.TU.utg24316.3",11.8388370432652,-0.253502753394264,0.577936417475173,-0.438634330229163,0.660926517573354,NA,-0.00305490126384001,NA,"Non-Sig","NO"
"14969","evm.TU.utg24316.4","evm.TU.utg24316.4",1050.83503909276,-0.0448573400749422,0.20198168634811,-0.222086174672449,0.824246800147987,0.997907053518423,-0.000546925393763576,0.997907053518423,"Non-Sig","NO"
"14970","evm.TU.utg24316.5","evm.TU.utg24316.5",1.81171576327408,0.127321875288295,1.85999034997905,0.0684529762693277,0.945425051724237,NA,0.000425304994604573,NA,"Non-Sig","NO"
"14971","evm.TU.utg2433.1","evm.TU.utg2433.1",598.943331385232,0.345695435859646,0.23452869815575,1.47400057467624,0.140481436437005,0.866087195342331,0.00893449825181158,0.866087195342331,"Non-Sig","NO"
"14972","evm.TU.utg2433.2","evm.TU.utg2433.2",184.96701680274,0.234582597811851,0.212616135402524,1.10331512407438,0.269890340965763,0.944832119098463,0.00420993429613983,0.944832119098463,"Non-Sig","NO"
"14973","evm.TU.utg2433.3","evm.TU.utg2433.3",58.2559872046303,0.510911678186524,0.345611463866553,1.47828336615534,0.139331948004915,0.865810055796748,0.0133955752458524,0.865810055796748,"Non-Sig","NO"
"14974","evm.TU.utg2433.4","evm.TU.utg2433.4",571.474164406442,0.158656935722771,0.199649611377634,0.794676907347812,0.426801468639857,0.983591425134655,0.00232792681822421,0.983591425134655,"Non-Sig","NO"
"14975","evm.TU.utg2433.5","evm.TU.utg2433.5",53.5141037254864,0.130148247699032,0.285974275115285,0.455104738517357,0.649033889188087,0.997907053518423,0.0016783163997123,0.997907053518423,"Non-Sig","NO"
"14976","evm.TU.utg2433.6","evm.TU.utg2433.6",13.4729491582385,0.488242821096135,0.499439516711526,0.977581478355751,0.32828136157444,NA,0.00774009361377956,NA,"Non-Sig","NO"
"14977","evm.TU.utg2433.7","evm.TU.utg2433.7",410.288398080356,0.154121358172422,0.223820166728607,0.688594599964272,0.491078420244182,0.987830285821144,0.00214355662584038,0.987830285821144,"Non-Sig","NO"
"14978","evm.TU.utg24357.1","evm.TU.utg24357.1",51.530397882166,0.453511144532045,0.344209584536268,1.31754362721489,0.187656467392926,0.901077731326702,0.010135401720706,0.901077731326702,"Non-Sig","NO"
"14979","evm.TU.utg24357.10.9","evm.TU.utg24357.10.9",165.168348071369,-0.0639796921202223,0.222263143448358,-0.287855607221212,0.773457269515547,0.997907053518423,-0.000781691542007405,0.997907053518423,"Non-Sig","NO"
"14980","evm.TU.utg24357.11","evm.TU.utg24357.11",169.042241899322,0.178237459158218,0.209131522486932,0.852274477987195,0.394061767910729,0.976803385924106,0.00269660788077339,0.976803385924106,"Non-Sig","NO"
"14981","evm.TU.utg24357.12","evm.TU.utg24357.12",1.43976965578231,-0.491988322389874,1.79725082065374,-0.273744942406489,0.784280637396467,NA,-0.00174341021614838,NA,"Non-Sig","NO"
"14982","evm.TU.utg24357.13","evm.TU.utg24357.13",196.264996829428,-1.27497255006396,0.872389732653905,-1.46147129240661,0.143886148245078,0.867476431298435,-0.0166454197710993,0.867476431298435,"Non-Sig","NO"
"14983","evm.TU.utg24357.16","evm.TU.utg24357.16",3.15486737231611,0.254211174634944,1.89529860469832,0.134127242010716,0.893301958264246,NA,0.000824891731264598,NA,"Non-Sig","NO"
"14984","evm.TU.utg24357.2","evm.TU.utg24357.2",36.7349591714845,-0.216506350339169,0.360791267401313,-0.600087557269909,0.548447884559958,0.993420364154329,-0.0029900581808434,0.993420364154329,"Non-Sig","NO"
"14985","evm.TU.utg24357.20","evm.TU.utg24357.20",5366.59437456922,-0.899942438291924,0.39776707310824,-2.26248601036676,0.0236673922085358,0.49101302757314,-0.0612882383650767,0.49101302757314,"Non-Sig","NO"
"14986","evm.TU.utg24357.21","evm.TU.utg24357.21",1.45369819914538,-2.61068401808352,1.8786008022811,-1.38969599869939,0.164621210382354,NA,-0.00983197394972212,NA,"Non-Sig","NO"
"14987","evm.TU.utg24357.22","evm.TU.utg24357.22",2.2603222057182,-1.74311002834295,1.49278947799756,-1.16768643806437,0.242933269235252,NA,-0.00922833847093986,NA,"Non-Sig","NO"
"14988","evm.TU.utg24357.23","evm.TU.utg24357.23",178.506396943922,0.00832897870135054,0.241418551357017,0.0345001602177349,0.972478314590369,0.998683342004946,9.89997158430592e-05,0.998683342004946,"Non-Sig","NO"
"14989","evm.TU.utg24357.24","evm.TU.utg24357.24",0.558561278454786,2.26765013509661,3.07813974574937,0.736694991911277,0.46130785306541,NA,0.00330090384871471,NA,"Non-Sig","NO"
"14990","evm.TU.utg24357.25","evm.TU.utg24357.25",0.29392299608423,-0.595436418213745,3.07967001167212,-0.19334422712726,0.846689391482784,NA,-0.00084918927765309,NA,"Non-Sig","NO"
"14991","evm.TU.utg24357.26","evm.TU.utg24357.26",0.318942308358075,-0.564086686538097,3.09184148739929,-0.182443598365898,0.855234613360655,NA,-0.000798752055663715,NA,"Non-Sig","NO"
"14992","evm.TU.utg24357.27","evm.TU.utg24357.27",63.8251127548222,-0.0226700463982029,0.27205959610333,-0.083327501484611,0.933591133309213,0.998244541611383,-0.000271642609738651,0.998244541611383,"Non-Sig","NO"
"14993","evm.TU.utg24357.28","evm.TU.utg24357.28",0.487340829016259,0.665533661974578,3.07348283448382,0.216540549537948,0.82856642088065,NA,0.000952891241796669,NA,"Non-Sig","NO"
"14994","evm.TU.utg24357.3","evm.TU.utg24357.3",57.8793343257427,-0.597510396988555,0.425362271420757,-1.40470943742331,0.160107698280131,0.879993386410167,-0.0138320247903299,0.879993386410167,"Non-Sig","NO"
"14995","evm.TU.utg24357.30","evm.TU.utg24357.30",0.317245080318853,-0.375256499180265,3.08447509147861,-0.121659759943264,0.903168483348766,NA,-0.000533244678145433,NA,"Non-Sig","NO"
"14996","evm.TU.utg24357.31","evm.TU.utg24357.31",33.5090446644916,0.108889506789375,0.396687643746117,0.274496845329182,0.783702827614945,0.997907053518423,0.00136685780810309,0.997907053518423,"Non-Sig","NO"
"14997","evm.TU.utg24357.33","evm.TU.utg24357.33",1.10011597973431,0.893835576865343,2.34836582056843,0.380620246231051,0.703485055845563,NA,0.00205140074784023,NA,"Non-Sig","NO"
"14998","evm.TU.utg24357.4","evm.TU.utg24357.4",119.630443314354,0.75034022433469,0.260290754829728,2.88270025120767,0.00394282435278552,0.233687179590366,0.184728106788024,0.233687179590366,"Non-Sig","NO"
"14999","evm.TU.utg24357.5","evm.TU.utg24357.5",20.468013275509,-0.168170586040415,0.509247393517633,-0.330233572485811,0.741223481235546,0.997907053518423,-0.00206563034906244,0.997907053518423,"Non-Sig","NO"
"15000","evm.TU.utg24357.6","evm.TU.utg24357.6",1.56143150923908,-2.63762049413445,1.76011896403563,-1.49854671645993,0.133991264601328,NA,-0.0114153926714532,NA,"Non-Sig","NO"
"15001","evm.TU.utg24357.7","evm.TU.utg24357.7",20.3821425938158,0.751922342994594,0.450264774588784,1.6699559579834,0.0949280776807968,0.792778033986982,0.0220612002767496,0.792778033986982,"Non-Sig","NO"
"15002","evm.TU.utg24357.8","evm.TU.utg24357.8",57.1184271554039,1.6488687541869,0.49181488692772,3.35262066686735,0.000800503381118507,0.100676513096236,0.450740727201416,0.100676513096236,"Non-Sig","NO"
"15003","evm.TU.utg24438.1","evm.TU.utg24438.1",37.0042948592787,0.371195728920605,0.318074626220672,1.16700830031968,0.243207017555407,0.93568158974342,0.00727465763086183,0.93568158974342,"Non-Sig","NO"
"15004","evm.TU.utg24438.10","evm.TU.utg24438.10",2.86712426694967,0.068414180614316,1.06869299760367,0.0640166827776743,0.948956943118635,NA,0.000491424168820542,NA,"Non-Sig","NO"
"15005","evm.TU.utg24438.11","evm.TU.utg24438.11",660.426046012796,0.0889647675690027,0.211747114148335,0.420146304835494,0.674378577590117,0.997907053518423,0.00112307763632037,0.997907053518423,"Non-Sig","NO"
"15006","evm.TU.utg24438.14","evm.TU.utg24438.14",0.21594029662907,-0.544302672529564,3.09518165132055,-0.175854839504279,0.860407985200938,NA,-0.000769195477605508,NA,"Non-Sig","NO"
"15007","evm.TU.utg24438.15","evm.TU.utg24438.15",48.6527642678218,-0.325392438028398,0.307208035653718,-1.05919246980628,0.289512133759598,0.954162155621318,-0.00584158042127488,0.954162155621318,"Non-Sig","NO"
"15008","evm.TU.utg24438.16","evm.TU.utg24438.16",95.6770048419257,-0.254913135156062,0.238221832929828,-1.07006621526227,0.284589504962431,0.949934258626871,-0.00450679759084372,0.949934258626871,"Non-Sig","NO"
"15009","evm.TU.utg24438.17","evm.TU.utg24438.17",61.0389336037197,-0.310382825799801,0.305938490101255,-1.01452689296164,0.310331403674111,0.959461722478369,-0.0053881460658202,0.959461722478369,"Non-Sig","NO"
"15010","evm.TU.utg24438.18","evm.TU.utg24438.18",23.4662707256442,0.0251627515522512,0.400198990789121,0.0628755997176174,0.949865564994926,0.998683342004946,0.000308515228022599,0.998683342004946,"Non-Sig","NO"
"15011","evm.TU.utg24438.19","evm.TU.utg24438.19",12.9521497760451,-0.383518715098791,0.534740515189319,-0.717205269107038,0.473247448557724,NA,-0.00520977496692642,NA,"Non-Sig","NO"
"15012","evm.TU.utg24438.2","evm.TU.utg24438.2",1727.43793318045,-0.434945611445683,0.327387550706432,-1.32853436395845,0.184001639016551,0.898467358416741,-0.00985457578599668,0.898467358416741,"Non-Sig","NO"
"15013","evm.TU.utg24438.20","evm.TU.utg24438.20",11600.1258366619,0.0813353818562346,0.137794547534325,0.590265604203052,0.5550125953911,0.993623602323309,0.00124805983717904,0.993623602323309,"Non-Sig","NO"
"15014","evm.TU.utg24438.21","evm.TU.utg24438.21",44.3394883076324,-0.858508520196839,0.426153475195133,-2.01455243279134,0.0439515657798376,0.626151866542207,-0.0392816511739552,0.626151866542207,"Non-Sig","NO"
"15015","evm.TU.utg24438.22","evm.TU.utg24438.22",46.4835807706439,-0.0594947704583003,0.320674118524917,-0.185530315736028,0.852813104480463,0.998102311351632,-0.000730077055046823,0.998102311351632,"Non-Sig","NO"
"15016","evm.TU.utg24438.23","evm.TU.utg24438.23",36.4078485631825,0.122754291790699,0.426500912465293,0.287817184449022,0.773486682436368,0.997907053518423,0.00153936175535737,0.997907053518423,"Non-Sig","NO"
"15017","evm.TU.utg24438.24","evm.TU.utg24438.24",392.041414327185,0.216612430751092,0.215420591305862,1.00553261616267,0.314640452227985,0.959461722478369,0.00361837197921386,0.959461722478369,"Non-Sig","NO"
"15018","evm.TU.utg24438.25","evm.TU.utg24438.25",206.379667250192,0.0967986282631945,0.210364549499138,0.460147056591353,0.645410669705424,0.997907053518423,0.00123635873673862,0.997907053518423,"Non-Sig","NO"
"15019","evm.TU.utg24438.3","evm.TU.utg24438.3",4.76998726916406,-1.87563365473805,0.910454240165382,-2.06010755070716,0.0393882602015133,NA,-0.0337441758517714,NA,"Non-Sig","NO"
"15020","evm.TU.utg24438.4.6","evm.TU.utg24438.4.6",254.43838969547,-0.121508906972719,0.169226778113707,-0.718024111355915,0.472742420158908,0.987392977182077,-0.00176502690486301,0.987392977182077,"Non-Sig","NO"
"15021","evm.TU.utg24438.5","evm.TU.utg24438.5",0.198481947522892,-0.410691734176849,3.10326050470664,-0.132342010460921,0.89471378004103,NA,-0.000577412411059773,NA,"Non-Sig","NO"
