"gene_id","paired_baseMean","paired_log2FoldChange","paired_lfcSE","paired_pvalue","paired_padj","paired_significant","unpaired_baseMean","unpaired_log2FoldChange","unpaired_lfcSE","unpaired_pvalue","unpaired_padj","unpaired_significant","DEG_category","same_LFC_direction"
"evm.TU.utg262.38",491.407764199262,0.490180948644897,0.33938377641107,0.000378615544157529,0.0638787779473993,TRUE,491.407764199262,0.331395311007703,0.391524194138084,0.000384783242324529,0.153821659417839,FALSE,"Paired design only",NA
"evm.TU.utg262.58",94.1630492052737,-0.591310422088876,0.59533869354374,0.000492284020213518,0.0768610073388226,TRUE,94.1630492052737,-0.0709805378109198,0.269124346365116,0.0054526050590712,0.368996478847824,FALSE,"Paired design only",NA
"evm.TU.utg280.44",1503.38176559372,0.659520993469974,0.259950702956236,6.63862027414622e-05,0.0274828820834087,TRUE,1503.38176559372,0.241086781045405,0.37486934605506,0.000744188870418186,0.171319751098763,FALSE,"Paired design only",NA
"evm.TU.utg293.6",47.4735461095766,0.943900117340597,0.493216319971,8.23623513389704e-05,0.0301463860849259,TRUE,47.4735461095766,0.534713718435939,0.670244150944503,0.000243953101777426,0.13258324610804,FALSE,"Paired design only",NA
"evm.TU.utg293.50",18781.5853248239,0.547933656434478,0.363053390370733,0.000324719384822566,0.0587570049768673,TRUE,18781.5853248239,0.0901258674544032,0.257220052326308,0.00323871503314566,0.318542438322238,FALSE,"Paired design only",NA
"evm.TU.utg324.183",278.851867982453,0.951390776981883,0.402436445859116,5.03792687288431e-05,0.0237329786116927,TRUE,278.851867982453,0.263130706282939,0.503855366242083,0.000861361989699778,0.191821038840943,FALSE,"Paired design only",NA
"evm.TU.utg338.79",302.961612733539,0.747244277551095,0.490529991914594,0.000215028675743146,0.0493716681288235,TRUE,302.961612733539,0.283438212311146,0.542033960618384,0.000735350468877168,0.171037072020319,FALSE,"Paired design only",NA
"evm.TU.utg344.68",37.9172018258915,1.2442929320763,0.426764261289859,1.0468599782474e-05,0.00893854849551679,TRUE,37.9172018258915,0.0590402065663276,0.262931430447642,0.00661630545680513,0.390338312428329,FALSE,"Paired design only",NA
"evm.TU.utg348.3",122.130549708578,0.606730143262602,0.454448708132546,0.000381079705941005,0.0638787779473993,TRUE,122.130549708578,0.451899852279749,0.521169747960146,0.000316991888156205,0.143164971170681,FALSE,"Paired design only",NA
"evm.TU.utg370.56",195.044405125881,-1.01307880867736,0.44784118229703,4.72296210628535e-05,0.0228468621874195,TRUE,195.044405125881,-0.129742489522296,0.361028775673688,0.00241914860157433,0.301333889969975,FALSE,"Paired design only",NA
