"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","model","significant","direction"
"tRNAscan-SE.tRNA.utg4.Ser(AGA).2",6.82081565682911,-0.000160831130191838,0.0687543083883641,0.981991534618069,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"tRNAscan-SE.tRNA.utg4.Pseudo(AGA).5",0.73952529126785,0.00373006525118263,0.118515757887352,0.456339686814764,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.64",0.472203317191637,-0.00020100789156925,0.116178977391719,0.963563501471602,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.65",0.19119438304148,0.00116032398327236,0.116782933596582,0.790715739437484,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.66",3783.28569184441,-0.000117573219441247,0.0205780695541974,0.958768525275641,0.998683342004946,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.67",131.594992234539,0.000256837829661103,0.0277700410090448,0.932355136111013,0.998244541611383,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"utg4.equina_smart_1391783.path1",2.84789134275921,0.0080665699948123,0.116216332031202,0.307977477933696,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.68",4.08796589505928,-0.0100656251807391,0.116365930680435,0.264897838820173,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.69",11.8062888343781,-0.0103147731764048,0.0966863097872544,0.270364350115513,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"utg4.equina_smart_49562.path1",52.6793953333751,0.00318011535092063,0.0402985082508473,0.437883248717127,0.984127557973931,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"tRNAscan-SE.tRNA.utg4.Cys(ACA).2",2.12345535297868,-0.00293202452833065,0.102911732450133,0.684639368560807,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"tRNAscan-SE.tRNA.utg4.Cys(ACA).3",1.82583662293876,0.0193594762903472,0.164717488270829,0.0500046565829419,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.70",38.8312374422627,-0.00249043185570398,0.0412331132697486,0.565503453048018,0.993778726061932,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.71",79.5887789346835,-0.000676673007492886,0.0298291017777691,0.83433774216643,0.997907053518423,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.72",11.8590562830816,0.00654667739875392,0.07848937610666,0.406573215673651,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.73",3.37871392075496,0.0123170191673372,0.126432151162451,0.190397764549608,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.74",782.489922007298,0.0016271941139779,0.041585650205084,0.717803212439231,0.997907053518423,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.76",0.213093328231833,-0.000253803120005331,0.116296147267232,0.953715701845464,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.77",5.07911341295492,-0.0101692928425122,0.120360557405605,0.242596837130321,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.78",3.8045771571321,0.00595682676777687,0.0989343203259325,0.47492568541808,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.79",231.165228155946,0.000512666520561119,0.0440965949116393,0.916180659091251,0.998212313473018,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.80",0.264949440844607,-5.09483585802049e-05,0.116309377613018,0.990684138110388,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.81",11.0570341772395,0.00652818003287192,0.0839541662513313,0.428504885026026,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.83",268.199801977212,0.00207491137415001,0.0449036626485769,0.667661836596828,0.997907053518423,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.82",18.3423533856097,0.00463587945666909,0.0630045153878252,0.478726053054038,0.987830285821144,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.84",20.6164600691457,-0.00400939723581905,0.0603970024830693,0.526530762464511,0.989162055794293,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.85",212.429252144185,0.00158040081320328,0.0326949327780341,0.648067358086468,0.997907053518423,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.86",1.55647056329423,-0.00587931459626788,0.11121904954171,0.423771171291572,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.87",4.91621375431843,0.00535092566925692,0.0849862504276371,0.512366050990472,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.88",56.6235574999635,-0.0769034564373539,0.216395326820021,0.0140849856473068,0.396886330129696,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg5.1",3.61565540262437,-0.00457875641260322,0.0931087761850309,0.573507930971335,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg5.3",2.14673078094298,0.00316673463860673,0.103586355085505,0.660489932116425,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
