"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","model","significant","direction"
"evm.TU.utg7.5",20.0399386290202,0.000236138902751909,0.0317808324957745,0.901229597792689,0.995761697832984,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg7.6",319.915323306243,-7.97203495268175e-05,0.0173418207335085,0.936732260041824,0.996322228657529,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg7.7",1734.22131113253,-0.000210733067862152,0.00963281313238431,0.71567116176275,0.989828726300393,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg7.8",844.435294055428,0.000713904290322337,0.0140049661290517,0.34426916984152,0.954476799166507,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg7.9",0.48261410179417,-0.000784077911587409,0.0806193755208699,0.710903167030867,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg7.10",37.3364176187399,0.000102549879532301,0.0198321493190478,0.92966035428907,0.996322228657529,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg7.11",15.0818918128218,0.00352457512949899,0.0561088281909019,0.247557572624007,0.914184144465931,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg7.12",176.321426354509,-0.000569484697918848,0.0156596167936331,0.49932439712722,0.976179764584874,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg7.13",2349.79335263562,-0.000132502338575626,0.0198504154355597,0.90917745229738,0.996322228657529,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg7.14",179.644380684366,-0.000542806158926448,0.0157978393010898,0.525278520183184,0.978352350502684,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg7.15",1829.91483817153,0.00141894037648605,0.0194746121170444,0.161989472993929,0.863617930574141,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg7.16",148.406264827105,-0.000718552045787493,0.015474277499584,0.380529084032745,0.961514203809368,"No-clone design: ~ Group",FALSE,"Not significant"
"utg7.equina_smart_1815377.path1",434.555313468317,-0.0224068457282623,0.203348854361803,0.012312028902053,0.460098584634035,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg7.17",78.7151870173147,0.000793824925803467,0.0212442228606819,0.490771454461042,0.975796075651698,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg7.18",105.9083618454,0.0264373696110814,0.141205224288856,0.0156523570865327,0.489143945189949,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg7.19",3258.78089963821,-0.000444499559147861,0.0141505752234729,0.565864130886694,0.982421885276523,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg7.20",0.406218292900722,-0.000624795136898982,0.0739248007198138,0.794145839352142,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg7.21",417.76673480215,0.00177349519040331,0.0333573334711521,0.321826256685419,0.948994798582619,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg7.22",96.3845414500138,0.00146874621365734,0.0273366217544812,0.304478173786598,0.942441548533254,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg7.23",8.4449344654768,-0.000967649430162025,0.039189805038535,0.670320117895887,0.988912829926444,"No-clone design: ~ Group",FALSE,"Not significant"
"utg7.equina_smart_1617407.path6",519.09388405783,0.000222562372193455,0.00977545987029002,0.702833002283316,0.989828726300393,"No-clone design: ~ Group",FALSE,"Not significant"
"utg7.equina_smart_1391965.path1",425.173615973338,-0.000191949678541224,0.010740099001692,0.756963533091818,0.991384819462746,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg7.24",2.16099109297659,-0.00082224196474977,0.052102800899697,0.76590454138657,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"utg7.equina_smart_496225.path2",236.998308610824,4.43163080275077e-05,0.010256569486498,0.941201299462573,0.996322228657529,"No-clone design: ~ Group",FALSE,"Not significant"
"utg7.equina_smart_1617407.path5",572.790541960419,0.000414478453348828,0.00954916631128214,0.487142253187226,0.97573201707703,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg7.25",42.5138866013585,0.000297469596461556,0.0177577248235702,0.768994527055975,0.991384819462746,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg7.26",182.506787935139,-0.00124049753620486,0.0228381870077573,0.291881863685788,0.936553556822625,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg7.27",162.49230666709,-0.00295466194992113,0.0310782636060178,0.0750285958180902,0.748617066631087,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg7.28",1254.4754047417,-0.000194487352500618,0.0127374097129932,0.787241953796077,0.991588260464111,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg7.29",443.417706352144,1.83084975338727e-05,0.0100916277062214,0.975402845685715,0.998333757016384,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg7.30",97.1493958923806,-0.000333867905664181,0.0229363105985664,0.803887952420861,0.992251839807026,"No-clone design: ~ Group",FALSE,"Not significant"
