"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","GO"
"GO:0005525","GTP binding ",190,0.721564730366443,2.80558162630998,4.65884229846012e-05,0.0198466681914401,0.0177526411793954,2344,"tags=15%, list=6%, signal=14%","evm.utg7168.12/evm.utg7168.17/evm.utg438.3/evm.utg2969.16/evm.utg14876.3/evm.utg8494.90/evm.utg1455.19/evm.utg116.291/evm.utg418.60/evm.utg405.37/evm.utg300.55/evm.utg10541.3/evm.utg6958.21/evm.utg498.29/evm.utg18.6/evm.utg2350.7/evm.utg15664.6/evm.utg280.52/evm.utg1354.3/evm.utg2099.35/evm.utg16443.2/utg415.equina_smart_746959.mrna1/evm.utg2129.200/evm.utg1919.113/evm.utg378.53/evm.utg7.14/evm.utg5885.30/evm.utg18.4","molecular_functions"
"GO:0000166","nucleotide binding ",176,0.714757221645385,2.76355189165274,0.000195300464494125,0.0415989989372486,0.0372098779720386,461,"tags=2%, list=1%, signal=2%","evm.utg7168.12/evm.utg7168.17/evm.utg599.1/evm.utg1931.51","molecular_functions"
