"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","GO","contrast"
"GO:0003700","DNA binding ",132,0.469396387805379,1.93677032099949,0.000777099083851102,0.0359951996347683,0.0312189648426085,10246,"tags=42%, list=24%, signal=32%","evm.utg420.46/evm.utg34597.8/evm.utg420.44/evm.utg34597.10/evm.utg1694.54/evm.utg29.1/evm.utg777.4/evm.utg26697.3/evm.utg109.65/evm.utg2426.18/evm.utg1781.29/evm.utg324.153/evm.utg116.190/evm.utg750.43/evm.utg15156.22/evm.utg1005.68/evm.utg34597.9/evm.utg324.209/evm.utg10470.33/evm.utg1579.7/evm.utg15156.23/evm.utg736.39/evm.utg2129.13/evm.utg1588.6/evm.utg1507.6/evm.utg1995.8/evm.utg48.33/evm.utg4326.26/evm.utg777.89/evm.utg761.42/evm.utg78.53/evm.utg146.18/evm.utg1609.24/evm.utg34597.7/evm.utg48.32/evm.utg1056.28/evm.utg1345.85/evm.utg10588.17/evm.utg6183.19/evm.utg13.61/evm.utg381.35/evm.utg2123.34/evm.utg3642.15/evm.utg13.60/evm.utg6183.20/evm.utg1995.9/evm.utg320.141/evm.utg5652.41/evm.utg9762.1/evm.utg7652.31/evm.utg27.69/utg1579.evm.utg1345.85.mrna2/evm.utg48491.4/evm.utg3803.11/evm.utg10588.18","molecular_functions","salinity_only"
"GO:0004842","ATP binding ",448,0.324571848498587,1.52654920814313,0.00115654935828785,0.0447900024209658,0.0388467774889029,10301,"tags=31%, list=24%, signal=23%","evm.utg9902.9/evm.utg695.2/evm.utg10358.10/evm.utg5246.28/evm.utg7595.3/evm.utg17212.2/evm.utg2672.9/evm.utg3092.4/evm.utg2108.2/evm.utg2487.30/evm.utg622.33/evm.utg1925.43/utg1721.equina_smart_1426908.mrna5/evm.utg48.56/evm.utg298.48/evm.utg255.8/evm.utg12336.21/evm.utg37289.5/evm.utg1253.33/evm.utg11814.6/evm.utg622.40/evm.utg2672.8/evm.utg21873.17/evm.utg112.37/evm.utg25080.5/evm.utg9668.26/evm.utg4695.36/evm.utg4271.15/evm.utg8851.30/evm.utg3787.42/evm.utg378.109/evm.utg48.55/evm.utg7595.2/evm.utg715.37/evm.utg15585.19/evm.utg13474.36/evm.utg2071.12/evm.utg379.53/evm.utg861.32/evm.utg2333.2/evm.utg214.68/utg40512.equina_smart_970061.mrna1/evm.utg21873.18/evm.utg8181.3/evm.utg715.66/evm.utg344.51/evm.utg344.52/evm.utg622.32/evm.utg37289.6/evm.utg37289.4/evm.utg625.2/evm.utg432.74/evm.utg334.70/evm.utg3834.9/evm.utg801.28/evm.utg9668.25/evm.utg298.49/evm.utg7548.14/evm.utg31363.13/evm.utg7.9/evm.utg2013.4/evm.utg17181.16/evm.utg7286.8/evm.utg1748.31/evm.utg370.49/evm.utg12336.22/evm.utg464.204/evm.utg9141.1/evm.utg1972.95/evm.utg33828.4/evm.utg17954.5/evm.utg4318.26/evm.utg15585.20/evm.utg1517.22/evm.utg2327.21/evm.utg1143.15/evm.utg15013.17/evm.utg622.41/evm.utg1734.31/utg977.equina_smart_175639.mrna2/evm.utg344.50/evm.utg3092.27/evm.utg699.94/evm.utg2932.43/evm.utg2291.11/evm.utg6070.24/evm.utg7522.48/evm.utg5885.68/utg370.equina_smart_1065012.mrna5/evm.utg989.37/utg1052.equina_smart_1392920.mrna2/evm.utg225.23/evm.utg2371.66/evm.utg415.81/evm.utg771.2/evm.utg1734.32/evm.utg936.41/evm.utg788.15/evm.utg55.115/evm.utg101.27/utg17181.equina_smart_1065012.mrna7/evm.utg23510.1/evm.utg2246.38/evm.utg8851.32/evm.utg10114.23/evm.utg467.16/evm.utg5066.12/evm.utg729.9/evm.utg1253.93/evm.utg861.82/evm.utg1052.26/evm.utg219.24/evm.utg3839.111/evm.utg1031.39/utg2071.equina_smart_1065012.mrna6/utg262.equina_smart_1065002.mrna1/evm.utg5157.8/evm.utg2901.18/evm.utg4652.22/evm.utg464.152/evm.utg194.33/utg464.equina_smart_1065012.mrna2/evm.utg2614.26/evm.utg1721.22/evm.utg580.70/evm.utg464.137/evm.utg219.44/evm.utg977.12/evm.utg40104.5/evm.utg107.35/evm.utg910.80/evm.utg597.7/utg3092.equina_smart_1065012.mrna10/evm.utg192.10/evm.utg3339.4/evm.utg700.9/evm.utg56.65","molecular_functions","salinity_only"
"GO:0005525","GTP binding ",190,0.721564730366443,2.80558162630998,4.65884229846012e-05,0.0198466681914401,0.0177526411793954,2344,"tags=15%, list=6%, signal=14%","evm.utg7168.12/evm.utg7168.17/evm.utg438.3/evm.utg2969.16/evm.utg14876.3/evm.utg8494.90/evm.utg1455.19/evm.utg116.291/evm.utg418.60/evm.utg405.37/evm.utg300.55/evm.utg10541.3/evm.utg6958.21/evm.utg498.29/evm.utg18.6/evm.utg2350.7/evm.utg15664.6/evm.utg280.52/evm.utg1354.3/evm.utg2099.35/evm.utg16443.2/utg415.equina_smart_746959.mrna1/evm.utg2129.200/evm.utg1919.113/evm.utg378.53/evm.utg7.14/evm.utg5885.30/evm.utg18.4","molecular_functions","interactive"
"GO:0000166","nucleotide binding ",176,0.714757221645385,2.76355189165274,0.000195300464494125,0.0415989989372486,0.0372098779720386,461,"tags=2%, list=1%, signal=2%","evm.utg7168.12/evm.utg7168.17/evm.utg599.1/evm.utg1931.51","molecular_functions","interactive"
"GO:0044342","cell morphogenesis ",21,0.771980023375555,2.23808589340162,0.000159372326366563,0.0490298206737984,0.043200419768554,577,"tags=24%, list=1%, signal=23%","evm.utg14533.12/evm.utg14913.15/evm.utg59616.3/evm.utg14533.21/evm.utg59616.2","biological_processes","diesel_added"
"GO:0000724","double-strand break repair via homologous recombination ",40,-0.624175640303196,-1.95367703011002,0.000168198355656255,0.0490298206737984,0.043200419768554,1581,"tags=18%, list=4%, signal=17%","evm.utg15716.7/evm.utg699.101/evm.utg2969.3/evm.utg594.45/evm.utg594.46/evm.utg2969.2/evm.utg11411.7","biological_processes","diesel_added"
"GO:0009007","DNA binding ",18,-0.819526657025917,-2.18030208784531,7.58418619939271e-06,0.0032308633209413,0.0026664402006286,264,"tags=33%, list=1%, signal=33%","evm.utg1475.17/evm.utg5.9/evm.utg4652.22/evm.utg7286.8/evm.utg33828.4/evm.utg5059.5","molecular_functions","diesel_added"
"GO:0004867","coreceptor activity involved in canonical Wnt signaling pathway ",120,0.510766285900029,2.10445839781431,0.000222867471710868,0.0182616297172794,0.0150713721906877,6756,"tags=26%, list=16%, signal=22%","evm.utg14533.12/evm.utg14913.15/evm.utg14913.16/evm.utg59616.3/evm.utg14533.21/evm.utg14533.20/evm.utg52.106/evm.utg8609.28/evm.utg417.47/evm.utg59616.2/evm.utg8609.27/evm.utg59616.1/evm.utg7066.37/evm.utg152.8/evm.utg7977.5/evm.utg54553.2/evm.utg14533.19/evm.utg54553.1/evm.utg1972.76/utg2667.equina_smart_398419.mrna2/evm.utg1919.96/evm.utg777.11/evm.utg14913.17/evm.utg36040.1/evm.utg4290.17/evm.utg14533.18/evm.utg4607.4/evm.utg777.10/evm.utg2379.7/evm.utg1005.1/evm.utg7596.6","molecular_functions","diesel_added"
"GO:0019843","rRNA binding ",37,-0.676964275336129,-2.09809265458839,8.99490448992571e-05,0.0182616297172794,0.0150713721906877,5918,"tags=38%, list=14%, signal=33%","evm.utg5390.6/evm.utg15506.16/evm.utg600.2/evm.utg3790.43/evm.utg693.10/evm.utg3790.45/evm.utg2411.7/evm.utg23189.6/evm.utg3790.42/evm.utg23189.5/evm.utg762.3/evm.utg762.5/evm.utg22722.3/evm.utg762.4","molecular_functions","diesel_added"
"GO:0016746","acyltransferase activity ",134,0.494488969141018,2.07732921950999,0.000212771453328104,0.0182616297172794,0.0150713721906877,6596,"tags=37%, list=16%, signal=32%","evm.utg116.172/evm.utg4661.5/evm.utg888.24/evm.utg1507.13/evm.utg729.164/evm.utg378.135/evm.utg2757.49/evm.utg4576.12/evm.utg2255.7/evm.utg4576.15/evm.utg209.53/evm.utg405.77/evm.utg378.85/evm.utg729.20/utg370.equina_smart_620817.mrna1/evm.utg6959.18/evm.utg666.17/evm.utg7289.4/evm.utg351.17/evm.utg1507.12/evm.utg861.54/evm.utg135859.2/evm.utg162.9/evm.utg8.33/evm.utg7855.37/evm.utg55869.4/evm.utg1137.32/evm.utg1507.14/utg370.equina_smart_1090934.mrna2/evm.utg4604.16/evm.utg1507.18/utg18409.equina_smart_1565232.mrna3/evm.utg15629.9/evm.utg4576.13/evm.utg977.37/evm.utg2690.8/evm.utg7909.6/evm.utg2606.21/evm.utg77.156/evm.utg370.32/evm.utg101.208/evm.utg1507.16/evm.utg15197.2/evm.utg2849.31/evm.utg3522.47/evm.utg73.45/evm.utg3677.32/evm.utg18409.14/evm.utg2690.7/utg2353.equina_smart_1070368.mrna1","molecular_functions","diesel_added"
"GO:0003924","GTP binding ",306,0.391578110953347,1.79294057627243,0.000257206052356048,0.0182616297172794,0.0150713721906877,6251,"tags=29%, list=15%, signal=25%","evm.utg514.15/evm.utg116.291/evm.utg10541.3/evm.utg1272.62/evm.utg2994.55/evm.utg420.132/evm.utg56.4/evm.utg300.55/evm.utg14876.3/evm.utg405.37/evm.utg1102.20/evm.utg116.364/evm.utg12197.15/evm.utg4567.24/evm.utg418.60/evm.utg7.14/evm.utg498.29/evm.utg2129.200/evm.utg14.37/evm.utg1455.19/evm.utg4.20/evm.utg77.24/evm.utg16050.14/evm.utg280.52/evm.utg470.8/evm.utg590.16/evm.utg2350.7/evm.utg12975.1/evm.utg86.26/evm.utg16443.2/evm.utg2817.16/evm.utg4567.33/evm.utg1846.35/evm.utg1925.63/evm.utg1919.113/evm.utg8494.90/evm.utg4972.20/evm.utg1354.3/evm.utg356.108/evm.utg6035.10/evm.utg6958.21/evm.utg1663.37/evm.utg194.90/evm.utg52.66/evm.utg219.31/evm.utg192.3/evm.utg1031.19/evm.utg7840.14/evm.utg408.3/evm.utg7289.46/evm.utg12975.3/evm.utg4610.7/evm.utg1455.9/evm.utg2099.35/evm.utg5513.9/evm.utg924.67/evm.utg1091.38/evm.utg8672.10/evm.utg924.68/evm.utg6924.5/evm.utg1745.6/evm.utg1272.141/evm.utg286.25/evm.utg7821.1/evm.utg18036.3/evm.utg1819.17/evm.utg1565.104/evm.utg6894.6/evm.utg3509.8/evm.utg190.45/evm.utg5950.62/evm.utg1754.6/evm.utg15664.6/evm.utg734.49/evm.utg5950.52/evm.utg55.78/evm.utg1272.142/evm.utg924.74/evm.utg1031.20/evm.utg1363.21/evm.utg1623.10/evm.utg5815.4/evm.utg4567.23/evm.utg1177.10/evm.utg597.9/evm.utg1432.2/evm.utg12975.2/evm.utg1337.8/utg55.equina_smart_1459409.mrna2","molecular_functions","diesel_added"
"GO:0004842","ATP binding ",448,-0.396714901123876,-1.74556042079829,0.000165244406795056,0.0182616297172794,0.0150713721906877,10481,"tags=36%, list=25%, signal=28%","evm.utg1087.23/evm.utg344.50/evm.utg1345.53/evm.utg1253.93/evm.utg11219.3/evm.utg3339.12/evm.utg735.49/evm.utg219.24/evm.utg3022.1/evm.utg691.22/evm.utg3339.17/evm.utg5157.8/evm.utg144.60/evm.utg3292.21/evm.utg102448.6/evm.utg1846.65/evm.utg1919.19/utg262.equina_smart_1065002.mrna1/evm.utg12336.22/evm.utg2901.18/evm.utg622.152/evm.utg801.109/utg464.equina_smart_1065012.mrna2/evm.utg580.70/evm.utg225.23/utg17181.equina_smart_1065012.mrna7/evm.utg389.18/evm.utg3158.34/evm.utg21873.17/evm.utg344.51/utg2071.equina_smart_1065012.mrna6/evm.utg116.241/evm.utg9902.9/evm.utg910.156/evm.utg56.67/evm.utg12336.30/evm.utg1931.10/evm.utg750.9/evm.utg376.50/evm.utg910.80/evm.utg1708.35/evm.utg219.44/evm.utg408.5/evm.utg1056.116/evm.utg2371.66/evm.utg17511.19/utg370.equina_smart_1065012.mrna5/utg3092.equina_smart_1065012.mrna10/evm.utg464.137/evm.utg152.74/evm.utg3158.28/evm.utg3787.42/evm.utg2526.24/evm.utg1256.25/evm.utg8181.3/evm.utg594.9/evm.utg2929.8/evm.utg1056.107/evm.utg2932.43/evm.utg801.111/evm.utg107.20/evm.utg115.12/evm.utg3158.33/evm.utg8.84/evm.utg344.52/evm.utg6155.14/evm.utg389.100/evm.utg801.108/evm.utg144.59/evm.utg3339.14/evm.utg1024.9/evm.utg3787.26/evm.utg920.22/evm.utg2247.12/evm.utg622.157/utg622.equina_smart_923814.mrna1/evm.utg7.9/evm.utg1734.31/evm.utg152.3/evm.utg12336.21/evm.utg1236.10/evm.utg3019.59/evm.utg594.56/evm.utg4398.5/evm.utg2246.38/evm.utg4271.15/evm.utg888.10/evm.utg9623.25/evm.utg801.28/evm.utg415.81/evm.utg10041.4/evm.utg3834.9/evm.utg3827.17/evm.utg50879.6/evm.utg11814.13/evm.utg2123.42/evm.utg9141.1/evm.utg1972.95/evm.utg3155.10/evm.utg700.9/evm.utg467.16/evm.utg17212.2/evm.utg13.18/evm.utg1052.26/evm.utg1226.10/evm.utg16690.16/evm.utg13.19/evm.utg3697.8/evm.utg7.52/evm.utg2487.33/evm.utg3339.13/evm.utg9668.26/evm.utg55566.3/evm.utg5885.68/evm.utg12644.9/evm.utg477.9/evm.utg107.35/evm.utg7595.2/evm.utg15585.20/evm.utg1497.14/evm.utg2097.5/utg1052.equina_smart_1392920.mrna2/evm.utg1931.9/evm.utg1358.2/utg1721.equina_smart_1426908.mrna5/evm.utg7888.2/evm.utg861.32/evm.utg17181.16/evm.utg1897.4/evm.utg3339.4/evm.utg1721.22/evm.utg3339.3/evm.utg13.27/evm.utg40104.5/evm.utg20925.11/evm.utg1799.9/evm.utg10530.6/evm.utg695.2/evm.utg2672.9/evm.utg5960.19/evm.utg1925.43/evm.utg2994.29/evm.utg1799.8/evm.utg2672.8/evm.utg5390.68/evm.utg17181.15/evm.utg15585.19/evm.utg2779.19/evm.utg194.33/evm.utg8851.30/evm.utg622.41/evm.utg1143.15/evm.utg23510.1/evm.utg1253.33/evm.utg7595.3/evm.utg1381.34/evm.utg2327.21/evm.utg88612.7/evm.utg4652.22/evm.utg7286.8/evm.utg33828.4/evm.utg1748.31/evm.utg31363.13","molecular_functions","diesel_added"
"GO:0044183","protein folding chaperone ",25,0.666517273076935,2.03157599776708,0.000432681483668768,0.0208789675255288,0.0172314681332508,3208,"tags=40%, list=8%, signal=37%","evm.utg3155.45/evm.utg2818.25/evm.utg3155.40/evm.utg1056.108/evm.utg1056.109/evm.utg405.10/evm.utg14533.3/evm.utg1781.14/evm.utg3155.44/evm.utg5885.53","molecular_functions","diesel_added"
"GO:0003724","ATP binding ",114,-0.516345454893648,-1.95961081290307,0.000441104947722439,0.0208789675255288,0.0172314681332508,9389,"tags=46%, list=22%, signal=36%","evm.utg479.32/evm.utg45299.4/evm.utg910.189/evm.utg34.16/evm.utg1931.60/evm.utg699.97/evm.utg622.103/evm.utg1663.5/evm.utg1285.90/evm.utg1609.78/evm.utg2967.34/evm.utg750.13/evm.utg109.17/evm.utg4326.50/evm.utg2323.1/evm.utg761.5/evm.utg16036.45/evm.utg77.7/evm.utg8380.10/evm.utg564.66/evm.utg715.74/evm.utg9150.15/evm.utg26219.2/evm.utg18.59/evm.utg125.71/evm.utg3284.30/evm.utg18.60/evm.utg2108.52/evm.utg26219.3/evm.utg95.45/evm.utg1285.86/evm.utg1031.83/evm.utg109.118/evm.utg207.129/evm.utg910.12/evm.utg17212.2/evm.utg431.25/evm.utg207.56/evm.utg637.28/evm.utg8609.11/evm.utg1571.14/evm.utg116.128/evm.utg8380.9/evm.utg637.27/evm.utg4901.15/evm.utg1285.91/evm.utg648.16/evm.utg3174.12/evm.utg1052.25/evm.utg648.20/evm.utg1290.22/evm.utg10588.3","molecular_functions","diesel_added"
"GO:0004803","DNA binding ",69,-0.527719593044242,-1.82677062470642,0.000436350412776902,0.0208789675255288,0.0172314681332508,8902,"tags=48%, list=21%, signal=38%","evm.utg1345.49/evm.utg456.33/evm.utg580.5/evm.utg1465.39/evm.utg1032.12/evm.utg3605.7/evm.utg4879.20/evm.utg6423.6/evm.utg4879.22/evm.utg4879.21/evm.utg338.37/evm.utg1465.20/evm.utg436.7/evm.utg2487.50/evm.utg389.100/evm.utg777.70/evm.utg1253.52/evm.utg3605.6/evm.utg1184.15/evm.utg203.68/evm.utg936.24/evm.utg9229.11/evm.utg1056.78/evm.utg1272.24/evm.utg2371.33/evm.utg4046.14/evm.utg695.32/evm.utg1897.4/evm.utg234.45/evm.utg4046.13/evm.utg695.33/evm.utg82.1/evm.utg2371.34","molecular_functions","diesel_added"
"GO:0042803","protein homodimerization activity ",212,0.424504354444561,1.88634473329648,0.00055096512602774,0.0234711143687817,0.0193707739045542,5500,"tags=27%, list=13%, signal=24%","evm.utg280.47/evm.utg790.56/evm.utg5033.23/evm.utg420.132/evm.utg334.72/evm.utg31822.3/evm.utg77.10/evm.utg11700.8/evm.utg4318.24/evm.utg77.9/evm.utg11618.17/evm.utg36717.9/evm.utg10868.2/evm.utg1972.74/evm.utg27.72/evm.utg324.144/evm.utg3181.12/evm.utg470.8/evm.utg6949.18/evm.utg1781.16/evm.utg2129.129/evm.utg2801.44/evm.utg381.6/evm.utg18294.42/evm.utg2426.32/evm.utg6851.23/evm.utg18294.30/evm.utg379.51/evm.utg12986.34/evm.utg1663.12/evm.utg1285.11/evm.utg6894.10/evm.utg2869.5/evm.utg9668.9/evm.utg1051.37/evm.utg5578.4/evm.utg2156.41/evm.utg5454.6/evm.utg1109.15/evm.utg15552.9/evm.utg62.99/evm.utg483.24/evm.utg4318.8/evm.utg109.114/evm.utg3790.14/evm.utg5087.5/evm.utg5149.18/evm.utg4273.9/evm.utg4796.10/evm.utg4455.80/evm.utg2129.5/evm.utg27.71/evm.utg648.104/evm.utg479.170/evm.utg3509.8/evm.utg992.43/evm.utg2115.22/evm.utg217.30","molecular_functions","diesel_added"
"GO:0004386","helicase activity ",145,-0.488782738625563,-1.91897678981468,0.000703692287174456,0.0272520831214835,0.0224912175996429,5154,"tags=19%, list=12%, signal=16%","evm.utg4613.48/evm.utg26219.2/evm.utg18.59/evm.utg10321.4/evm.utg26219.3/evm.utg27.91/evm.utg1337.10/evm.utg18409.2/evm.utg431.25/evm.utg788.40/evm.utg5975.26/evm.utg1972.73/utg109.equina_smart_295906.mrna1/evm.utg1463.26/evm.utg1127.64/evm.utg432.62/evm.utg498.165/evm.utg648.16/evm.utg1463.24/evm.utg648.20/evm.utg347.21/evm.utg2969.3/evm.utg78.81/evm.utg594.45/evm.utg594.46/evm.utg2969.2/evm.utg11411.7","molecular_functions","diesel_added"
"GO:0004497","FAD binding ",96,0.485207914714908,1.91707974457974,0.000877211520699607,0.0311410089848361,0.0257007585889183,10180,"tags=46%, list=24%, signal=35%","evm.utg12986.46/evm.utg1931.67/evm.utg33682.14/evm.utg10156.22/evm.utg15013.9/evm.utg116.44/evm.utg24438.11/evm.utg6392.11/evm.utg1972.129/evm.utg1194.3/evm.utg8792.16/evm.utg4856.19/evm.utg1056.58/evm.utg1708.32/evm.utg684.21/evm.utg9657.7/evm.utg101.173/evm.utg1925.57/evm.utg6806.17/evm.utg125.5/evm.utg401.9/evm.utg40512.14/evm.utg572.10/evm.utg101.172/evm.utg15164.48/evm.utg4187.49/evm.utg101.171/evm.utg1056.59/evm.utg12655.39/evm.utg1272.165/evm.utg579.94/evm.utg60191.1/evm.utg6123.6/evm.utg379.19/evm.utg522.7.8/evm.utg21228.10/evm.utg20788.2/utg1031.evm.utg11432.18.mrna2/evm.utg2071.10/evm.utg209.46/evm.utg1022.58/evm.utg729.162/evm.utg302.18/evm.utg359.4","molecular_functions","diesel_added"
"GO:0090729","toxin activity ",406,0.345247484305065,1.61345793899788,0.00100392644151928,0.032897897237478,0.0271507231957441,7658,"tags=28%, list=18%, signal=23%","evm.utg4605.4/evm.utg4796.13/evm.utg2757.6/evm.utg579.116/evm.utg18036.10/evm.utg418.58/evm.utg145.21/evm.utg4177.23/evm.utg2932.9/evm.utg1694.43/evm.utg2291.1/evm.utg1302.15/evm.utg436.16/evm.utg56.44/utg1846.equina_smart_916736.mrna1/evm.utg2024.4/evm.utg7066.5/evm.utg18036.9/evm.utg1272.32/evm.utg1278.52/evm.utg7066.3/evm.utg2932.7/utg4062.equina_smart_1466336.mrna2/evm.utg3790.18/utg2156.equina_smart_1726560.mrna2/evm.utg1623.26/evm.utg436.18/evm.utg2007.2/evm.utg3787.20/evm.utg1629.2/evm.utg7289.63/utg1846.equina_smart_1438253.mrna1/evm.utg910.117/evm.utg4605.36/utg1786.equina_smart_956984.mrna1/evm.utg5059.48/utg4455.equina_smart_1048859.mrna1/evm.utg190.77/evm.utg7977.5/utg388.equina_smart_337793.mrna2/evm.utg590.7/utg245.equina_smart_826176.mrna1/evm.utg1575.1/evm.utg2858.30/evm.utg2704.27/evm.utg1358.29/evm.utg6373.14/evm.utg2858.31/evm.utg27988.8/evm.utg4956.15/evm.utg924.28/utg4455.equina_smart_1548799.mrna1/evm.utg234.135.137/evm.utg3210.28/evm.utg4177.21/evm.utg3899.24/evm.utg436.20/evm.utg6445.1/evm.utg418.56/evm.utg234.93/evm.utg436.19/evm.utg1786.15/evm.utg910.118/evm.utg1272.125/evm.utg21429.1/evm.utg2099.31/utg1786.equina_smart_1688722.mrna2/evm.utg3550.12/evm.utg1629.3/utg2667.equina_smart_398419.mrna2/evm.utg405.75/utg144.equina_smart_1238220.mrna1/evm.utg5390.20/utg2156.equina_smart_270287.mrna1/evm.utg56.40/evm.utg11123.2/evm.utg14.51/evm.utg1497.9/evm.utg3284.9/evm.utg32707.1/evm.utg116.189/evm.utg5059.46/evm.utg7403.5/evm.utg234.37/evm.utg2115.17/utg6781.equina_smart_1461350.mrna1/evm.utg234.131/evm.utg2704.26/evm.utg924.26/evm.utg125.162/evm.utg4271.90/evm.utg1754.55/evm.utg729.116/evm.utg126.83/evm.utg924.27/evm.utg3443.62/evm.utg2379.7/evm.utg1919.9/utg2156.equina_smart_428150.mrna1/evm.utg115.9/utg9284.equina_smart_1466336.mrna1/utg6781.equina_smart_1389976.mrna2/evm.utg1542.15/utg2156.equina_smart_1442310.mrna1/evm.utg276.4/evm.utg735.57/utg2156.equina_smart_934493.mrna1/evm.utg2247.30/utg2156.equina_smart_1400709.mrna2/evm.utg1746.3/evm.utg3443.63.61/evm.utg52.111","molecular_functions","diesel_added"
"GO:0008157","glycogen binding ",10,0.812137443659523,2.01517717139064,0.00111531515789727,0.0339374469474455,0.0280086663712548,2083,"tags=60%, list=5%, signal=57%","evm.utg18.25/evm.utg19396.5/evm.utg18.21/evm.utg18.20/evm.utg18.26/evm.utg217.28","molecular_functions","diesel_added"
"GO:0015252","potassium channel activity ",12,0.774108603390399,2.00701244637302,0.00167908756912303,0.0376469107603375,0.0310700968469304,2585,"tags=42%, list=6%, signal=39%","evm.utg20090.4/evm.utg9401.4/evm.utg9401.3/evm.utg4082.49/utg750.equina_smart_1422918.mrna1","molecular_functions","diesel_added"
"GO:0016620","ligase activity ",19,0.674655322783199,1.98928740508939,0.0016185019216207,0.0376469107603375,0.0310700968469304,5198,"tags=47%, list=12%, signal=42%","evm.utg192.29/evm.utg3509.13/evm.utg209.14/evm.utg912.6/evm.utg192.31/evm.utg1455.18/evm.utg192.34/evm.utg3156.14/evm.utg594.16","molecular_functions","diesel_added"
"GO:0044325","ATPase binding ",63,0.495422470004154,1.82021905346568,0.00164464902408716,0.0376469107603375,0.0310700968469304,11080,"tags=51%, list=26%, signal=37%","evm.utg62.83/evm.utg2298.38/evm.utg324.123/evm.utg15211.5/evm.utg3181.12/evm.utg3509.9/evm.utg62.35/evm.utg2428.38/evm.utg116.5/evm.utg167.3/evm.utg279.27/evm.utg3201.3/evm.utg1781.6/evm.utg1781.7/evm.utg1918.5/evm.utg3092.31/evm.utg9875.20/evm.utg2994.32/evm.utg262.29/evm.utg1972.9/evm.utg7066.6/evm.utg761.34/evm.utg4082.12/evm.utg5975.8/evm.utg910.126/evm.utg56.69/evm.utg479.165/evm.utg3199.30/evm.utg1724.6/evm.utg1475.8/evm.utg1663.34/evm.utg2858.17","molecular_functions","diesel_added"
"GO:0004540","RNA nuclease activity ",139,-0.45081718080091,-1.75870200751775,0.00134545209429989,0.0376469107603375,0.0310700968469304,8281,"tags=34%, list=20%, signal=27%","evm.utg55.43/evm.utg16094.20/evm.utg2115.27/evm.utg7127.43/evm.utg4451.4/evm.utg5950.9/evm.utg1272.86/evm.utg666.26/evm.utg666.27/evm.utg4468.8/evm.utg1051.2/evm.utg45299.6/evm.utg1087.24/evm.utg666.25/evm.utg186.12/evm.utg126.159/evm.utg1049.3/evm.utg791.62/evm.utg23189.3/evm.utg51603.8/evm.utg1127.62/evm.utg2661.10/evm.utg1127.63/evm.utg207.69/evm.utg1087.27/evm.utg51603.7/evm.utg2661.21/evm.utg1272.102/evm.utg4451.1/evm.utg51603.1.2/evm.utg4187.29/evm.utg3284.41/evm.utg23189.2/evm.utg178.6/evm.utg4451.7/evm.utg386.4/evm.utg1452.9/evm.utg23189.12/evm.utg20075.11/evm.utg4318.27/evm.utg1127.64/evm.utg1272.85/evm.utg1087.26/evm.utg4318.31/evm.utg1087.25/evm.utg4451.13/evm.utg3222.9","molecular_functions","diesel_added"
"GO:0008236","serine-type peptidase activity ",162,-0.436495187958617,-1.71589568779976,0.00158757309061939,0.0376469107603375,0.0310700968469304,2,"tags=2%, list=0%, signal=2%","evm.utg2929.16/evm.utg7412.24/evm.utg1052.21","molecular_functions","diesel_added"
"GO:0016705","heme binding ",150,0.441114337779239,1.86146748714826,0.00180189945540937,0.0383804584002195,0.0316754956898278,6082,"tags=26%, list=14%, signal=22%","evm.utg4271.29/evm.utg910.98/evm.utg12986.46/evm.utg61244.7/evm.utg1931.67/evm.utg33682.14/evm.utg4271.28/evm.utg10156.22/evm.utg15013.9/evm.utg116.44/evm.utg417.19/evm.utg6392.11/evm.utg572.7/evm.utg1972.129/evm.utg1194.3/evm.utg8792.16/evm.utg293.91/evm.utg255.25/evm.utg1708.32/evm.utg684.21/evm.utg10359.27/evm.utg9657.7/evm.utg101.173/evm.utg1925.57/evm.utg580.48/evm.utg209.56/evm.utg125.5/evm.utg8672.10/evm.utg401.9/evm.utg73.44/evm.utg40512.14/evm.utg1073.4/evm.utg572.10/evm.utg8.27/evm.utg101.172/evm.utg15164.48/evm.utg101.171/evm.utg1270.30/evm.utg699.113","molecular_functions","diesel_added"
