"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","context","GO","region","experiment"
"GO:0051213","dioxygenase activity",0.0416666666666667,0.00328772270407365,0.00952380952380952,12.6734126984127,3.28565977369976,0.0760190825161501,0.10642671552261,0.0480120521154632,"evm.utg412866.2",1,"CHH","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0003743","translation initiation factor activity",0.0416666666666667,0.00482199329930801,0.00649350649350649,8.6409632034632,2.60659218765828,0.109568990438487,0.139451442376256,0.0629104251321454,"evm.utg2353.1",1,"CHH","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0000166","nucleotide binding",0.0416666666666667,0.00604314744653537,0.00518134715025907,6.89486183074266,2.2525971171408,0.135434418594795,0.158006821693927,0.0712812729446288,"utg2427.evm.utg261.54.mrna8",1,"CpG","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0046983","protein dimerization activity",0.0416666666666667,0.0100197263362244,0.003125,4.15846354166667,1.55722939211656,0.214766214502968,0.231286692541658,0.104339861296988,"evm.utg6959.27",1,"CHH","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0090729","toxin activity",0.0416666666666667,0.0143094216739205,0.00218818380743982,2.91183442742524,1.12889378128617,0.292510470329506,0.292510470329506,0.131959610674965,"evm.utg3210.25",1,"CpG","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0070403","NAD+ binding",0.0606060606060606,0.000845414409618937,0.0740740740740741,71.6879910213244,11.8178583570359,0.000357579542334911,0.00774346958549662,0.00373588444914311,"evm.utg11962.9",2,"CpG","Molecular Functions","gene","Primed Experiment"
"GO:0070403","NAD+ binding",0.0606060606060606,0.000845414409618937,0.0740740740740741,71.6879910213244,11.8178583570359,0.000357579542334911,0.00774346958549662,0.00373588444914311,"utg11962.evm.utg628.4.mrna2",2,"CpG","Molecular Functions","gene","Primed Experiment"
"GO:0003755","peptidyl-prolyl cis-trans isomerase activity",0.0606060606060606,0.00266148980805962,0.0235294117647059,22.7714795008913,6.46403521415818,0.00350330575373492,0.0206243115517126,0.00995032574863329,"evm.utg1781.11",2,"CHH","Molecular Functions","gene","Primed Experiment"
"GO:0003755","peptidyl-prolyl cis-trans isomerase activity",0.0606060606060606,0.00266148980805962,0.0235294117647059,22.7714795008913,6.46403521415818,0.00350330575373492,0.0206243115517126,0.00995032574863329,"evm.utg1970.27",2,"CHH","Molecular Functions","gene","Primed Experiment"
"GO:0046983","protein dimerization activity",0.0606060606060606,0.0100197263362244,0.00625,6.04867424242424,2.91921895568943,0.0430961353948617,0.0795620961135908,0.0383852218091885,"evm.utg159619.2",2,"CHG","Molecular Functions","gene","Primed Experiment"
"GO:0046983","protein dimerization activity",0.0606060606060606,0.0100197263362244,0.00625,6.04867424242424,2.91921895568943,0.0430961353948617,0.0795620961135908,0.0383852218091885,"evm.utg1724.20",2,"CHH","Molecular Functions","gene","Primed Experiment"
"GO:0070202","regulation of establishment of protein localization to chromosome",0.0625,9.36329588014981e-05,0.5,667.5,25.8075872085159,0.00149760128833709,0.0284544244784047,0.0110349568614312,"evm.utg43451.17",1,"CpG","Biological Processes","gene","Primed Experiment"
"GO:0030574","collagen catabolic process",0.0625,0.000374531835205993,0.125,166.875,12.8475167348751,0.00597779918909302,0.0454111065291808,0.0176109554406795,"utg579.evm.utg11123.1.6.5c22e8a4.mrna3",1,"CHG","Biological Processes","gene","Primed Experiment"
"GO:0046416","D-amino acid metabolic process",0.0625,0.000608614232209738,0.0769230769230769,102.692307692308,10.0416226467999,0.0096968940909441,0.0454111065291808,0.0176109554406795,"evm.utg684.27",1,"CHH","Biological Processes","gene","Primed Experiment"
"GO:0048511","rhythmic process",0.0625,0.000702247191011236,0.0666666666666667,89,9.33453664964933,0.0111808761535354,0.0454111065291808,0.0176109554406795,"evm.utg320.52",1,"CHH","Biological Processes","gene","Primed Experiment"
"GO:0016573","histone acetylation",0.0625,0.000889513108614232,0.0526315789473684,70.2631578947368,8.26959515802274,0.014142588084203,0.0454111065291808,0.0176109554406795,"evm.utg320.52",1,"CHH","Biological Processes","gene","Primed Experiment"
"GO:0006366","transcription by RNA polymerase II",0.0625,0.00112359550561798,0.0416666666666667,55.625,7.33082939443246,0.0178330333005674,0.0454111065291808,0.0176109554406795,"evm.utg1127.12",1,"CHH","Biological Processes","gene","Primed Experiment"
"GO:0016070","RNA metabolic process",0.0625,0.00112359550561798,0.0416666666666667,55.625,7.33082939443246,0.0178330333005674,0.0454111065291808,0.0176109554406795,"evm.utg2606.44",1,"CHH","Biological Processes","gene","Primed Experiment"
"GO:0050896","response to stimulus",0.0625,0.00131086142322097,0.0357142857142857,47.6785714285714,6.7669556082054,0.0207760602866254,0.0454111065291808,0.0176109554406795,"evm.utg320.52",1,"CHH","Biological Processes","gene","Primed Experiment"
"GO:0034440","lipid oxidation",0.0625,0.00135767790262172,0.0344827586206897,46.0344827586207,6.64432876161052,0.0215105241454014,0.0454111065291808,0.0176109554406795,"evm.utg1818.18",1,"CHG","Biological Processes","gene","Primed Experiment"
"GO:0000724","double-strand break repair via homologous recombination",0.0625,0.00262172284644195,0.0178571428571429,23.8392857142857,4.6855275667249,0.0411469265709962,0.0748009197910827,0.0290086669549905,"evm.utg43451.17",1,"CpG","Biological Processes","gene","Primed Experiment"
"GO:0045892","negative regulation of DNA-templated transcription",0.0625,0.00276217228464419,0.0169491525423729,22.6271186440678,4.55446339009521,0.0433057956685216,0.0748009197910827,0.0290086669549905,"evm.utg2606.44",1,"CHH","Biological Processes","gene","Primed Experiment"
"GO:0045944","positive regulation of transcription by RNA polymerase II",0.0625,0.00318352059925094,0.0147058823529412,19.6323529411765,4.21333967460608,0.0497550934741231,0.0787788980006949,0.0305513731858651,"evm.utg320.52",1,"CHH","Biological Processes","gene","Primed Experiment"
"GO:0007399","nervous system development",0.0625,0.00383895131086142,0.0121951219512195,16.280487804878,3.79569480623825,0.0597063742929116,0.0809922230708489,0.0314097263986672,"evm.utg1828.1",1,"CHG","Biological Processes","gene","Primed Experiment"
"GO:0030198","extracellular matrix organization",0.0625,0.00383895131086142,0.0121951219512195,16.280487804878,3.79569480623825,0.0597063742929116,0.0809922230708489,0.0314097263986672,"utg579.evm.utg11123.1.6.5c22e8a4.mrna3",1,"CHG","Biological Processes","gene","Primed Experiment"
