"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","GO"
"GO:0005044","calcium ion binding ",343,-0.367937845658258,-1.6660979152522,0.000102861189566532,0.00547735834441784,0.00488590650441028,9315,"tags=36%, list=22%, signal=28%","evm.utg19866.24/evm.utg1281.5/evm.utg6446.11/utg750.equina_smart_202189.mrna2/utg2200.equina_smart_1442529.mrna1/evm.utg858.70/utg73.equina_smart_1320238.mrna1/evm.utg1683.42/evm.utg2969.42/evm.utg6446.8/evm.utg190.79/evm.utg5059.1/evm.utg9625.2/evm.utg19866.26/evm.utg6072.14/evm.utg24783.5/evm.utg2969.38/evm.utg1970.8/utg2779.equina_smart_1446172.mrna1/utg3790.equina_smart_1451898.mrna1/evm.utg9625.1/evm.utg9472.8/utg388.equina_smart_1411185.mrna1/evm.utg897.1/utg750.equina_smart_1423012utrorf.mrna1/evm.utg1923.8/evm.utg2779.7.9/evm.utg577.87/evm.utg1358.33/evm.utg2969.49/evm.utg577.89/evm.utg5176.8/evm.utg5059.7/evm.utg388.13/evm.utg1358.31/evm.utg9472.6/utg750.equina_smart_1166396.mrna1/evm.utg6677.7/evm.utg2969.47/evm.utg300.24/evm.utg1285.28/evm.utg5176.5/evm.utg236.2/evm.utg5059.6/evm.utg9472.9/evm.utg936.22/evm.utg579.57/evm.utg9472.7/evm.utg858.1/evm.utg2838.15/evm.utg3790.31/evm.utg858.72/evm.utg577.67/evm.utg19356.8/evm.utg924.56/evm.utg5059.8/evm.utg236.6/evm.utg2246.57/evm.utg10588.23/evm.utg577.68/evm.utg1765.4/evm.utg6677.2/evm.utg6401.64/evm.utg5294.28/utg750.equina_smart_3716.mrna2/evm.utg5059.9/evm.utg17602.1/evm.utg1765.2/evm.utg9625.4/utg9625.equina_smart_1466841utrorf.mrna1/utg388.equina_smart_563588.mrna1/evm.utg6677.6/utg9625.equina_smart_1466841.mrna1/evm.utg7148.9/evm.utg21429.3/evm.utg8851.76/utg9625.equina_smart_1195528.mrna1/evm.utg17602.2/evm.utg1765.1/evm.utg24783.2/evm.utg24783.3/evm.utg1330.23/evm.utg15506.27/evm.utg4796.28/evm.utg54.9/evm.utg2858.6/evm.utg26093.3/evm.utg363.1/evm.utg24783.4/utg858.evm.utg79231.1.mrna2/evm.utg2200.4/evm.utg8851.75/evm.utg363.8/evm.utg15664.3/evm.utg7244.5/utg1403.evm.utg2994.71.mrna2/utg73.equina_smart_1395412.mrna1/evm.utg108328.4/evm.utg6446.13/evm.utg21429.4/evm.utg116.316/evm.utg1455.42/evm.utg108328.3/evm.utg5059.10/utg236.evm.utg19356.5.mrna2/evm.utg26093.4/evm.utg236.4/evm.utg1285.29/evm.utg1052.13/evm.utg1270.23/evm.utg8851.77/evm.utg324.92/evm.utg13.50/evm.utg572.21/evm.utg577.94/evm.utg577.79/evm.utg2994.80/evm.utg2123.45/evm.utg13.51/evm.utg2858.1/evm.utg338.89/evm.utg2704.29/evm.utg577.97","molecular_functions"
"GO:0022857","transmembrane transporter activity ",455,0.351611292110525,1.65171587520388,9.84082304854037e-05,0.00547735834441784,0.00488590650441028,5779,"tags=22%, list=14%, signal=19%","evm.utg52.15/evm.utg924.21/evm.utg217.36/evm.utg1542.15/evm.utg77.138/evm.utg924.22/evm.utg1919.26/evm.utg52.16/evm.utg1919.22/evm.utg1708.39/evm.utg1663.29/evm.utg1525.33/evm.utg209.48/evm.utg5390.31/evm.utg2216.16/evm.utg1919.21/evm.utg10.13/evm.utg381.32/evm.utg1663.28/evm.utg217.35/evm.utg1525.34/utg4207.equina_smart_512932.mrna1/evm.utg77.137/evm.utg2353.45/evm.utg4172.39/evm.utg666.32/evm.utg6432.52/evm.utg3452.8/evm.utg6432.47/evm.utg4398.10/utg750.equina_smart_1422918.mrna1/evm.utg2353.44/evm.utg401.48/evm.utg45687.7/evm.utg34691.12/utg750.equina_smart_1177674.mrna1/evm.utg77.136/evm.utg12986.24/evm.utg411.79/evm.utg12986.23/evm.utg62.33/evm.utg1708.42/evm.utg2838.10/evm.utg301.131/evm.utg5033.28/evm.utg3380.27/evm.utg4922.3/evm.utg236.37/evm.utg4046.38/evm.utg9740.6/evm.utg7839.6/evm.utg3642.10/evm.utg3753.64/evm.utg2353.42/evm.utg3201.40/evm.utg1278.85/evm.utg18125.20/evm.utg498.148/evm.utg750.64/evm.utg10470.29/evm.utg2757.2/evm.utg236.40/evm.utg21228.1/evm.utg10541.25/evm.utg1278.86/evm.utg432.69/evm.utg498.183/evm.utg126.30/evm.utg408.48/evm.utg163.10/evm.utg729.163/evm.utg1565.23/evm.utg6422.7/evm.utg401.7/evm.utg857.13/evm.utg1272.54/evm.utg45687.8/evm.utg4922.1/evm.utg301.60/evm.utg2099.43/evm.utg1032.49/evm.utg3155.29/evm.utg1919.28/evm.utg3753.57/evm.utg5290.1/evm.utg7149.10/evm.utg12655.50/evm.utg15164.50/evm.utg401.6/evm.utg1694.38.39/evm.utg25826.24/evm.utg7661.1/evm.utg15164.51/evm.utg1588.9/evm.utg4567.20/evm.utg301.130/evm.utg4172.12/evm.utg1565.22","molecular_functions"
"GO:0004252","metal ion binding ",293,-0.376568597999602,-1.67998926195343,0.000128841621773901,0.00609850343063134,0.00543997958600917,8969,"tags=33%, list=21%, signal=27%","evm.utg699.52/utg501.equina_smart_1416296.mrna1/evm.utg324.60/evm.utg125.190/evm.utg307.8/evm.utg1002.26/evm.utg52.25/utg1910.equina_smart_44201.mrna1/evm.utg234.109/evm.utg78.75/evm.utg2156.29.31/evm.utg293.38/evm.utg234.77/evm.utg625.112/evm.utg2779.10/evm.utg86.55/evm.utg2083.34/evm.utg52.48/evm.utg1302.12/evm.utg1236.2/evm.utg21429.1/evm.utg4880.18/evm.utg479.78/evm.utg2929.16/evm.utg8494.84/evm.utg125.192/evm.utg1372.13/evm.utg77.4/evm.utg1629.8/evm.utg3041.34/evm.utg5033.10/evm.utg78.73/evm.utg616.127/evm.utg1754.56/evm.utg1629.15/evm.utg5885.37/evm.utg109.108/evm.utg129201.4/evm.utg338.40/evm.utg1819.6/evm.utg401.8/evm.utg24783.15/evm.utg699.53/evm.utg1270.11/evm.utg6183.5/evm.utg1754.60/evm.utg26572.6/evm.utg868.85/evm.utg234.79/evm.utg2159.33/evm.utg24053.6/evm.utg1372.9/evm.utg234.133/evm.utg11123.4/evm.utg699.89/evm.utg225.2/evm.utg150.55/utg234.evm.utg234.133.mrna2/evm.utg729.128/evm.utg868.84/evm.utg1754.58/evm.utg234.138/evm.utg910.128/evm.utg666.10/evm.utg1270.27/evm.utg1372.11/evm.utg699.90/evm.utg5370.3/evm.utg868.83/evm.utg2757.78/evm.utg15197.20/evm.utg14412.1/evm.utg5689.7/evm.utg5689.8/evm.utg729.124/evm.utg597.215/evm.utg1285.84/evm.utg5689.4/evm.utg24053.5/evm.utg234.140/evm.utg616.126/evm.utg2716.9/evm.utg666.12/evm.utg3834.6/evm.utg1629.18/evm.utg1404.18/evm.utg5370.2/evm.utg300.47/evm.utg101.176/evm.utg214.48/evm.utg116.256/evm.utg2246.41/utg9150.equina_smart_1164076.mrna1/evm.utg129.41/evm.utg2704.30/evm.utg13322.6/evm.utg2704.29/evm.utg1052.21","molecular_functions"
"GO:0004500","dopamine beta-monooxygenase activity ",34,-0.643991123085769,-2.05421848974296,0.00014412956034864,0.00613991927085208,0.00547692329324833,8037,"tags=41%, list=19%, signal=33%","evm.utg1281.3/evm.utg126.154/evm.utg625.13/evm.utg12986.65/evm.utg479.153/evm.utg1140.7/evm.utg659.16/evm.utg788.110/evm.utg579.102/utg432.equina_smart_1413652.mrna1/evm.utg125.186/evm.utg4207.21/evm.utg4207.19/evm.utg4207.20","molecular_functions"
"GO:0005200","GTP binding ",70,0.589170253865011,2.12125315247261,0.000337231299424259,0.0130600485049759,0.0116498085255653,7692,"tags=47%, list=18%, signal=39%","utg31304.equina_smart_1477688.mrna1/evm.utg1575.28/utg693.equina_smart_1421073.mrna1/evm.utg693.2/evm.utg2969.16/evm.utg693.3/evm.utg1363.5/utg2969.equina_smart_124203.mrna2/evm.utg693.4/evm.utg1277.42/evm.utg262.10.11/evm.utg31304.1/evm.utg699.95/evm.utg31304.3/evm.utg31304.2/evm.utg693.6/evm.utg693.5/evm.utg378.53/evm.utg18.6/evm.utg18.4/evm.utg31304.4/evm.utg1363.3/evm.utg1363.6/evm.utg338.64/evm.utg1609.43/evm.utg3201.11/evm.utg1609.42/utg1363.equina_smart_1433367.mrna1/evm.utg55.41/evm.utg307.16/evm.utg1609.41/evm.utg3201.10/evm.utg18.5","molecular_functions"
"GO:0003735","structural constituent of ribosome ",242,-0.376365436515297,-1.64922798151353,0.000437806536064071,0.0155421320302745,0.0138638736420289,15841,"tags=62%, list=38%, signal=39%","evm.utg729.96/evm.utg116.287/evm.utg14287.6/evm.utg3019.36/evm.utg77.8/evm.utg4464.16/evm.utg1846.8/evm.utg1648.24/evm.utg343339.2/evm.utg389.13/evm.utg411.52/evm.utg791.8/evm.utg62.148/evm.utg1925.24/evm.utg729.98/evm.utg1372.18/evm.utg729.46/evm.utg301.37/evm.utg1588.14/evm.utg415.116/evm.utg483.56/evm.utg4716.3/utg788.equina_smart_1260423.mrna1/evm.utg3799.21/evm.utg479.58/evm.utg2929.10/evm.utg72.21/evm.utg6078.32/evm.utg126.157/utg86.equina_smart_1445806.mrna2/evm.utg3553.8/evm.utg301.138/evm.utg498.48/evm.utg579.15/evm.utg2017.4/evm.utg699.4/evm.utg579.70/evm.utg324.14/evm.utg1109.26/evm.utg798.61/evm.utg910.151/evm.utg418.50/evm.utg52.39/evm.utg236.39/evm.utg116.286/evm.utg207.19/evm.utg1800.6/evm.utg3839.30/evm.utg7145.61/evm.utg622.63/evm.utg207.63/evm.utg577.29/evm.utg344.47/evm.utg1910.32/evm.utg498.129/evm.utg55.155/evm.utg2757.29/evm.utg20618.3/evm.utg2129.121/evm.utg7217.40/evm.utg2814.18/evm.utg55.88/evm.utg577.105/evm.utg301.49/evm.utg496.27/evm.utg890.45/utg2581.equina_smart_1098872.mrna2/evm.utg62.20/evm.utg381.21/evm.utg2967.31/evm.utg798.17/evm.utg3235.7/evm.utg77.183/evm.utg5885.98/evm.utg7145.43/evm.utg129.21/evm.utg4501.9/evm.utg4610.29/evm.utg16027.9/evm.utg577.30/evm.utg1517.5/evm.utg320.85/evm.utg1910.34/evm.utg1931.82/evm.utg378.108/evm.utg236.43/evm.utg73.68/evm.utg868.49/evm.utg1565.85/evm.utg17809.12/evm.utg2007.14/evm.utg1109.3/evm.utg379.48/evm.utg4194.6/evm.utg597.5/evm.utg18.9/evm.utg3878.21/evm.utg498.143/evm.utg420.100/evm.utg535.37/evm.utg207.20/evm.utg1226.13/evm.utg1931.13/evm.utg48209.2/evm.utg2108.6/evm.utg234.86/evm.utg8494.9/evm.utg2013.21/evm.utg15585.12/evm.utg378.170/evm.utg498.93/evm.utg18409.1/evm.utg2108.11/evm.utg597.212/evm.utg544.4/evm.utg92.66/evm.utg2757.28/evm.utg9216.5/evm.utg5652.50/evm.utg55.156/evm.utg1056.36/evm.utg1931.75/evm.utg3677.28/evm.utg797.57/evm.utg150.50/evm.utg6072.8/evm.utg234.64/evm.utg4886.30/evm.utg324.97/evm.utg77.113/evm.utg1226.19/evm.utg5417.26/evm.utg535.38/evm.utg180.72/evm.utg17994.10/evm.utg152.56/evm.utg62.88/evm.utg243.70/evm.utg15585.14/evm.utg597.210/evm.utg797.58/evm.utg14.81/evm.utg378.169/evm.utg577.73/evm.utg1236.10/evm.utg1507.31/evm.utg4187.32/evm.utg3790.42/evm.utg378.167/evm.utg378.168","molecular_functions"
"GO:0000149","SNARE binding ",55,-0.536978853060993,-1.88613759172861,0.000617439711052082,0.0202330243775529,0.0180482377076763,6891,"tags=40%, list=16%, signal=33%","evm.utg1051.91/evm.utg2129.9/evm.utg27.149/evm.utg8.1/evm.utg2417.27/evm.utg1056.20/evm.utg910.154/evm.utg2099.54/evm.utg280.40/evm.utg4328.10/evm.utg418.76/evm.utg1507.19/evm.utg16283.16/evm.utg1251.12/evm.utg790.48/evm.utg2417.28/evm.utg1056.41/evm.utg34096.12/evm.utg1051.92/evm.utg2129.10/evm.utg1051.93/evm.utg637.11","molecular_functions"
"GO:0005244","calcium channel activity ",107,0.501147025949452,1.96278614841222,0.000847132893731618,0.025777043766405,0.0229936071155725,9900,"tags=48%, list=24%, signal=37%","evm.utg14902.29/evm.utg53212.1/evm.utg332.9/evm.utg53212.2/evm.utg695.1/evm.utg10628.24/evm.utg8494.92/evm.utg9902.8/evm.utg3722.2/evm.utg3722.4/evm.utg2487.9/evm.utg816.25/evm.utg280.17/evm.utg4605.73/evm.utg1910.19/evm.utg332.2/evm.utg977.31/evm.utg3722.3/evm.utg1354.19/evm.utg280.28/evm.utg4898.5/evm.utg280.29/evm.utg12724.16/evm.utg18019.8/evm.utg2353.21/evm.utg1745.3/evm.utg2246.33/utg1919.equina_smart_1883335.mrna1/evm.utg1919.45/evm.utg12724.17/evm.utg2129.77/evm.utg8778.1/evm.utg15941.6/evm.utg6035.5/evm.utg344.4/evm.utg4187.7/evm.utg1205.59/evm.utg1049.14/evm.utg6035.4/evm.utg2012.11/evm.utg4028.7/evm.utg11411.1/evm.utg1698.11/evm.utg109.86/evm.utg544.34/evm.utg4082.33/evm.utg3722.13/evm.utg300.52/evm.utg625.101/evm.utg1918.10/evm.utg17511.15","molecular_functions"
"GO:0003684","damaged DNA binding ",25,-0.638396321867789,-1.9201656574529,0.00101004251999041,0.0268923820947448,0.0239885098497723,3694,"tags=40%, list=9%, signal=37%","evm.utg3797.13/evm.utg302.25/evm.utg4502.3/evm.utg622.145/evm.utg622.147/evm.utg1530.13/evm.utg2108.27/evm.utg9668.24/evm.utg700.10/evm.utg23233.3","molecular_functions"
"GO:0004519","endonuclease activity ",80,-0.497193588947236,-1.85901861361014,0.00099362556470813,0.0268923820947448,0.0239885098497723,6067,"tags=30%, list=14%, signal=26%","evm.utg540.36/evm.utg45540.6/evm.utg12897.21/utg324.equina_smart_1104369.mrna1/evm.utg1025.1/evm.utg542.66/evm.utg386.35/evm.utg12897.14.16/evm.utg1049.20/evm.utg364.30/evm.utg115298.3/evm.utg320.58/evm.utg47.13/evm.utg3443.33/evm.utg1127.38/evm.utg35.22/evm.utg301.149/evm.utg112.46/evm.utg1799.4/evm.utg2143.2.3.4/evm.utg9668.24/evm.utg4207.9/evm.utg700.10/evm.utg4856.38","molecular_functions"
"GO:0015229","L-ascorbic acid transmembrane transporter activity ",14,0.751325163773495,2.02112284792624,0.00222260232686714,0.049833083749758,0.0444520465373428,1448,"tags=43%, list=3%, signal=41%","evm.utg7652.27/evm.utg7652.24/evm.utg6183.14/evm.utg6183.15/evm.utg170.23/evm.utg170.24","molecular_functions"
"GO:0044183","protein folding chaperone ",25,0.632291954693359,1.88946046725502,0.00201481647798182,0.049833083749758,0.0444520465373428,4617,"tags=40%, list=11%, signal=36%","evm.utg14533.3/evm.utg1781.14/evm.utg2818.25/evm.utg3155.40/evm.utg1056.108/evm.utg3155.45/evm.utg3155.44/evm.utg1056.109/evm.utg1781.11/evm.utg405.10","molecular_functions"
"GO:0003964","RNA-directed DNA polymerase activity ",418,0.320995079621892,1.49710951747898,0.00212471354206292,0.049833083749758,0.0444520465373428,10618,"tags=33%, list=25%, signal=25%","evm.utg924.14/evm.utg470.3/evm.utg1101.17/evm.utg3470.17/evm.utg4607.13/evm.utg777.82/evm.utg2097.25/evm.utg101.180/evm.utg298.50/evm.utg2247.20/evm.utg1243.6/evm.utg279.16/evm.utg5975.25/evm.utg6829.7/evm.utg5066.14/evm.utg4318.6/evm.utg5080.12/evm.utg1742.6/evm.utg912.13/evm.utg463.4/evm.utg8262.19/evm.utg18927.4/evm.utg298.110/evm.utg20813.5/evm.utg1800.22/evm.utg5885.79/evm.utg15197.1/evm.utg1683.46/evm.utg5885.80/evm.utg1691.7/evm.utg382.56/evm.utg684.35/evm.utg3339.27/utg2123.evm.utg4318.6.mrna4/evm.utg418.78/utg2849.evm.utg8262.19.mrna2/utg2350.equina_smart_1611950.mrna8/evm.utg1819.42/evm.utg29.16/evm.utg4695.18/evm.utg2901.29/evm.utg16223.16/evm.utg31.90/evm.utg910.134/evm.utg192.80/evm.utg2333.2/evm.utg4.25/evm.utg4695.82/evm.utg6183.17/evm.utg2757.64/utg21625.equina_smart_1665064.mrna1/evm.utg464.226/evm.utg192.84/evm.utg38960.22/evm.utg4321.7/evm.utg4613.93/evm.utg7839.7/evm.utg7652.8/evm.utg2603.38/utg31363.equina_smart_1611950.mrna6/evm.utg1395.37/evm.utg2674.31/evm.utg29.15/evm.utg125.129/evm.utg2379.24/evm.utg14556.4/evm.utg209.4/evm.utg498.68/utg597.evm.utg2599.16.mrna4/evm.utg221.3/evm.utg372.42/evm.utg55.191/utg389.equina_smart_1611950.mrna7/evm.utg1663.14/evm.utg5294.35/evm.utg691.18/evm.utg10114.21/evm.utg41344.14/evm.utg9141.7/evm.utg192.79/evm.utg1648.22/evm.utg1201.29/evm.utg101.199/evm.utg29847.1/evm.utg599.32/evm.utg221.43/evm.utg192.83/evm.utg17102.18/evm.utg6504.6/evm.utg3093.5/evm.utg1138.12/evm.utg7286.2/evm.utg597.6/evm.utg4856.6/evm.utg4046.20/evm.utg599.30/utg5447.evm.utg8262.27.mrna5/evm.utg17809.3/evm.utg109.2/evm.utg12336.31/evm.utg5066.13/evm.utg186.11/evm.utg19673.18/utg92.equina_smart_1611950.mrna1/utg410.equina_smart_1611950.mrna2/evm.utg989.36/utg542.equina_smart_1611950.mrna9/evm.utg1140.5/evm.utg6373.12/evm.utg4605.49/evm.utg5246.6/evm.utg24357.24/evm.utg31.10/evm.utg8262.27/evm.utg407.2/evm.utg542.92/evm.utg19545.4/evm.utg3210.15/evm.utg207.1/evm.utg13981.26/evm.utg26337.7/evm.utg4972.5/evm.utg10114.11/evm.utg6504.1/evm.utg1694.57/utg1923.equina_smart_1488230.mrna3/evm.utg29.12/evm.utg622.56/utg1290.equina_smart_1488230.mrna2/utg162.equina_smart_1488230.mrna1/evm.utg1395.39/evm.utg6430.6/evm.utg4.54/evm.utg464.102/evm.utg234.42/evm.utg10385.4/evm.utg464.178","molecular_functions"
