"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","GO"
"GO:0030414","peptidase inhibitor activity ",0.00680544435548439,0.00307059471046609,3.43452597380851e-06,0.00400791474673203,0.00381997074847678,"evm.utg8.10/evm.utg52.99/evm.utg55.212/evm.utg104.63/evm.utg104.64/evm.utg334.78/utg334.equina_smart_1340223.mrna2/evm.utg413.23/evm.utg413.26/evm.utg470.31/evm.utg532.10/evm.utg544.11/utg544.equina_smart_1559235utrorf.mrna1/evm.utg544.14/evm.utg544.16/utg544.equina_smart_1005728.mrna1/evm.utg580.6/evm.utg580.26/evm.utg912.49/evm.utg1290.2/evm.utg1290.3/evm.utg1609.5/evm.utg2108.7/evm.utg2417.38/evm.utg5073.2/evm.utg6958.30.31/evm.utg14703.2/evm.utg15552.12/evm.utg19074.8/utg19074.equina_smart_1694011.mrna2/evm.utg20618.10/evm.utg20736.15/evm.utg37512.1/evm.utg54553.6",34,"molecular_functions"
"GO:0008080","N-acetyltransferase activity ",0.0022017614091273,0.000521421743286695,6.82779343565934e-06,0.00400791474673203,0.00381997074847678,"evm.utg245.25/evm.utg300.18/evm.utg300.19/evm.utg300.20/evm.utg415.137/evm.utg1919.66/evm.utg2246.60/evm.utg8778.4/evm.utg25321.17/evm.utg25321.19/evm.utg25321.20",11,"molecular_functions"
"GO:0031177","oxidoreductase activity ",0.00140112089671737,0.000260710871643348,3.64083671555557e-05,0.0142478076802075,0.0135796822057389,"evm.utg234.88/evm.utg364.22/evm.utg1243.2/evm.utg1754.18/evm.utg1754.22/evm.utg1754.23/evm.utg4709.6",7,"molecular_functions"
"GO:0016829","lyase activity ",0.00740592473979183,0.00402653457315837,0.000130439137320869,0.0382838868036749,0.0364886323610746,"evm.utg13.33/evm.utg55.72/utg109.equina_smart_1397898.mrna1/evm.utg109.107/evm.utg129.38/evm.utg203.5/evm.utg216.6/evm.utg219.19/evm.utg293.36/evm.utg320.132/evm.utg320.133/evm.utg356.22/evm.utg411.56/evm.utg411.58/evm.utg479.140/evm.utg498.194/evm.utg693.34/evm.utg788.17/evm.utg910.120/evm.utg977.33/evm.utg1056.126/evm.utg1345.33.36/evm.utg1355.9/evm.utg1455.15/evm.utg1455.16/evm.utg1455.17/evm.utg2353.13/evm.utg2801.60/evm.utg3753.10/evm.utg7840.5/evm.utg8494.67/evm.utg12197.24/evm.utg15156.6/evm.utg20635.1/evm.utg20635.2/evm.utg23429.2/evm.utg23429.3",37,"molecular_functions"
"GO:0000978","DNA-binding transcription factor activity ",0.0190152121697358,0.0132962544538107,0.000171519116490909,0.0402726885520655,0.0383841728062813,"evm.utg18.49/evm.utg27.69/evm.utg29.1/evm.utg48.9/evm.utg52.137/evm.utg78.71/evm.utg92.89/evm.utg101.113/evm.utg109.39/evm.utg116.190/evm.utg116.210/evm.utg163.36.38/evm.utg170.14/evm.utg170.15/evm.utg207.80/evm.utg225.47/evm.utg225.52/evm.utg225.54/evm.utg243.71/evm.utg259.12/evm.utg324.153/evm.utg351.3/evm.utg351.4/evm.utg377.28/evm.utg377.30/evm.utg401.67/evm.utg411.142/evm.utg420.46/evm.utg464.224/evm.utg479.157/evm.utg505.42/evm.utg522.22/evm.utg526.16/evm.utg526.18/evm.utg526.19/evm.utg564.28/evm.utg564.44/evm.utg577.53/evm.utg579.32/evm.utg693.65/evm.utg777.4/evm.utg777.43/evm.utg798.18/evm.utg801.96/evm.utg857.16/evm.utg858.13/evm.utg967.13/evm.utg989.14/evm.utg989.15/evm.utg1005.68/evm.utg1051.38/evm.utg1051.49/evm.utg1205.89/evm.utg1355.21/evm.utg1396.11/evm.utg1396.25/evm.utg1565.31/evm.utg1565.32/evm.utg1565.65/evm.utg1565.73/evm.utg1565.84/evm.utg1623.8/evm.utg1846.63/evm.utg1910.18/utg1910.equina_smart_534762.mrna1/evm.utg2108.30/evm.utg2108.36/evm.utg2129.13/evm.utg2216.22/evm.utg2303.39/evm.utg2716.7/evm.utg2801.42/evm.utg3092.47/evm.utg3260.1/evm.utg3283.23/evm.utg3403.1/evm.utg3474.31/evm.utg3839.101/evm.utg3839.103/evm.utg4157.53/evm.utg4907.68/evm.utg5652.41/evm.utg7145.48/evm.utg7217.31/evm.utg7595.8/evm.utg8494.50/evm.utg10077.8/evm.utg11096.5/evm.utg14703.12/evm.utg14772.14/evm.utg17539.3/evm.utg25862.7/evm.utg34597.7/evm.utg34597.10/evm.utg44416.1",95,"molecular_functions"
