"","contrast","ontology","term","original_GO_ID","original_GO_term","p.adjust","geneID","gene","lfc","method"
"43","salinity_only","molecular_functions","peptidase inhibitor activity","GO:0030414","peptidase inhibitor activity",0.000111603208016661,"evm.utg8.10/evm.utg52.99/evm.utg104.63/evm.utg334.78/utg334.equina_smart_1340223.mrna2/evm.utg379.46/evm.utg413.23/evm.utg413.26/evm.utg544.11/evm.utg544.14/evm.utg580.6/evm.utg580.26/evm.utg616.126/evm.utg616.127/evm.utg738.8/evm.utg912.49/evm.utg1609.5/evm.utg1800.5/evm.utg1819.3/evm.utg2858.29/evm.utg5073.2/evm.utg5689.7/evm.utg5689.8/evm.utg8615.4/evm.utg9740.7/evm.utg14703.2/evm.utg15552.12/evm.utg19074.8/utg19074.equina_smart_1694011.mrna2/evm.utg20736.15/evm.utg32458.10/evm.utg37512.1","evm.utg52.99",-11.0479118351328,"ORA"
"44","salinity_only","molecular_functions","peptidase inhibitor activity","GO:0030414","peptidase inhibitor activity",0.000111603208016661,"evm.utg8.10/evm.utg52.99/evm.utg104.63/evm.utg334.78/utg334.equina_smart_1340223.mrna2/evm.utg379.46/evm.utg413.23/evm.utg413.26/evm.utg544.11/evm.utg544.14/evm.utg580.6/evm.utg580.26/evm.utg616.126/evm.utg616.127/evm.utg738.8/evm.utg912.49/evm.utg1609.5/evm.utg1800.5/evm.utg1819.3/evm.utg2858.29/evm.utg5073.2/evm.utg5689.7/evm.utg5689.8/evm.utg8615.4/evm.utg9740.7/evm.utg14703.2/evm.utg15552.12/evm.utg19074.8/utg19074.equina_smart_1694011.mrna2/evm.utg20736.15/evm.utg32458.10/evm.utg37512.1","evm.utg104.63",-5.67519752863484,"ORA"
"45","salinity_only","molecular_functions","peptidase inhibitor activity","GO:0030414","peptidase inhibitor activity",0.000111603208016661,"evm.utg8.10/evm.utg52.99/evm.utg104.63/evm.utg334.78/utg334.equina_smart_1340223.mrna2/evm.utg379.46/evm.utg413.23/evm.utg413.26/evm.utg544.11/evm.utg544.14/evm.utg580.6/evm.utg580.26/evm.utg616.126/evm.utg616.127/evm.utg738.8/evm.utg912.49/evm.utg1609.5/evm.utg1800.5/evm.utg1819.3/evm.utg2858.29/evm.utg5073.2/evm.utg5689.7/evm.utg5689.8/evm.utg8615.4/evm.utg9740.7/evm.utg14703.2/evm.utg15552.12/evm.utg19074.8/utg19074.equina_smart_1694011.mrna2/evm.utg20736.15/evm.utg32458.10/evm.utg37512.1","evm.utg334.78",-1.25541540943911,"ORA"
"46","salinity_only","molecular_functions","peptidase inhibitor activity","GO:0030414","peptidase inhibitor activity",0.000111603208016661,"evm.utg8.10/evm.utg52.99/evm.utg104.63/evm.utg334.78/utg334.equina_smart_1340223.mrna2/evm.utg379.46/evm.utg413.23/evm.utg413.26/evm.utg544.11/evm.utg544.14/evm.utg580.6/evm.utg580.26/evm.utg616.126/evm.utg616.127/evm.utg738.8/evm.utg912.49/evm.utg1609.5/evm.utg1800.5/evm.utg1819.3/evm.utg2858.29/evm.utg5073.2/evm.utg5689.7/evm.utg5689.8/evm.utg8615.4/evm.utg9740.7/evm.utg14703.2/evm.utg15552.12/evm.utg19074.8/utg19074.equina_smart_1694011.mrna2/evm.utg20736.15/evm.utg32458.10/evm.utg37512.1","utg334.equina_smart_1340223.mrna2",-1.68676166173673,"ORA"
"47","salinity_only","molecular_functions","peptidase inhibitor activity","GO:0030414","peptidase inhibitor activity",0.000111603208016661,"evm.utg8.10/evm.utg52.99/evm.utg104.63/evm.utg334.78/utg334.equina_smart_1340223.mrna2/evm.utg379.46/evm.utg413.23/evm.utg413.26/evm.utg544.11/evm.utg544.14/evm.utg580.6/evm.utg580.26/evm.utg616.126/evm.utg616.127/evm.utg738.8/evm.utg912.49/evm.utg1609.5/evm.utg1800.5/evm.utg1819.3/evm.utg2858.29/evm.utg5073.2/evm.utg5689.7/evm.utg5689.8/evm.utg8615.4/evm.utg9740.7/evm.utg14703.2/evm.utg15552.12/evm.utg19074.8/utg19074.equina_smart_1694011.mrna2/evm.utg20736.15/evm.utg32458.10/evm.utg37512.1","evm.utg379.46",-1.06537526824076,"ORA"
"48","salinity_only","molecular_functions","peptidase inhibitor activity","GO:0030414","peptidase inhibitor activity",0.000111603208016661,"evm.utg8.10/evm.utg52.99/evm.utg104.63/evm.utg334.78/utg334.equina_smart_1340223.mrna2/evm.utg379.46/evm.utg413.23/evm.utg413.26/evm.utg544.11/evm.utg544.14/evm.utg580.6/evm.utg580.26/evm.utg616.126/evm.utg616.127/evm.utg738.8/evm.utg912.49/evm.utg1609.5/evm.utg1800.5/evm.utg1819.3/evm.utg2858.29/evm.utg5073.2/evm.utg5689.7/evm.utg5689.8/evm.utg8615.4/evm.utg9740.7/evm.utg14703.2/evm.utg15552.12/evm.utg19074.8/utg19074.equina_smart_1694011.mrna2/evm.utg20736.15/evm.utg32458.10/evm.utg37512.1","evm.utg413.23",-2.16026094762825,"ORA"
"49","salinity_only","molecular_functions","peptidase inhibitor activity","GO:0030414","peptidase inhibitor activity",0.000111603208016661,"evm.utg8.10/evm.utg52.99/evm.utg104.63/evm.utg334.78/utg334.equina_smart_1340223.mrna2/evm.utg379.46/evm.utg413.23/evm.utg413.26/evm.utg544.11/evm.utg544.14/evm.utg580.6/evm.utg580.26/evm.utg616.126/evm.utg616.127/evm.utg738.8/evm.utg912.49/evm.utg1609.5/evm.utg1800.5/evm.utg1819.3/evm.utg2858.29/evm.utg5073.2/evm.utg5689.7/evm.utg5689.8/evm.utg8615.4/evm.utg9740.7/evm.utg14703.2/evm.utg15552.12/evm.utg19074.8/utg19074.equina_smart_1694011.mrna2/evm.utg20736.15/evm.utg32458.10/evm.utg37512.1","evm.utg413.26",-1.32794469212641,"ORA"
"50","salinity_only","molecular_functions","peptidase inhibitor activity","GO:0030414","peptidase inhibitor activity",0.000111603208016661,"evm.utg8.10/evm.utg52.99/evm.utg104.63/evm.utg334.78/utg334.equina_smart_1340223.mrna2/evm.utg379.46/evm.utg413.23/evm.utg413.26/evm.utg544.11/evm.utg544.14/evm.utg580.6/evm.utg580.26/evm.utg616.126/evm.utg616.127/evm.utg738.8/evm.utg912.49/evm.utg1609.5/evm.utg1800.5/evm.utg1819.3/evm.utg2858.29/evm.utg5073.2/evm.utg5689.7/evm.utg5689.8/evm.utg8615.4/evm.utg9740.7/evm.utg14703.2/evm.utg15552.12/evm.utg19074.8/utg19074.equina_smart_1694011.mrna2/evm.utg20736.15/evm.utg32458.10/evm.utg37512.1","evm.utg544.11",-2.69127863554195,"ORA"
"51","salinity_only","molecular_functions","peptidase inhibitor activity","GO:0030414","peptidase inhibitor activity",0.000111603208016661,"evm.utg8.10/evm.utg52.99/evm.utg104.63/evm.utg334.78/utg334.equina_smart_1340223.mrna2/evm.utg379.46/evm.utg413.23/evm.utg413.26/evm.utg544.11/evm.utg544.14/evm.utg580.6/evm.utg580.26/evm.utg616.126/evm.utg616.127/evm.utg738.8/evm.utg912.49/evm.utg1609.5/evm.utg1800.5/evm.utg1819.3/evm.utg2858.29/evm.utg5073.2/evm.utg5689.7/evm.utg5689.8/evm.utg8615.4/evm.utg9740.7/evm.utg14703.2/evm.utg15552.12/evm.utg19074.8/utg19074.equina_smart_1694011.mrna2/evm.utg20736.15/evm.utg32458.10/evm.utg37512.1","evm.utg544.14",-1.22235514553975,"ORA"
"52","salinity_only","molecular_functions","peptidase inhibitor activity","GO:0030414","peptidase inhibitor activity",0.000111603208016661,"evm.utg8.10/evm.utg52.99/evm.utg104.63/evm.utg334.78/utg334.equina_smart_1340223.mrna2/evm.utg379.46/evm.utg413.23/evm.utg413.26/evm.utg544.11/evm.utg544.14/evm.utg580.6/evm.utg580.26/evm.utg616.126/evm.utg616.127/evm.utg738.8/evm.utg912.49/evm.utg1609.5/evm.utg1800.5/evm.utg1819.3/evm.utg2858.29/evm.utg5073.2/evm.utg5689.7/evm.utg5689.8/evm.utg8615.4/evm.utg9740.7/evm.utg14703.2/evm.utg15552.12/evm.utg19074.8/utg19074.equina_smart_1694011.mrna2/evm.utg20736.15/evm.utg32458.10/evm.utg37512.1","evm.utg580.6",-1.33091948404563,"ORA"
