"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","context","GO","region","experiment"
"GO:0051260","protein homooligomerization",0.0833333333333333,0.00571161048689139,0.00819672131147541,14.5901639344262,3.56903072299497,0.0664432875259211,0.0818531637802118,0.0391641931962736,"evm.utg12724.17",1,"CpG","Biological Processes","dispersed_repeat","Primed Experiment"
"GO:0051260","protein homooligomerization",0.0833333333333333,0.00571161048689139,0.00819672131147541,14.5901639344262,3.56903072299497,0.0664432875259211,0.0818531637802118,0.0391641931962736,"evm.utg12724.17",1,"CpG","Biological Processes","dispersed_repeat","Primed Experiment"
"GO:0034765","regulation of monoatomic ion transmembrane transport",0.0833333333333333,0.00575842696629213,0.00813008130081301,14.4715447154472,3.55243265037737,0.0669707703656278,0.0818531637802118,0.0391641931962736,"evm.utg12724.17",1,"CpG","Biological Processes","dispersed_repeat","Primed Experiment"
"GO:0034765","regulation of monoatomic ion transmembrane transport",0.0833333333333333,0.00575842696629213,0.00813008130081301,14.4715447154472,3.55243265037737,0.0669707703656278,0.0818531637802118,0.0391641931962736,"evm.utg12724.17",1,"CpG","Biological Processes","dispersed_repeat","Primed Experiment"
"GO:0007155","cell adhesion",0.0833333333333333,0.011001872659176,0.00425531914893617,7.57446808510638,2.40269518270655,0.124349705822811,0.125841161342185,0.0602110819819065,"evm.utg1162.37",1,"CHH","Biological Processes","dispersed_repeat","Primed Experiment"
"GO:0007155","cell adhesion",0.0833333333333333,0.011001872659176,0.00425531914893617,7.57446808510638,2.40269518270655,0.124349705822811,0.125841161342185,0.0602110819819065,"evm.utg1162.37",1,"CHH","Biological Processes","dispersed_repeat","Primed Experiment"
"GO:0007155","cell adhesion",0.0833333333333333,0.011001872659176,0.00425531914893617,7.57446808510638,2.40269518270655,0.124349705822811,0.125841161342185,0.0602110819819065,"evm.utg1162.37",1,"CHH","Biological Processes","dispersed_repeat","Primed Experiment"
"GO:0005975","carbohydrate metabolic process",0.0833333333333333,0.0111423220973783,0.00420168067226891,7.47899159663865,2.38303740847083,0.125841161342185,0.125841161342185,0.0602110819819065,"evm.utg1162.37",1,"CHH","Biological Processes","dispersed_repeat","Primed Experiment"
"GO:0005975","carbohydrate metabolic process",0.0833333333333333,0.0111423220973783,0.00420168067226891,7.47899159663865,2.38303740847083,0.125841161342185,0.125841161342185,0.0602110819819065,"evm.utg1162.37",1,"CHH","Biological Processes","dispersed_repeat","Primed Experiment"
"GO:0005975","carbohydrate metabolic process",0.0833333333333333,0.0111423220973783,0.00420168067226891,7.47899159663865,2.38303740847083,0.125841161342185,0.125841161342185,0.0602110819819065,"evm.utg1162.37",1,"CHH","Biological Processes","dispersed_repeat","Primed Experiment"
"GO:0061630","ubiquitin protein ligase activity",0.0833333333333333,0.00557347277452485,0.0112359550561798,14.9517790262172,5.11880098894026,0.00786541217961905,0.0665860842812354,0.0300388350140912,"evm.utg17994.17",2,"CpG","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0061630","ubiquitin protein ligase activity",0.0833333333333333,0.00557347277452485,0.0112359550561798,14.9517790262172,5.11880098894026,0.00786541217961905,0.0665860842812354,0.0300388350140912,"evm.utg17994.17",2,"CpG","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0061630","ubiquitin protein ligase activity",0.0833333333333333,0.00557347277452485,0.0112359550561798,14.9517790262172,5.11880098894026,0.00786541217961905,0.0665860842812354,0.0300388350140912,"evm.utg4290.31",2,"CpG","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0061630","ubiquitin protein ligase activity",0.0833333333333333,0.00557347277452485,0.0112359550561798,14.9517790262172,5.11880098894026,0.00786541217961905,0.0665860842812354,0.0300388350140912,"evm.utg4290.31",2,"CpG","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0061630","ubiquitin protein ligase activity",0.0833333333333333,0.00557347277452485,0.0112359550561798,14.9517790262172,5.11880098894026,0.00786541217961905,0.0665860842812354,0.0300388350140912,"evm.utg4290.31",2,"CpG","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0061630","ubiquitin protein ligase activity",0.0833333333333333,0.00557347277452485,0.0112359550561798,14.9517790262172,5.11880098894026,0.00786541217961905,0.0665860842812354,0.0300388350140912,"evm.utg4290.31",2,"CpG","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0061630","ubiquitin protein ligase activity",0.0833333333333333,0.00557347277452485,0.0112359550561798,14.9517790262172,5.11880098894026,0.00786541217961905,0.0665860842812354,0.0300388350140912,"evm.utg4290.31",2,"CHG","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0061630","ubiquitin protein ligase activity",0.0833333333333333,0.00557347277452485,0.0112359550561798,14.9517790262172,5.11880098894026,0.00786541217961905,0.0665860842812354,0.0300388350140912,"evm.utg4290.31",2,"CHG","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0061630","ubiquitin protein ligase activity",0.0833333333333333,0.00557347277452485,0.0112359550561798,14.9517790262172,5.11880098894026,0.00786541217961905,0.0665860842812354,0.0300388350140912,"evm.utg4290.31",2,"CHG","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0061630","ubiquitin protein ligase activity",0.0833333333333333,0.00557347277452485,0.0112359550561798,14.9517790262172,5.11880098894026,0.00786541217961905,0.0665860842812354,0.0300388350140912,"evm.utg4290.31",2,"CHG","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0031369","translation initiation factor binding",0.0416666666666667,0.000469674672010521,0.0666666666666667,88.7138888888889,9.31817824706857,0.0112155345649574,0.0665860842812354,0.0300388350140912,"evm.utg2353.1",1,"CHH","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0031369","translation initiation factor binding",0.0416666666666667,0.000469674672010521,0.0666666666666667,88.7138888888889,9.31817824706857,0.0112155345649574,0.0665860842812354,0.0300388350140912,"evm.utg2353.1",1,"CHH","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0004100","chitin synthase activity",0.0416666666666667,0.00068885618561543,0.0454545454545455,60.4867424242424,7.65413587693364,0.0164081017210221,0.0665860842812354,0.0300388350140912,"evm.utg590.24",1,"CpG","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0008483","transaminase activity",0.0416666666666667,0.00090803769922034,0.0344827586206897,45.8864942528736,6.63173187425765,0.0215745307608506,0.0665860842812354,0.0300388350140912,"evm.utg30804.6",1,"CpG","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0008483","transaminase activity",0.0416666666666667,0.00090803769922034,0.0344827586206897,45.8864942528736,6.63173187425765,0.0215745307608506,0.0665860842812354,0.0300388350140912,"evm.utg30804.6",1,"CpG","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0008483","transaminase activity",0.0416666666666667,0.00090803769922034,0.0344827586206897,45.8864942528736,6.63173187425765,0.0215745307608506,0.0665860842812354,0.0300388350140912,"evm.utg30804.6",1,"CHH","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0008483","transaminase activity",0.0416666666666667,0.00090803769922034,0.0344827586206897,45.8864942528736,6.63173187425765,0.0215745307608506,0.0665860842812354,0.0300388350140912,"evm.utg30804.6",1,"CHH","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0008483","transaminase activity",0.0416666666666667,0.00090803769922034,0.0344827586206897,45.8864942528736,6.63173187425765,0.0215745307608506,0.0665860842812354,0.0300388350140912,"evm.utg30804.6",1,"CHH","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0045296","cadherin binding",0.0416666666666667,0.00100197263362244,0.03125,41.5846354166667,6.29896692827612,0.0237807443861555,0.0665860842812354,0.0300388350140912,"evm.utg1162.37",1,"CHH","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0045296","cadherin binding",0.0416666666666667,0.00100197263362244,0.03125,41.5846354166667,6.29896692827612,0.0237807443861555,0.0665860842812354,0.0300388350140912,"evm.utg1162.37",1,"CHH","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0045296","cadherin binding",0.0416666666666667,0.00100197263362244,0.03125,41.5846354166667,6.29896692827612,0.0237807443861555,0.0665860842812354,0.0300388350140912,"evm.utg1162.37",1,"CHH","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0015267","channel activity",0.0416666666666667,0.00122115414722735,0.0256410256410256,34.1207264957265,5.67560935113518,0.0289100514795025,0.0671834389227622,0.0303083183110205,"evm.utg3210.25",1,"CpG","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0015267","channel activity",0.0416666666666667,0.00122115414722735,0.0256410256410256,34.1207264957265,5.67560935113518,0.0289100514795025,0.0671834389227622,0.0303083183110205,"evm.utg3210.25",1,"CpG","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0003964","RNA-directed DNA polymerase activity",0.0833333333333333,0.01205498324827,0.00519480519480519,6.91277056277056,3.2008845467059,0.0335917194613811,0.0671834389227622,0.0303083183110205,"evm.utg334.58",2,"CpG","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0003964","RNA-directed DNA polymerase activity",0.0833333333333333,0.01205498324827,0.00519480519480519,6.91277056277056,3.2008845467059,0.0335917194613811,0.0671834389227622,0.0303083183110205,"evm.utg334.58",2,"CpG","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0003964","RNA-directed DNA polymerase activity",0.0833333333333333,0.01205498324827,0.00519480519480519,6.91277056277056,3.2008845467059,0.0335917194613811,0.0671834389227622,0.0303083183110205,"evm.utg3470.17",2,"CHH","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0003964","RNA-directed DNA polymerase activity",0.0833333333333333,0.01205498324827,0.00519480519480519,6.91277056277056,3.2008845467059,0.0335917194613811,0.0671834389227622,0.0303083183110205,"evm.utg3470.17",2,"CHH","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0003964","RNA-directed DNA polymerase activity",0.0833333333333333,0.01205498324827,0.00519480519480519,6.91277056277056,3.2008845467059,0.0335917194613811,0.0671834389227622,0.0303083183110205,"evm.utg3470.17",2,"CHH","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0005262","calcium channel activity",0.0416666666666667,0.00172214046403858,0.0181818181818182,24.194696969697,4.72127539199822,0.0405373751442732,0.0709404065024782,0.0320031909033736,"evm.utg2849.8",1,"CHG","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0005249","voltage-gated potassium channel activity",0.0416666666666667,0.00325641105927294,0.00961538461538462,12.7952724358974,3.30406000417239,0.0753219357331764,0.10642671552261,0.0480120521154632,"evm.utg12724.17",1,"CpG","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0005249","voltage-gated potassium channel activity",0.0416666666666667,0.00325641105927294,0.00961538461538462,12.7952724358974,3.30406000417239,0.0753219357331764,0.10642671552261,0.0480120521154632,"evm.utg12724.17",1,"CpG","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0051213","dioxygenase activity",0.0416666666666667,0.00328772270407365,0.00952380952380952,12.6734126984127,3.28565977369976,0.0760190825161501,0.10642671552261,0.0480120521154632,"evm.utg412866.2",1,"CHH","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0051213","dioxygenase activity",0.0416666666666667,0.00328772270407365,0.00952380952380952,12.6734126984127,3.28565977369976,0.0760190825161501,0.10642671552261,0.0480120521154632,"evm.utg412866.2",1,"CHH","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0003743","translation initiation factor activity",0.0416666666666667,0.00482199329930801,0.00649350649350649,8.6409632034632,2.60659218765828,0.109568990438487,0.139451442376256,0.0629104251321454,"evm.utg2353.1",1,"CHH","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0003743","translation initiation factor activity",0.0416666666666667,0.00482199329930801,0.00649350649350649,8.6409632034632,2.60659218765828,0.109568990438487,0.139451442376256,0.0629104251321454,"evm.utg2353.1",1,"CHH","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0000166","nucleotide binding",0.0416666666666667,0.00604314744653537,0.00518134715025907,6.89486183074266,2.2525971171408,0.135434418594795,0.158006821693927,0.0712812729446288,"utg2427.evm.utg261.54.mrna8",1,"CpG","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0000166","nucleotide binding",0.0416666666666667,0.00604314744653537,0.00518134715025907,6.89486183074266,2.2525971171408,0.135434418594795,0.158006821693927,0.0712812729446288,"utg2427.evm.utg261.54.mrna8",1,"CpG","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0046983","protein dimerization activity",0.0416666666666667,0.0100197263362244,0.003125,4.15846354166667,1.55722939211656,0.214766214502968,0.231286692541658,0.104339861296988,"evm.utg6959.27",1,"CHH","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0090729","toxin activity",0.0416666666666667,0.0143094216739205,0.00218818380743982,2.91183442742524,1.12889378128617,0.292510470329506,0.292510470329506,0.131959610674965,"evm.utg3210.25",1,"CpG","Molecular Functions","dispersed_repeat","Primed Experiment"
"GO:0090729","toxin activity",0.0416666666666667,0.0143094216739205,0.00218818380743982,2.91183442742524,1.12889378128617,0.292510470329506,0.292510470329506,0.131959610674965,"evm.utg3210.25",1,"CpG","Molecular Functions","dispersed_repeat","Primed Experiment"
