"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","gene_id_labelling","Count","geneID_gene_level","dmr_feature_id","region_feature","context","methDiff","p_fdr","n_unique_genes_for_term","n_dmr_features_for_term","GO","region","experiment","GeneRatio_raw","BgRatio_raw"
"GO:0030433","ubiquitin-dependent ERAD pathway",0.0833333333333333,0.0167785234899329,0.2,4.96666666666667,1.8292064739921,0.186924254176477,0.261693955847068,0.216438610099078,"evm.utg24440.2",1,"evm.utg24440.2","exp1__dispersed_repeat__evm.utg24440.2__11044","dispersed_repeat","CHH",-2.034428795,0.006654635,1,3,"Biological Processes","dispersed_repeat","Acute Experiment","1/12","5/298"
"GO:0006470","protein dephosphorylation",0.0833333333333333,0.0201342281879195,0.166666666666667,4.13888888888889,1.58834914397346,0.22022428472215,0.271675236067131,0.224693804266048,"evm.utg989.44.45.2.5c2798c8",1,"evm.utg989.44.45.2.5c2798c8","exp1__dispersed_repeat__evm.utg989.44.45.2.5c2798c8__13391","dispersed_repeat","CHH",-1.589638331,0.000244134,1,2,"Biological Processes","dispersed_repeat","Acute Experiment","1/12","6/298"
"GO:0006470","protein dephosphorylation",0.0833333333333333,0.0201342281879195,0.166666666666667,4.13888888888889,1.58834914397346,0.22022428472215,0.271675236067131,0.224693804266048,"evm.utg989.44.45.2.5c2798c8",1,"evm.utg989.44.45.2.5c2798c8","exp1__dispersed_repeat__evm.utg989.44.45.2.5c2798c8__13392","dispersed_repeat","CHH",-1.589638331,0.000244134,1,2,"Biological Processes","dispersed_repeat","Acute Experiment","1/12","6/298"
"GO:0006397","mRNA processing",0.0833333333333333,0.023489932885906,0.142857142857143,3.54761904761905,1.39483502412788,0.252269862062336,0.271675236067131,0.224693804266048,"evm.utg1032.34",1,"evm.utg1032.34","exp1__dispersed_repeat__evm.utg1032.34__9765","dispersed_repeat","CHH",1.066924846,0.052311214,1,2,"Biological Processes","dispersed_repeat","Acute Experiment","1/12","7/298"
"GO:0006397","mRNA processing",0.0833333333333333,0.023489932885906,0.142857142857143,3.54761904761905,1.39483502412788,0.252269862062336,0.271675236067131,0.224693804266048,"evm.utg1032.34",1,"evm.utg1032.34","exp1__dispersed_repeat__evm.utg1032.34__9766","dispersed_repeat","CHH",1.066924846,0.052311214,1,2,"Biological Processes","dispersed_repeat","Acute Experiment","1/12","7/298"
"GO:0030154","cell differentiation",0.0833333333333333,0.023489932885906,0.142857142857143,3.54761904761905,1.39483502412788,0.252269862062336,0.271675236067131,0.224693804266048,"evm.utg1569.8",1,"evm.utg1569.8","exp1__dispersed_repeat__evm.utg1569.8__356","dispersed_repeat","CpG",-0.954979536,0.083596936,1,1,"Biological Processes","dispersed_repeat","Acute Experiment","1/12","7/298"
"GO:0015074","DNA integration",0.0833333333333333,0.110738255033557,0.0303030303030303,0.752525252525253,-0.308283835678762,0.762294245821275,0.762294245821275,0.63046892511534,"evm.utg1256.23",1,"evm.utg1256.23","exp1__dispersed_repeat__evm.utg1256.23__203","dispersed_repeat","CpG",-0.782441252,0.005905139,1,3,"Biological Processes","dispersed_repeat","Acute Experiment","1/12","33/298"
"GO:0015074","DNA integration",0.0833333333333333,0.110738255033557,0.0303030303030303,0.752525252525253,-0.308283835678762,0.762294245821275,0.762294245821275,0.63046892511534,"evm.utg1256.23",1,"evm.utg1256.23","exp1__dispersed_repeat__evm.utg1256.23__204","dispersed_repeat","CpG",-0.782441252,0.005905139,1,3,"Biological Processes","dispersed_repeat","Acute Experiment","1/12","33/298"
"GO:0015074","DNA integration",0.0833333333333333,0.110738255033557,0.0303030303030303,0.752525252525253,-0.308283835678762,0.762294245821275,0.762294245821275,0.63046892511534,"evm.utg1256.23",1,"evm.utg1256.23","exp1__dispersed_repeat__evm.utg1256.23__205","dispersed_repeat","CpG",-0.782441252,0.005905139,1,3,"Biological Processes","dispersed_repeat","Acute Experiment","1/12","33/298"
"GO:0005509","calcium ion binding",0.333333333333333,0.0629370629370629,0.222222222222222,5.2962962962963,4.82059123443333,0.000388860168384447,0.00505518218899781,0.00368393843732634,"evm.utg1569.8",6,"evm.utg1569.8/evm.utg2333.11/evm.utg3884.52/evm.utg9625.4/utg2379.equina_smart_1636200.mrna1/evm.utg1138.4","exp1__dispersed_repeat__evm.utg1569.8__356","dispersed_repeat","CpG",-0.954979536,0.083596936,6,9,"Molecular Functions","dispersed_repeat","Acute Experiment","6/18","27/429"
"GO:0005509","calcium ion binding",0.333333333333333,0.0629370629370629,0.222222222222222,5.2962962962963,4.82059123443333,0.000388860168384447,0.00505518218899781,0.00368393843732634,"evm.utg2333.11",6,"evm.utg1569.8/evm.utg2333.11/evm.utg3884.52/evm.utg9625.4/utg2379.equina_smart_1636200.mrna1/evm.utg1138.4","exp1__dispersed_repeat__evm.utg2333.11__702","dispersed_repeat","CpG",-2.380952381,0.06875122,6,9,"Molecular Functions","dispersed_repeat","Acute Experiment","6/18","27/429"
"GO:0005509","calcium ion binding",0.333333333333333,0.0629370629370629,0.222222222222222,5.2962962962963,4.82059123443333,0.000388860168384447,0.00505518218899781,0.00368393843732634,"evm.utg3884.52",6,"evm.utg1569.8/evm.utg2333.11/evm.utg3884.52/evm.utg9625.4/utg2379.equina_smart_1636200.mrna1/evm.utg1138.4","exp1__dispersed_repeat__evm.utg3884.52__1697","dispersed_repeat","CpG",0.479846449,0.079882812,6,9,"Molecular Functions","dispersed_repeat","Acute Experiment","6/18","27/429"
"GO:0005509","calcium ion binding",0.333333333333333,0.0629370629370629,0.222222222222222,5.2962962962963,4.82059123443333,0.000388860168384447,0.00505518218899781,0.00368393843732634,"evm.utg3884.52",6,"evm.utg1569.8/evm.utg2333.11/evm.utg3884.52/evm.utg9625.4/utg2379.equina_smart_1636200.mrna1/evm.utg1138.4","exp1__dispersed_repeat__evm.utg3884.52__6558","dispersed_repeat","CHG",0.657894737,0.014207606,6,9,"Molecular Functions","dispersed_repeat","Acute Experiment","6/18","27/429"
"GO:0005509","calcium ion binding",0.333333333333333,0.0629370629370629,0.222222222222222,5.2962962962963,4.82059123443333,0.000388860168384447,0.00505518218899781,0.00368393843732634,"evm.utg9625.4",6,"evm.utg1569.8/evm.utg2333.11/evm.utg3884.52/evm.utg9625.4/utg2379.equina_smart_1636200.mrna1/evm.utg1138.4","exp1__dispersed_repeat__evm.utg9625.4__2656","dispersed_repeat","CpG",1.086956522,0.095716628,6,9,"Molecular Functions","dispersed_repeat","Acute Experiment","6/18","27/429"
"GO:0005509","calcium ion binding",0.333333333333333,0.0629370629370629,0.222222222222222,5.2962962962963,4.82059123443333,0.000388860168384447,0.00505518218899781,0.00368393843732634,"utg2379.equina_smart_1636200.mrna1",6,"evm.utg1569.8/evm.utg2333.11/evm.utg3884.52/evm.utg9625.4/utg2379.equina_smart_1636200.mrna1/evm.utg1138.4","exp1__dispersed_repeat__utg2379.equina_smart_1636200.mrna1__5871","dispersed_repeat","CHG",-0.675675676,0.032487392,6,9,"Molecular Functions","dispersed_repeat","Acute Experiment","6/18","27/429"
"GO:0005509","calcium ion binding",0.333333333333333,0.0629370629370629,0.222222222222222,5.2962962962963,4.82059123443333,0.000388860168384447,0.00505518218899781,0.00368393843732634,"utg2379.equina_smart_1636200.mrna1",6,"evm.utg1569.8/evm.utg2333.11/evm.utg3884.52/evm.utg9625.4/utg2379.equina_smart_1636200.mrna1/evm.utg1138.4","exp1__dispersed_repeat__utg2379.equina_smart_1636200.mrna1__5872","dispersed_repeat","CHG",-0.675675676,0.032487392,6,9,"Molecular Functions","dispersed_repeat","Acute Experiment","6/18","27/429"
"GO:0005509","calcium ion binding",0.333333333333333,0.0629370629370629,0.222222222222222,5.2962962962963,4.82059123443333,0.000388860168384447,0.00505518218899781,0.00368393843732634,"utg2379.equina_smart_1636200.mrna1",6,"evm.utg1569.8/evm.utg2333.11/evm.utg3884.52/evm.utg9625.4/utg2379.equina_smart_1636200.mrna1/evm.utg1138.4","exp1__dispersed_repeat__utg2379.equina_smart_1636200.mrna1__5873","dispersed_repeat","CHG",-0.675675676,0.032487392,6,9,"Molecular Functions","dispersed_repeat","Acute Experiment","6/18","27/429"
"GO:0005509","calcium ion binding",0.333333333333333,0.0629370629370629,0.222222222222222,5.2962962962963,4.82059123443333,0.000388860168384447,0.00505518218899781,0.00368393843732634,"evm.utg1138.4",6,"evm.utg1569.8/evm.utg2333.11/evm.utg3884.52/evm.utg9625.4/utg2379.equina_smart_1636200.mrna1/evm.utg1138.4","exp1__dispersed_repeat__evm.utg1138.4__9891","dispersed_repeat","CHH",-2.010050251,2.48e-05,6,9,"Molecular Functions","dispersed_repeat","Acute Experiment","6/18","27/429"
"GO:0004035","alkaline phosphatase activity",0.0555555555555556,0.00233100233100233,1,23.8333333333333,4.77842372894382,0.041958041958042,0.136363636363636,0.0993743099006257,"evm.utg479.60",1,"evm.utg479.60","exp1__dispersed_repeat__evm.utg479.60__12518","dispersed_repeat","CHH",5.673758865,4.95e-06,1,1,"Molecular Functions","dispersed_repeat","Acute Experiment","1/18","1/429"
"GO:0005245","voltage-gated calcium channel activity",0.0555555555555556,0.00233100233100233,1,23.8333333333333,4.77842372894382,0.041958041958042,0.136363636363636,0.0993743099006257,"evm.utg816.25",1,"evm.utg816.25","exp1__dispersed_repeat__evm.utg816.25__2527","dispersed_repeat","CpG",12.35521236,0.032229899,1,1,"Molecular Functions","dispersed_repeat","Acute Experiment","1/18","1/429"
"GO:0008483","transaminase activity",0.0555555555555556,0.00233100233100233,1,23.8333333333333,4.77842372894382,0.041958041958042,0.136363636363636,0.0993743099006257,"evm.utg30804.6",1,"evm.utg30804.6","exp1__dispersed_repeat__evm.utg30804.6__1394","dispersed_repeat","CpG",-7.792059577,0.00031614,1,5,"Molecular Functions","dispersed_repeat","Acute Experiment","1/18","1/429"
"GO:0008483","transaminase activity",0.0555555555555556,0.00233100233100233,1,23.8333333333333,4.77842372894382,0.041958041958042,0.136363636363636,0.0993743099006257,"evm.utg30804.6",1,"evm.utg30804.6","exp1__dispersed_repeat__evm.utg30804.6__1395","dispersed_repeat","CpG",-7.792059577,0.00031614,1,5,"Molecular Functions","dispersed_repeat","Acute Experiment","1/18","1/429"
"GO:0008483","transaminase activity",0.0555555555555556,0.00233100233100233,1,23.8333333333333,4.77842372894382,0.041958041958042,0.136363636363636,0.0993743099006257,"evm.utg30804.6",1,"evm.utg30804.6","exp1__dispersed_repeat__evm.utg30804.6__1396","dispersed_repeat","CpG",-7.792059577,0.00031614,1,5,"Molecular Functions","dispersed_repeat","Acute Experiment","1/18","1/429"
"GO:0008483","transaminase activity",0.0555555555555556,0.00233100233100233,1,23.8333333333333,4.77842372894382,0.041958041958042,0.136363636363636,0.0993743099006257,"evm.utg30804.6",1,"evm.utg30804.6","exp1__dispersed_repeat__evm.utg30804.6__11626","dispersed_repeat","CHH",-2.678571429,0.000927809,1,5,"Molecular Functions","dispersed_repeat","Acute Experiment","1/18","1/429"
"GO:0008483","transaminase activity",0.0555555555555556,0.00233100233100233,1,23.8333333333333,4.77842372894382,0.041958041958042,0.136363636363636,0.0993743099006257,"evm.utg30804.6",1,"evm.utg30804.6","exp1__dispersed_repeat__evm.utg30804.6__11627","dispersed_repeat","CHH",-2.678571429,0.000927809,1,5,"Molecular Functions","dispersed_repeat","Acute Experiment","1/18","1/429"
"GO:0043130","ubiquitin binding",0.0555555555555556,0.00932400932400932,0.25,5.95833333333333,2.08261252737343,0.158080411055594,0.296356161313779,0.215968052779272,"evm.utg24440.2",1,"evm.utg24440.2","exp1__dispersed_repeat__evm.utg24440.2__11042","dispersed_repeat","CHH",-2.034428795,0.006654635,1,3,"Molecular Functions","dispersed_repeat","Acute Experiment","1/18","4/429"
"GO:0043130","ubiquitin binding",0.0555555555555556,0.00932400932400932,0.25,5.95833333333333,2.08261252737343,0.158080411055594,0.296356161313779,0.215968052779272,"evm.utg24440.2",1,"evm.utg24440.2","exp1__dispersed_repeat__evm.utg24440.2__11043","dispersed_repeat","CHH",-2.034428795,0.006654635,1,3,"Molecular Functions","dispersed_repeat","Acute Experiment","1/18","4/429"
"GO:0043130","ubiquitin binding",0.0555555555555556,0.00932400932400932,0.25,5.95833333333333,2.08261252737343,0.158080411055594,0.296356161313779,0.215968052779272,"evm.utg24440.2",1,"evm.utg24440.2","exp1__dispersed_repeat__evm.utg24440.2__11044","dispersed_repeat","CHH",-2.034428795,0.006654635,1,3,"Molecular Functions","dispersed_repeat","Acute Experiment","1/18","4/429"
"GO:0043565","sequence-specific DNA binding",0.0555555555555556,0.00932400932400932,0.25,5.95833333333333,2.08261252737343,0.158080411055594,0.296356161313779,0.215968052779272,"evm.utg1395.61",1,"evm.utg1395.61","exp1__dispersed_repeat__evm.utg1395.61__276","dispersed_repeat","CpG",-0.682422612,0.095716628,1,1,"Molecular Functions","dispersed_repeat","Acute Experiment","1/18","4/429"
"GO:0004725","protein tyrosine phosphatase activity",0.0555555555555556,0.0116550116550117,0.2,4.76666666666667,1.77090999358791,0.193738181881474,0.296356161313779,0.215968052779272,"evm.utg989.44.45.2.5c2798c8",1,"evm.utg989.44.45.2.5c2798c8","exp1__dispersed_repeat__evm.utg989.44.45.2.5c2798c8__13391","dispersed_repeat","CHH",-1.589638331,0.000244134,1,2,"Molecular Functions","dispersed_repeat","Acute Experiment","1/18","5/429"
"GO:0004725","protein tyrosine phosphatase activity",0.0555555555555556,0.0116550116550117,0.2,4.76666666666667,1.77090999358791,0.193738181881474,0.296356161313779,0.215968052779272,"evm.utg989.44.45.2.5c2798c8",1,"evm.utg989.44.45.2.5c2798c8","exp1__dispersed_repeat__evm.utg989.44.45.2.5c2798c8__13392","dispersed_repeat","CHH",-1.589638331,0.000244134,1,2,"Molecular Functions","dispersed_repeat","Acute Experiment","1/18","5/429"
"GO:0008270","zinc ion binding",0.166666666666667,0.0909090909090909,0.0769230769230769,1.83333333333333,1.14092206702168,0.218524823425914,0.296356161313779,0.215968052779272,"evm.utg17372.1",3,"evm.utg17372.1/evm.utg3906.20/evm.utg1032.34","exp1__dispersed_repeat__evm.utg17372.1__423","dispersed_repeat","CpG",1.540436457,0.004929962,3,7,"Molecular Functions","dispersed_repeat","Acute Experiment","3/18","39/429"
"GO:0008270","zinc ion binding",0.166666666666667,0.0909090909090909,0.0769230769230769,1.83333333333333,1.14092206702168,0.218524823425914,0.296356161313779,0.215968052779272,"evm.utg3906.20",3,"evm.utg17372.1/evm.utg3906.20/evm.utg1032.34","exp1__dispersed_repeat__evm.utg3906.20__1703","dispersed_repeat","CpG",-2.631578947,4.18e-05,3,7,"Molecular Functions","dispersed_repeat","Acute Experiment","3/18","39/429"
"GO:0008270","zinc ion binding",0.166666666666667,0.0909090909090909,0.0769230769230769,1.83333333333333,1.14092206702168,0.218524823425914,0.296356161313779,0.215968052779272,"evm.utg3906.20",3,"evm.utg17372.1/evm.utg3906.20/evm.utg1032.34","exp1__dispersed_repeat__evm.utg3906.20__1704","dispersed_repeat","CpG",-2.631578947,4.18e-05,3,7,"Molecular Functions","dispersed_repeat","Acute Experiment","3/18","39/429"
"GO:0008270","zinc ion binding",0.166666666666667,0.0909090909090909,0.0769230769230769,1.83333333333333,1.14092206702168,0.218524823425914,0.296356161313779,0.215968052779272,"evm.utg3906.20",3,"evm.utg17372.1/evm.utg3906.20/evm.utg1032.34","exp1__dispersed_repeat__evm.utg3906.20__6562","dispersed_repeat","CHG",-2.355072464,0.001844295,3,7,"Molecular Functions","dispersed_repeat","Acute Experiment","3/18","39/429"
"GO:0008270","zinc ion binding",0.166666666666667,0.0909090909090909,0.0769230769230769,1.83333333333333,1.14092206702168,0.218524823425914,0.296356161313779,0.215968052779272,"evm.utg3906.20",3,"evm.utg17372.1/evm.utg3906.20/evm.utg1032.34","exp1__dispersed_repeat__evm.utg3906.20__6563","dispersed_repeat","CHG",-2.355072464,0.001844295,3,7,"Molecular Functions","dispersed_repeat","Acute Experiment","3/18","39/429"
"GO:0008270","zinc ion binding",0.166666666666667,0.0909090909090909,0.0769230769230769,1.83333333333333,1.14092206702168,0.218524823425914,0.296356161313779,0.215968052779272,"evm.utg1032.34",3,"evm.utg17372.1/evm.utg3906.20/evm.utg1032.34","exp1__dispersed_repeat__evm.utg1032.34__9765","dispersed_repeat","CHH",1.066924846,0.052311214,3,7,"Molecular Functions","dispersed_repeat","Acute Experiment","3/18","39/429"
"GO:0008270","zinc ion binding",0.166666666666667,0.0909090909090909,0.0769230769230769,1.83333333333333,1.14092206702168,0.218524823425914,0.296356161313779,0.215968052779272,"evm.utg1032.34",3,"evm.utg17372.1/evm.utg3906.20/evm.utg1032.34","exp1__dispersed_repeat__evm.utg1032.34__9766","dispersed_repeat","CHH",1.066924846,0.052311214,3,7,"Molecular Functions","dispersed_repeat","Acute Experiment","3/18","39/429"
"GO:0004386","helicase activity",0.0555555555555556,0.013986013986014,0.166666666666667,3.97222222222222,1.53258279058238,0.227966277933676,0.296356161313779,0.215968052779272,"evm.utg17372.1",1,"evm.utg17372.1","exp1__dispersed_repeat__evm.utg17372.1__423","dispersed_repeat","CpG",1.540436457,0.004929962,1,1,"Molecular Functions","dispersed_repeat","Acute Experiment","1/18","6/429"
"GO:0005044","scavenger receptor activity",0.0555555555555556,0.013986013986014,0.166666666666667,3.97222222222222,1.53258279058238,0.227966277933676,0.296356161313779,0.215968052779272,"evm.utg1569.8",1,"evm.utg1569.8","exp1__dispersed_repeat__evm.utg1569.8__356","dispersed_repeat","CpG",-0.954979536,0.083596936,1,1,"Molecular Functions","dispersed_repeat","Acute Experiment","1/18","6/429"
"GO:0003676","nucleic acid binding",0.111111111111111,0.0606060606060606,0.0769230769230769,1.83333333333333,0.916410657003209,0.298790706949269,0.353116290030954,0.257331709334298,"evm.utg1256.23",2,"evm.utg1256.23/evm.utg1032.34","exp1__dispersed_repeat__evm.utg1256.23__203","dispersed_repeat","CpG",-0.782441252,0.005905139,2,5,"Molecular Functions","dispersed_repeat","Acute Experiment","2/18","26/429"
"GO:0003676","nucleic acid binding",0.111111111111111,0.0606060606060606,0.0769230769230769,1.83333333333333,0.916410657003209,0.298790706949269,0.353116290030954,0.257331709334298,"evm.utg1256.23",2,"evm.utg1256.23/evm.utg1032.34","exp1__dispersed_repeat__evm.utg1256.23__204","dispersed_repeat","CpG",-0.782441252,0.005905139,2,5,"Molecular Functions","dispersed_repeat","Acute Experiment","2/18","26/429"
"GO:0003676","nucleic acid binding",0.111111111111111,0.0606060606060606,0.0769230769230769,1.83333333333333,0.916410657003209,0.298790706949269,0.353116290030954,0.257331709334298,"evm.utg1256.23",2,"evm.utg1256.23/evm.utg1032.34","exp1__dispersed_repeat__evm.utg1256.23__205","dispersed_repeat","CpG",-0.782441252,0.005905139,2,5,"Molecular Functions","dispersed_repeat","Acute Experiment","2/18","26/429"
"GO:0003676","nucleic acid binding",0.111111111111111,0.0606060606060606,0.0769230769230769,1.83333333333333,0.916410657003209,0.298790706949269,0.353116290030954,0.257331709334298,"evm.utg1032.34",2,"evm.utg1256.23/evm.utg1032.34","exp1__dispersed_repeat__evm.utg1032.34__9765","dispersed_repeat","CHH",1.066924846,0.052311214,2,5,"Molecular Functions","dispersed_repeat","Acute Experiment","2/18","26/429"
"GO:0003676","nucleic acid binding",0.111111111111111,0.0606060606060606,0.0769230769230769,1.83333333333333,0.916410657003209,0.298790706949269,0.353116290030954,0.257331709334298,"evm.utg1032.34",2,"evm.utg1256.23/evm.utg1032.34","exp1__dispersed_repeat__evm.utg1032.34__9766","dispersed_repeat","CHH",1.066924846,0.052311214,2,5,"Molecular Functions","dispersed_repeat","Acute Experiment","2/18","26/429"
"GO:0046872","metal ion binding",0.111111111111111,0.111888111888112,0.0416666666666667,0.993055555555556,-0.0106716817402459,0.619443892854695,0.671064217259253,0.489034652253707,"evm.utg816.25",2,"evm.utg816.25/evm.utg221.15","exp1__dispersed_repeat__evm.utg816.25__2527","dispersed_repeat","CpG",12.35521236,0.032229899,2,2,"Molecular Functions","dispersed_repeat","Acute Experiment","2/18","48/429"
"GO:0046872","metal ion binding",0.111111111111111,0.111888111888112,0.0416666666666667,0.993055555555556,-0.0106716817402459,0.619443892854695,0.671064217259253,0.489034652253707,"evm.utg221.15",2,"evm.utg816.25/evm.utg221.15","exp1__dispersed_repeat__evm.utg221.15__10704","dispersed_repeat","CHH",-0.782122905,0.029315754,2,2,"Molecular Functions","dispersed_repeat","Acute Experiment","2/18","48/429"
"GO:0003677","DNA binding",0.0555555555555556,0.121212121212121,0.0192307692307692,0.458333333333333,-0.870964258639335,0.907123245945423,0.907123245945423,0.661061474778041,"evm.utg432.4",1,"evm.utg432.4","exp1__dispersed_repeat__evm.utg432.4__1855","dispersed_repeat","CpG",-0.747967273,0.001753609,1,2,"Molecular Functions","dispersed_repeat","Acute Experiment","1/18","52/429"
"GO:0003677","DNA binding",0.0555555555555556,0.121212121212121,0.0192307692307692,0.458333333333333,-0.870964258639335,0.907123245945423,0.907123245945423,0.661061474778041,"evm.utg432.4",1,"evm.utg432.4","exp1__dispersed_repeat__evm.utg432.4__1856","dispersed_repeat","CpG",-0.747967273,0.001753609,1,2,"Molecular Functions","dispersed_repeat","Acute Experiment","1/18","52/429"
