"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","gene_id_labelling","Count","geneID_gene_level","dmr_feature_id","region_feature","context","methDiff","p_fdr","n_unique_genes_for_term","n_dmr_features_for_term","GO","region","experiment","GeneRatio_raw","BgRatio_raw"
"GO:0031267","small GTPase binding",0.0303030303030303,0.00847457627118644,0.5,3.57575757575758,1.4718208031555,0.260620266858997,0.375293184276956,0.351151517452123,"evm.utg7656.7",1,"evm.utg7656.7","exp2__gene__evm.utg7656.7__12473","gene","CHG",-2.369114397,0.090915275,1,1,"Molecular Functions","gene","Primed Experiment","1/33","2/236"
"GO:0071949","FAD binding",0.0303030303030303,0.00847457627118644,0.5,3.57575757575758,1.4718208031555,0.260620266858997,0.375293184276956,0.351151517452123,"evm.utg684.27",1,"evm.utg684.27","exp2__gene__evm.utg684.27__21896","gene","CHH",-0.176056338,0.065539193,1,1,"Molecular Functions","gene","Primed Experiment","1/33","2/236"
"GO:0004252","serine-type endopeptidase activity",0.0303030303030303,0.0127118644067797,0.333333333333333,2.38383838383838,0.97053437368284,0.364891767686575,0.486522356915433,0.455225597113856,"evm.utg579.116",1,"evm.utg579.116","exp2__gene__evm.utg579.116__12275","gene","CHG",-0.643500644,0.086817633,1,1,"Molecular Functions","gene","Primed Experiment","1/33","3/236"
"GO:0008234","cysteine-type peptidase activity",0.0303030303030303,0.0127118644067797,0.333333333333333,2.38383838383838,0.97053437368284,0.364891767686575,0.486522356915433,0.455225597113856,"utg5074.evm.utg7286.34.mrna4",1,"utg5074.evm.utg7286.34.mrna4","exp2__gene__utg5074.evm.utg7286.34.mrna4__5887","gene","CpG",-1.701323251,0.0062511,1,2,"Molecular Functions","gene","Primed Experiment","1/33","3/236"
"GO:0008234","cysteine-type peptidase activity",0.0303030303030303,0.0127118644067797,0.333333333333333,2.38383838383838,0.97053437368284,0.364891767686575,0.486522356915433,0.455225597113856,"utg5074.evm.utg7286.34.mrna4",1,"utg5074.evm.utg7286.34.mrna4","exp2__gene__utg5074.evm.utg7286.34.mrna4__5893","gene","CpG",-2.572347267,0.089681931,1,2,"Molecular Functions","gene","Primed Experiment","1/33","3/236"
"GO:0003676","nucleic acid binding",0.0606060606060606,0.0423728813559322,0.2,1.43030303030303,0.559452304387378,0.419898094578371,0.53986897874362,0.505140564906311,"evm.utg2526.23",2,"evm.utg2526.23/evm.utg2073.53","exp2__gene__evm.utg2526.23__11661","gene","CHG",-0.661000944,0.090915275,2,2,"Molecular Functions","gene","Primed Experiment","2/33","10/236"
"GO:0003676","nucleic acid binding",0.0606060606060606,0.0423728813559322,0.2,1.43030303030303,0.559452304387378,0.419898094578371,0.53986897874362,0.505140564906311,"evm.utg2073.53",2,"evm.utg2526.23/evm.utg2073.53","exp2__gene__evm.utg2073.53__20739","gene","CHH",0.955963917,0.091399131,2,2,"Molecular Functions","gene","Primed Experiment","2/33","10/236"
"GO:0003723","RNA binding",0.0303030303030303,0.0211864406779661,0.2,1.43030303030303,0.391287792470579,0.53238664262849,0.638863971154188,0.597767458389884,"evm.utg2606.44",1,"evm.utg2606.44","exp2__gene__evm.utg2606.44__20934","gene","CHH",-0.586206897,0.004131364,1,1,"Molecular Functions","gene","Primed Experiment","1/33","5/236"
"GO:0090729","toxin activity",0.0303030303030303,0.0211864406779661,0.2,1.43030303030303,0.391287792470579,0.53238664262849,0.638863971154188,0.597767458389884,"evm.utg579.116",1,"evm.utg579.116","exp2__gene__evm.utg579.116__12275","gene","CHG",-0.643500644,0.086817633,1,1,"Molecular Functions","gene","Primed Experiment","1/33","5/236"
"GO:0004930","G protein-coupled receptor activity",0.0303030303030303,0.0254237288135593,0.166666666666667,1.19191919191919,0.191590069804477,0.59918855082442,0.69583186547352,0.651070751320253,"evm.utg11962.8",1,"evm.utg11962.8","exp2__gene__evm.utg11962.8__4868","gene","CpG",4.368932039,0.055443964,1,1,"Molecular Functions","gene","Primed Experiment","1/33","6/236"
"GO:0005524","ATP binding",0.0909090909090909,0.0932203389830508,0.136363636363636,0.975206611570248,-0.0491341243086886,0.622245675541623,0.700026384984326,0.654995447938551,"evm.utg1890.18",3,"evm.utg1890.18/evm.utg816.5/evm.utg483.15","exp2__gene__evm.utg1890.18__11471","gene","CHG",-0.57208238,0.005708196,3,3,"Molecular Functions","gene","Primed Experiment","3/33","22/236"
"GO:0005524","ATP binding",0.0909090909090909,0.0932203389830508,0.136363636363636,0.975206611570248,-0.0491341243086886,0.622245675541623,0.700026384984326,0.654995447938551,"evm.utg816.5",3,"evm.utg1890.18/evm.utg816.5/evm.utg483.15","exp2__gene__evm.utg816.5__12525","gene","CHG",-4.666666667,0.005708196,3,3,"Molecular Functions","gene","Primed Experiment","3/33","22/236"
"GO:0005524","ATP binding",0.0909090909090909,0.0932203389830508,0.136363636363636,0.975206611570248,-0.0491341243086886,0.622245675541623,0.700026384984326,0.654995447938551,"evm.utg483.15",3,"evm.utg1890.18/evm.utg816.5/evm.utg483.15","exp2__gene__evm.utg483.15__21541","gene","CHH",-2.005730659,0.007817485,3,3,"Molecular Functions","gene","Primed Experiment","3/33","22/236"
"GO:0004842","ubiquitin-protein transferase activity",0.0303030303030303,0.0296610169491525,0.142857142857143,1.02164502164502,0.0233901057542255,0.656696280488743,0.716395942351356,0.670311992843374,"evm.utg2526.24",1,"evm.utg2526.24","exp2__gene__evm.utg2526.24__11662","gene","CHG",-0.661000944,0.090915275,1,1,"Molecular Functions","gene","Primed Experiment","1/33","7/236"
"GO:0003677","DNA binding",0.0909090909090909,0.101694915254237,0.125,0.893939393939394,-0.220564024246079,0.685423457896122,0.720018249482514,0.67370128606551,"utg5074.evm.utg2367.2.mrna2",3,"utg5074.evm.utg2367.2.mrna2/evm.utg159619.2/evm.utg1127.12","exp2__gene__utg5074.evm.utg2367.2.mrna2__5888","gene","CpG",-1.701323251,0.0062511,3,4,"Molecular Functions","gene","Primed Experiment","3/33","24/236"
"GO:0003677","DNA binding",0.0909090909090909,0.101694915254237,0.125,0.893939393939394,-0.220564024246079,0.685423457896122,0.720018249482514,0.67370128606551,"utg5074.evm.utg2367.2.mrna2",3,"utg5074.evm.utg2367.2.mrna2/evm.utg159619.2/evm.utg1127.12","exp2__gene__utg5074.evm.utg2367.2.mrna2__5894","gene","CpG",-2.572347267,0.089681931,3,4,"Molecular Functions","gene","Primed Experiment","3/33","24/236"
"GO:0003677","DNA binding",0.0909090909090909,0.101694915254237,0.125,0.893939393939394,-0.220564024246079,0.685423457896122,0.720018249482514,0.67370128606551,"evm.utg159619.2",3,"utg5074.evm.utg2367.2.mrna2/evm.utg159619.2/evm.utg1127.12","exp2__gene__evm.utg159619.2__11392","gene","CHG",0.815047022,0.038906857,3,4,"Molecular Functions","gene","Primed Experiment","3/33","24/236"
"GO:0003677","DNA binding",0.0909090909090909,0.101694915254237,0.125,0.893939393939394,-0.220564024246079,0.685423457896122,0.720018249482514,0.67370128606551,"evm.utg1127.12",3,"utg5074.evm.utg2367.2.mrna2/evm.utg159619.2/evm.utg1127.12","exp2__gene__evm.utg1127.12__20204","gene","CHH",-2.637877102,0.024881072,3,4,"Molecular Functions","gene","Primed Experiment","3/33","24/236"
"GO:0004672","protein kinase activity",0.0303030303030303,0.0338983050847458,0.125,0.893939393939394,-0.122793267667811,0.706167995527483,0.720018249482514,0.67370128606551,"evm.utg1890.18",1,"evm.utg1890.18","exp2__gene__evm.utg1890.18__11471","gene","CHG",-0.57208238,0.005708196,1,1,"Molecular Functions","gene","Primed Experiment","1/33","8/236"
"GO:0008270","zinc ion binding",0.0606060606060606,0.0720338983050847,0.117647058823529,0.841354723707665,-0.273194801299133,0.720018249482514,0.720018249482514,0.67370128606551,"utg579.evm.utg11123.1.6.5c22e8a4.mrna3",2,"utg579.evm.utg11123.1.6.5c22e8a4.mrna3/evm.utg320.52","exp2__gene__utg579.evm.utg11123.1.6.5c22e8a4.mrna3__12276","gene","CHG",-0.643500644,0.086817633,2,2,"Molecular Functions","gene","Primed Experiment","2/33","17/236"
"GO:0008270","zinc ion binding",0.0606060606060606,0.0720338983050847,0.117647058823529,0.841354723707665,-0.273194801299133,0.720018249482514,0.720018249482514,0.67370128606551,"evm.utg320.52",2,"utg579.evm.utg11123.1.6.5c22e8a4.mrna3/evm.utg320.52","exp2__gene__evm.utg320.52__21105","gene","CHH",-1.041293593,0.068365712,2,2,"Molecular Functions","gene","Primed Experiment","2/33","17/236"
