"region","context","group","bin_mid","mean_count","min_count","max_count"
"promoter","CpG","Treatment",17.5,5.16666666666667,0,12
"promoter","CpG","Treatment",22.5,3.5,0,10
"promoter","CpG","Treatment",27.5,4.33333333333333,0,14
"promoter","CpG","Treatment",32.5,2.5,0,8
"promoter","CpG","Treatment",37.5,1.83333333333333,0,5
"promoter","CpG","Treatment",42.5,1,0,3
"promoter","CpG","Treatment",47.5,1.83333333333333,0,5
"promoter","CpG","Treatment",52.5,0.833333333333333,0,4
"promoter","CpG","Treatment",57.5,1.83333333333333,0,7
"promoter","CpG","Treatment",62.5,0.833333333333333,0,5
"promoter","CpG","Treatment",67.5,2,0,7
"promoter","CpG","Treatment",72.5,1.5,0,4
"promoter","CpG","Treatment",77.5,1.66666666666667,0,7
"promoter","CpG","Treatment",82.5,1.16666666666667,0,4
"promoter","CpG","Treatment",87.5,0.833333333333333,0,3
"promoter","CpG","Treatment",92.5,1.83333333333333,0,9
"promoter","CpG","Treatment",97.5,2.16666666666667,0,9
"promoter","CHG","Control",2.5,890,0,2073
"promoter","CHG","Control",7.5,16.3333333333333,0,42
"promoter","CHG","Control",12.5,0.833333333333333,0,3
"promoter","CHG","Control",17.5,0.666666666666667,0,2
"promoter","CHG","Control",22.5,0.166666666666667,0,1
"promoter","CHG","Control",27.5,0.166666666666667,0,1
"promoter","CHG","Control",32.5,0.166666666666667,0,1
"promoter","CHG","Control",37.5,0,0,0
"promoter","CHG","Control",42.5,0,0,0
"promoter","CHG","Control",47.5,0,0,0
"promoter","CHG","Control",52.5,0,0,0
"promoter","CHG","Control",57.5,0,0,0
"promoter","CHG","Control",62.5,0,0,0
"promoter","CHG","Control",67.5,0,0,0
"promoter","CHG","Control",72.5,0,0,0
"promoter","CHG","Control",77.5,0,0,0
"promoter","CHG","Control",82.5,0,0,0
"promoter","CHG","Control",87.5,0,0,0
"promoter","CHG","Control",92.5,0,0,0
"promoter","CHG","Control",97.5,0,0,0
"promoter","CHG","Treatment",2.5,545.333333333333,0,1669
"promoter","CHG","Treatment",7.5,10,0,30
"promoter","CHG","Treatment",12.5,0.333333333333333,0,1
"promoter","CHG","Treatment",17.5,0.666666666666667,0,2
"promoter","CHG","Treatment",22.5,0.166666666666667,0,1
"promoter","CHG","Treatment",27.5,0,0,0
"promoter","CHG","Treatment",32.5,0,0,0
"promoter","CHG","Treatment",37.5,0.333333333333333,0,2
"promoter","CHG","Treatment",42.5,0,0,0
"promoter","CHG","Treatment",47.5,0,0,0
"promoter","CHG","Treatment",52.5,0,0,0
"promoter","CHG","Treatment",57.5,0,0,0
"promoter","CHG","Treatment",62.5,0,0,0
"promoter","CHG","Treatment",67.5,0,0,0
"promoter","CHG","Treatment",72.5,0,0,0
"promoter","CHG","Treatment",77.5,0,0,0
"promoter","CHG","Treatment",82.5,0,0,0
"promoter","CHG","Treatment",87.5,0,0,0
"promoter","CHG","Treatment",92.5,0,0,0
"promoter","CHG","Treatment",97.5,0,0,0
"promoter","CHH","Control",2.5,1157,0,2681
"promoter","CHH","Control",7.5,25.6666666666667,0,66
"promoter","CHH","Control",12.5,0.5,0,2
"promoter","CHH","Control",17.5,0.166666666666667,0,1
"promoter","CHH","Control",22.5,0.166666666666667,0,1
"promoter","CHH","Control",27.5,0.333333333333333,0,1
"promoter","CHH","Control",32.5,0,0,0
"promoter","CHH","Control",37.5,0,0,0
"promoter","CHH","Control",42.5,0,0,0
"promoter","CHH","Control",47.5,0,0,0
"promoter","CHH","Control",52.5,0,0,0
"promoter","CHH","Control",57.5,0,0,0
"promoter","CHH","Control",62.5,0,0,0
"promoter","CHH","Control",67.5,0,0,0
"promoter","CHH","Control",72.5,0,0,0
"promoter","CHH","Control",77.5,0,0,0
"promoter","CHH","Control",82.5,0,0,0
"promoter","CHH","Control",87.5,0,0,0
"promoter","CHH","Control",92.5,0,0,0
"promoter","CHH","Control",97.5,0,0,0
"promoter","CHH","Treatment",2.5,696,0,2135
"promoter","CHH","Treatment",7.5,11.6666666666667,0,43
"promoter","CHH","Treatment",12.5,0.5,0,1
"promoter","CHH","Treatment",17.5,0.5,0,2
"promoter","CHH","Treatment",22.5,0.166666666666667,0,1
"promoter","CHH","Treatment",27.5,0,0,0
"promoter","CHH","Treatment",32.5,0.333333333333333,0,2
"promoter","CHH","Treatment",37.5,0,0,0
"promoter","CHH","Treatment",42.5,0,0,0
"promoter","CHH","Treatment",47.5,0,0,0
"promoter","CHH","Treatment",52.5,0,0,0
"promoter","CHH","Treatment",57.5,0,0,0
"promoter","CHH","Treatment",62.5,0,0,0
"promoter","CHH","Treatment",67.5,0,0,0
"promoter","CHH","Treatment",72.5,0,0,0
"promoter","CHH","Treatment",77.5,0,0,0
"promoter","CHH","Treatment",82.5,0,0,0
"promoter","CHH","Treatment",87.5,0,0,0
"promoter","CHH","Treatment",92.5,0,0,0
"promoter","CHH","Treatment",97.5,0,0,0
"three_prime_UTR","CpG","Control",2.5,102,0,267
"three_prime_UTR","CpG","Control",7.5,3,0,13
"three_prime_UTR","CpG","Control",12.5,1.16666666666667,0,3
"three_prime_UTR","CpG","Control",17.5,1.16666666666667,0,3
"three_prime_UTR","CpG","Control",22.5,1.33333333333333,0,4
"three_prime_UTR","CpG","Control",27.5,1.33333333333333,0,5
"three_prime_UTR","CpG","Control",32.5,1.16666666666667,0,6
"three_prime_UTR","CpG","Control",37.5,1.33333333333333,0,5
"three_prime_UTR","CpG","Control",42.5,0.333333333333333,0,1
"three_prime_UTR","CpG","Control",47.5,1,0,4
"three_prime_UTR","CpG","Control",52.5,1,0,3
"three_prime_UTR","CpG","Control",57.5,1.33333333333333,0,5
"three_prime_UTR","CpG","Control",62.5,0.333333333333333,0,1
"three_prime_UTR","CpG","Control",67.5,1,0,3
"three_prime_UTR","CpG","Control",72.5,0,0,0
"three_prime_UTR","CpG","Control",77.5,2,0,7
"three_prime_UTR","CpG","Control",82.5,0.666666666666667,0,2
"three_prime_UTR","CpG","Control",87.5,1.66666666666667,0,5
"three_prime_UTR","CpG","Control",92.5,1.33333333333333,0,5
"three_prime_UTR","CpG","Control",97.5,3.83333333333333,0,12
"three_prime_UTR","CpG","Treatment",2.5,44.3333333333333,0,146
"three_prime_UTR","CpG","Treatment",7.5,2.83333333333333,0,7
"three_prime_UTR","CpG","Treatment",12.5,0.5,0,2
"three_prime_UTR","CpG","Treatment",17.5,0.5,0,2
"three_prime_UTR","CpG","Treatment",22.5,0.666666666666667,0,2
"three_prime_UTR","CpG","Treatment",27.5,0.666666666666667,0,2
"three_prime_UTR","CpG","Treatment",32.5,0.166666666666667,0,1
"three_prime_UTR","CpG","Treatment",37.5,0.333333333333333,0,2
"three_prime_UTR","CpG","Treatment",42.5,0.333333333333333,0,2
"three_prime_UTR","CpG","Treatment",47.5,1.16666666666667,0,3
"three_prime_UTR","CpG","Treatment",52.5,0.5,0,2
"three_prime_UTR","CpG","Treatment",57.5,0,0,0
"three_prime_UTR","CpG","Treatment",62.5,0.666666666666667,0,3
"three_prime_UTR","CpG","Treatment",67.5,0.5,0,3
"three_prime_UTR","CpG","Treatment",72.5,0,0,0
"three_prime_UTR","CpG","Treatment",77.5,0.5,0,2
"three_prime_UTR","CpG","Treatment",82.5,0,0,0
"three_prime_UTR","CpG","Treatment",87.5,0.666666666666667,0,2
"three_prime_UTR","CpG","Treatment",92.5,0.833333333333333,0,5
"three_prime_UTR","CpG","Treatment",97.5,1.83333333333333,0,5
"three_prime_UTR","CHG","Control",2.5,151.5,0,379
"three_prime_UTR","CHG","Control",7.5,3,0,10
"three_prime_UTR","CHG","Control",12.5,0,0,0
"three_prime_UTR","CHG","Control",17.5,0.166666666666667,0,1
"three_prime_UTR","CHG","Control",22.5,0,0,0
"three_prime_UTR","CHG","Control",27.5,0,0,0
"three_prime_UTR","CHG","Control",32.5,0,0,0
"three_prime_UTR","CHG","Control",37.5,0,0,0
"three_prime_UTR","CHG","Control",42.5,0,0,0
"three_prime_UTR","CHG","Control",47.5,0,0,0
"three_prime_UTR","CHG","Control",52.5,0,0,0
"three_prime_UTR","CHG","Control",57.5,0,0,0
"three_prime_UTR","CHG","Control",62.5,0,0,0
"three_prime_UTR","CHG","Control",67.5,0,0,0
"three_prime_UTR","CHG","Control",72.5,0,0,0
"three_prime_UTR","CHG","Control",77.5,0,0,0
"three_prime_UTR","CHG","Control",82.5,0,0,0
"three_prime_UTR","CHG","Control",87.5,0,0,0
"three_prime_UTR","CHG","Control",92.5,0,0,0
"three_prime_UTR","CHG","Control",97.5,0,0,0
"three_prime_UTR","CHG","Treatment",2.5,70.5,0,229
"three_prime_UTR","CHG","Treatment",7.5,3.66666666666667,0,11
"three_prime_UTR","CHG","Treatment",12.5,0,0,0
"three_prime_UTR","CHG","Treatment",17.5,0,0,0
"three_prime_UTR","CHG","Treatment",22.5,0,0,0
"three_prime_UTR","CHG","Treatment",27.5,0,0,0
"three_prime_UTR","CHG","Treatment",32.5,0,0,0
"three_prime_UTR","CHG","Treatment",37.5,0,0,0
"three_prime_UTR","CHG","Treatment",42.5,0,0,0
"three_prime_UTR","CHG","Treatment",47.5,0,0,0
"three_prime_UTR","CHG","Treatment",52.5,0,0,0
"three_prime_UTR","CHG","Treatment",57.5,0,0,0
"three_prime_UTR","CHG","Treatment",62.5,0,0,0
"three_prime_UTR","CHG","Treatment",67.5,0,0,0
"three_prime_UTR","CHG","Treatment",72.5,0,0,0
"three_prime_UTR","CHG","Treatment",77.5,0,0,0
"three_prime_UTR","CHG","Treatment",82.5,0,0,0
"three_prime_UTR","CHG","Treatment",87.5,0,0,0
"three_prime_UTR","CHG","Treatment",92.5,0,0,0
"three_prime_UTR","CHG","Treatment",97.5,0,0,0
"three_prime_UTR","CHH","Control",2.5,221.166666666667,0,572
"three_prime_UTR","CHH","Control",7.5,3.83333333333333,0,16
"three_prime_UTR","CHH","Control",12.5,0.666666666666667,0,4
"three_prime_UTR","CHH","Control",17.5,0.666666666666667,0,4
"three_prime_UTR","CHH","Control",22.5,0,0,0
"three_prime_UTR","CHH","Control",27.5,0,0,0
"three_prime_UTR","CHH","Control",32.5,0.166666666666667,0,1
"three_prime_UTR","CHH","Control",37.5,0,0,0
"three_prime_UTR","CHH","Control",42.5,0,0,0
"three_prime_UTR","CHH","Control",47.5,0,0,0
"three_prime_UTR","CHH","Control",52.5,0,0,0
"three_prime_UTR","CHH","Control",57.5,0,0,0
"three_prime_UTR","CHH","Control",62.5,0,0,0
"three_prime_UTR","CHH","Control",67.5,0,0,0
"three_prime_UTR","CHH","Control",72.5,0,0,0
"three_prime_UTR","CHH","Control",77.5,0,0,0
"three_prime_UTR","CHH","Control",82.5,0,0,0
"three_prime_UTR","CHH","Control",87.5,0,0,0
"three_prime_UTR","CHH","Control",92.5,0,0,0
"three_prime_UTR","CHH","Control",97.5,0,0,0
"three_prime_UTR","CHH","Treatment",2.5,104.333333333333,0,335
"three_prime_UTR","CHH","Treatment",7.5,2.33333333333333,0,6
"three_prime_UTR","CHH","Treatment",12.5,0,0,0
"three_prime_UTR","CHH","Treatment",17.5,0,0,0
"three_prime_UTR","CHH","Treatment",22.5,0,0,0
"three_prime_UTR","CHH","Treatment",27.5,0,0,0
"three_prime_UTR","CHH","Treatment",32.5,0,0,0
"three_prime_UTR","CHH","Treatment",37.5,0,0,0
"three_prime_UTR","CHH","Treatment",42.5,0,0,0
"three_prime_UTR","CHH","Treatment",47.5,0,0,0
"three_prime_UTR","CHH","Treatment",52.5,0,0,0
"three_prime_UTR","CHH","Treatment",57.5,0,0,0
"three_prime_UTR","CHH","Treatment",62.5,0,0,0
"three_prime_UTR","CHH","Treatment",67.5,0,0,0
"three_prime_UTR","CHH","Treatment",72.5,0,0,0
"three_prime_UTR","CHH","Treatment",77.5,0,0,0
"three_prime_UTR","CHH","Treatment",82.5,0,0,0
"three_prime_UTR","CHH","Treatment",87.5,0,0,0
"three_prime_UTR","CHH","Treatment",92.5,0,0,0
"three_prime_UTR","CHH","Treatment",97.5,0,0,0
