"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","GO"
"GO:0004803","DNA binding ",69,-0.527719593044242,-1.82677062470642,0.000436350412776902,0.0208789675255288,0.0172314681332508,8902,"tags=48%, list=21%, signal=38%","evm.utg1345.49/evm.utg456.33/evm.utg580.5/evm.utg1465.39/evm.utg1032.12/evm.utg3605.7/evm.utg4879.20/evm.utg6423.6/evm.utg4879.22/evm.utg4879.21/evm.utg338.37/evm.utg1465.20/evm.utg436.7/evm.utg2487.50/evm.utg389.100/evm.utg777.70/evm.utg1253.52/evm.utg3605.6/evm.utg1184.15/evm.utg203.68/evm.utg936.24/evm.utg9229.11/evm.utg1056.78/evm.utg1272.24/evm.utg2371.33/evm.utg4046.14/evm.utg695.32/evm.utg1897.4/evm.utg234.45/evm.utg4046.13/evm.utg695.33/evm.utg82.1/evm.utg2371.34","molecular_functions"
"GO:0042803","protein homodimerization activity ",212,0.424504354444561,1.88634473329648,0.00055096512602774,0.0234711143687817,0.0193707739045542,5500,"tags=27%, list=13%, signal=24%","evm.utg280.47/evm.utg790.56/evm.utg5033.23/evm.utg420.132/evm.utg334.72/evm.utg31822.3/evm.utg77.10/evm.utg11700.8/evm.utg4318.24/evm.utg77.9/evm.utg11618.17/evm.utg36717.9/evm.utg10868.2/evm.utg1972.74/evm.utg27.72/evm.utg324.144/evm.utg3181.12/evm.utg470.8/evm.utg6949.18/evm.utg1781.16/evm.utg2129.129/evm.utg2801.44/evm.utg381.6/evm.utg18294.42/evm.utg2426.32/evm.utg6851.23/evm.utg18294.30/evm.utg379.51/evm.utg12986.34/evm.utg1663.12/evm.utg1285.11/evm.utg6894.10/evm.utg2869.5/evm.utg9668.9/evm.utg1051.37/evm.utg5578.4/evm.utg2156.41/evm.utg5454.6/evm.utg1109.15/evm.utg15552.9/evm.utg62.99/evm.utg483.24/evm.utg4318.8/evm.utg109.114/evm.utg3790.14/evm.utg5087.5/evm.utg5149.18/evm.utg4273.9/evm.utg4796.10/evm.utg4455.80/evm.utg2129.5/evm.utg27.71/evm.utg648.104/evm.utg479.170/evm.utg3509.8/evm.utg992.43/evm.utg2115.22/evm.utg217.30","molecular_functions"
"GO:0004386","helicase activity ",145,-0.488782738625563,-1.91897678981468,0.000703692287174456,0.0272520831214835,0.0224912175996429,5154,"tags=19%, list=12%, signal=16%","evm.utg4613.48/evm.utg26219.2/evm.utg18.59/evm.utg10321.4/evm.utg26219.3/evm.utg27.91/evm.utg1337.10/evm.utg18409.2/evm.utg431.25/evm.utg788.40/evm.utg5975.26/evm.utg1972.73/utg109.equina_smart_295906.mrna1/evm.utg1463.26/evm.utg1127.64/evm.utg432.62/evm.utg498.165/evm.utg648.16/evm.utg1463.24/evm.utg648.20/evm.utg347.21/evm.utg2969.3/evm.utg78.81/evm.utg594.45/evm.utg594.46/evm.utg2969.2/evm.utg11411.7","molecular_functions"
"GO:0004497","FAD binding ",96,0.485207914714908,1.91707974457974,0.000877211520699607,0.0311410089848361,0.0257007585889183,10180,"tags=46%, list=24%, signal=35%","evm.utg12986.46/evm.utg1931.67/evm.utg33682.14/evm.utg10156.22/evm.utg15013.9/evm.utg116.44/evm.utg24438.11/evm.utg6392.11/evm.utg1972.129/evm.utg1194.3/evm.utg8792.16/evm.utg4856.19/evm.utg1056.58/evm.utg1708.32/evm.utg684.21/evm.utg9657.7/evm.utg101.173/evm.utg1925.57/evm.utg6806.17/evm.utg125.5/evm.utg401.9/evm.utg40512.14/evm.utg572.10/evm.utg101.172/evm.utg15164.48/evm.utg4187.49/evm.utg101.171/evm.utg1056.59/evm.utg12655.39/evm.utg1272.165/evm.utg579.94/evm.utg60191.1/evm.utg6123.6/evm.utg379.19/evm.utg522.7.8/evm.utg21228.10/evm.utg20788.2/utg1031.evm.utg11432.18.mrna2/evm.utg2071.10/evm.utg209.46/evm.utg1022.58/evm.utg729.162/evm.utg302.18/evm.utg359.4","molecular_functions"
"GO:0090729","toxin activity ",406,0.345247484305065,1.61345793899788,0.00100392644151928,0.032897897237478,0.0271507231957441,7658,"tags=28%, list=18%, signal=23%","evm.utg4605.4/evm.utg4796.13/evm.utg2757.6/evm.utg579.116/evm.utg18036.10/evm.utg418.58/evm.utg145.21/evm.utg4177.23/evm.utg2932.9/evm.utg1694.43/evm.utg2291.1/evm.utg1302.15/evm.utg436.16/evm.utg56.44/utg1846.equina_smart_916736.mrna1/evm.utg2024.4/evm.utg7066.5/evm.utg18036.9/evm.utg1272.32/evm.utg1278.52/evm.utg7066.3/evm.utg2932.7/utg4062.equina_smart_1466336.mrna2/evm.utg3790.18/utg2156.equina_smart_1726560.mrna2/evm.utg1623.26/evm.utg436.18/evm.utg2007.2/evm.utg3787.20/evm.utg1629.2/evm.utg7289.63/utg1846.equina_smart_1438253.mrna1/evm.utg910.117/evm.utg4605.36/utg1786.equina_smart_956984.mrna1/evm.utg5059.48/utg4455.equina_smart_1048859.mrna1/evm.utg190.77/evm.utg7977.5/utg388.equina_smart_337793.mrna2/evm.utg590.7/utg245.equina_smart_826176.mrna1/evm.utg1575.1/evm.utg2858.30/evm.utg2704.27/evm.utg1358.29/evm.utg6373.14/evm.utg2858.31/evm.utg27988.8/evm.utg4956.15/evm.utg924.28/utg4455.equina_smart_1548799.mrna1/evm.utg234.135.137/evm.utg3210.28/evm.utg4177.21/evm.utg3899.24/evm.utg436.20/evm.utg6445.1/evm.utg418.56/evm.utg234.93/evm.utg436.19/evm.utg1786.15/evm.utg910.118/evm.utg1272.125/evm.utg21429.1/evm.utg2099.31/utg1786.equina_smart_1688722.mrna2/evm.utg3550.12/evm.utg1629.3/utg2667.equina_smart_398419.mrna2/evm.utg405.75/utg144.equina_smart_1238220.mrna1/evm.utg5390.20/utg2156.equina_smart_270287.mrna1/evm.utg56.40/evm.utg11123.2/evm.utg14.51/evm.utg1497.9/evm.utg3284.9/evm.utg32707.1/evm.utg116.189/evm.utg5059.46/evm.utg7403.5/evm.utg234.37/evm.utg2115.17/utg6781.equina_smart_1461350.mrna1/evm.utg234.131/evm.utg2704.26/evm.utg924.26/evm.utg125.162/evm.utg4271.90/evm.utg1754.55/evm.utg729.116/evm.utg126.83/evm.utg924.27/evm.utg3443.62/evm.utg2379.7/evm.utg1919.9/utg2156.equina_smart_428150.mrna1/evm.utg115.9/utg9284.equina_smart_1466336.mrna1/utg6781.equina_smart_1389976.mrna2/evm.utg1542.15/utg2156.equina_smart_1442310.mrna1/evm.utg276.4/evm.utg735.57/utg2156.equina_smart_934493.mrna1/evm.utg2247.30/utg2156.equina_smart_1400709.mrna2/evm.utg1746.3/evm.utg3443.63.61/evm.utg52.111","molecular_functions"
"GO:0008157","glycogen binding ",10,0.812137443659523,2.01517717139064,0.00111531515789727,0.0339374469474455,0.0280086663712548,2083,"tags=60%, list=5%, signal=57%","evm.utg18.25/evm.utg19396.5/evm.utg18.21/evm.utg18.20/evm.utg18.26/evm.utg217.28","molecular_functions"
"GO:0015252","potassium channel activity ",12,0.774108603390399,2.00701244637302,0.00167908756912303,0.0376469107603375,0.0310700968469304,2585,"tags=42%, list=6%, signal=39%","evm.utg20090.4/evm.utg9401.4/evm.utg9401.3/evm.utg4082.49/utg750.equina_smart_1422918.mrna1","molecular_functions"
"GO:0016620","ligase activity ",19,0.674655322783199,1.98928740508939,0.0016185019216207,0.0376469107603375,0.0310700968469304,5198,"tags=47%, list=12%, signal=42%","evm.utg192.29/evm.utg3509.13/evm.utg209.14/evm.utg912.6/evm.utg192.31/evm.utg1455.18/evm.utg192.34/evm.utg3156.14/evm.utg594.16","molecular_functions"
"GO:0044325","ATPase binding ",63,0.495422470004154,1.82021905346568,0.00164464902408716,0.0376469107603375,0.0310700968469304,11080,"tags=51%, list=26%, signal=37%","evm.utg62.83/evm.utg2298.38/evm.utg324.123/evm.utg15211.5/evm.utg3181.12/evm.utg3509.9/evm.utg62.35/evm.utg2428.38/evm.utg116.5/evm.utg167.3/evm.utg279.27/evm.utg3201.3/evm.utg1781.6/evm.utg1781.7/evm.utg1918.5/evm.utg3092.31/evm.utg9875.20/evm.utg2994.32/evm.utg262.29/evm.utg1972.9/evm.utg7066.6/evm.utg761.34/evm.utg4082.12/evm.utg5975.8/evm.utg910.126/evm.utg56.69/evm.utg479.165/evm.utg3199.30/evm.utg1724.6/evm.utg1475.8/evm.utg1663.34/evm.utg2858.17","molecular_functions"
"GO:0004540","RNA nuclease activity ",139,-0.45081718080091,-1.75870200751775,0.00134545209429989,0.0376469107603375,0.0310700968469304,8281,"tags=34%, list=20%, signal=27%","evm.utg55.43/evm.utg16094.20/evm.utg2115.27/evm.utg7127.43/evm.utg4451.4/evm.utg5950.9/evm.utg1272.86/evm.utg666.26/evm.utg666.27/evm.utg4468.8/evm.utg1051.2/evm.utg45299.6/evm.utg1087.24/evm.utg666.25/evm.utg186.12/evm.utg126.159/evm.utg1049.3/evm.utg791.62/evm.utg23189.3/evm.utg51603.8/evm.utg1127.62/evm.utg2661.10/evm.utg1127.63/evm.utg207.69/evm.utg1087.27/evm.utg51603.7/evm.utg2661.21/evm.utg1272.102/evm.utg4451.1/evm.utg51603.1.2/evm.utg4187.29/evm.utg3284.41/evm.utg23189.2/evm.utg178.6/evm.utg4451.7/evm.utg386.4/evm.utg1452.9/evm.utg23189.12/evm.utg20075.11/evm.utg4318.27/evm.utg1127.64/evm.utg1272.85/evm.utg1087.26/evm.utg4318.31/evm.utg1087.25/evm.utg4451.13/evm.utg3222.9","molecular_functions"
"GO:0008236","serine-type peptidase activity ",162,-0.436495187958617,-1.71589568779976,0.00158757309061939,0.0376469107603375,0.0310700968469304,2,"tags=2%, list=0%, signal=2%","evm.utg2929.16/evm.utg7412.24/evm.utg1052.21","molecular_functions"
"GO:0016705","heme binding ",150,0.441114337779239,1.86146748714826,0.00180189945540937,0.0383804584002195,0.0316754956898278,6082,"tags=26%, list=14%, signal=22%","evm.utg4271.29/evm.utg910.98/evm.utg12986.46/evm.utg61244.7/evm.utg1931.67/evm.utg33682.14/evm.utg4271.28/evm.utg10156.22/evm.utg15013.9/evm.utg116.44/evm.utg417.19/evm.utg6392.11/evm.utg572.7/evm.utg1972.129/evm.utg1194.3/evm.utg8792.16/evm.utg293.91/evm.utg255.25/evm.utg1708.32/evm.utg684.21/evm.utg10359.27/evm.utg9657.7/evm.utg101.173/evm.utg1925.57/evm.utg580.48/evm.utg209.56/evm.utg125.5/evm.utg8672.10/evm.utg401.9/evm.utg73.44/evm.utg40512.14/evm.utg1073.4/evm.utg572.10/evm.utg8.27/evm.utg101.172/evm.utg15164.48/evm.utg101.171/evm.utg1270.30/evm.utg699.113","molecular_functions"
"GO:0044877","calmodulin binding ",124,0.390169205651222,1.61728991399266,0.00197822276871667,0.0401296618796811,0.0331191180326501,11056,"tags=48%, list=26%, signal=35%","evm.utg62.147/evm.utg2757.49/evm.utg6551.15/evm.utg4972.20/evm.utg276.29/evm.utg11411.9/evm.utg12476.11/evm.utg1285.31/evm.utg401.27/evm.utg1931.26/evm.utg15552.17/evm.utg101.82/evm.utg11411.11/evm.utg1931.27/evm.utg62.74/evm.utg2483.6/evm.utg762.19/evm.utg1205.10/evm.utg544.1/evm.utg15552.9/evm.utg607.50/evm.utg5367.38/evm.utg378.13/evm.utg1919.50/evm.utg145.68/evm.utg729.62/evm.utg514.4/evm.utg12197.13/evm.utg2994.59/evm.utg12476.10/evm.utg190.45/evm.utg101.208/evm.utg1683.32/evm.utg912.51/evm.utg14320.4/evm.utg1337.8/evm.utg11814.7/evm.utg18294.5/evm.utg514.5/evm.utg4856.8/evm.utg31272.7/evm.utg1205.83/evm.utg8.41/evm.utg1565.103/evm.utg4455.8/evm.utg162.10/evm.utg1056.27/evm.utg536.47/evm.utg2757.43/evm.utg351.18/evm.utg2353.37/evm.utg5073.21/evm.utg15556.4/evm.utg116.54/evm.utg162.47/evm.utg801.42/evm.utg116.354/evm.utg16223.29/evm.utg4567.1","molecular_functions"
"GO:0005200","GTP binding ",70,0.442920448831778,1.6416365014125,0.00239833087003237,0.0464404068469904,0.038327392851235,9805,"tags=44%, list=23%, signal=34%","evm.utg2969.16/evm.utg1623.32/evm.utg699.95/evm.utg3041.49/evm.utg307.16/evm.utg1609.42/evm.utg910.72/evm.utg2426.32/evm.utg1609.43/evm.utg1609.41/evm.utg1009.28/evm.utg1609.44/evm.utg116.62/evm.utg3201.11/evm.utg18.6/utg2969.equina_smart_124203.mrna2/evm.utg262.10.11/evm.utg1404.3/evm.utg3872.1/evm.utg31304.4/evm.utg18.4/evm.utg378.53/evm.utg1786.34/evm.utg5033.26/evm.utg762.12/evm.utg15156.12/evm.utg18.69/evm.utg436.2/evm.utg3553.5/evm.utg29.22/evm.utg4271.91","molecular_functions"
"GO:0042277","G protein-coupled receptor activity ",129,0.398480374815453,1.66486478636101,0.00258975518561831,0.0478822654018557,0.0395173625999995,10831,"tags=42%, list=26%, signal=31%","evm.utg544.26/evm.utg6147.2/evm.utg14923.1/evm.utg3753.52/evm.utg3283.33/evm.utg2637.9/evm.utg1507.5/evm.utg479.111/evm.utg6147.3/evm.utg4576.4/evm.utg10541.21/evm.utg498.122/evm.utg152.60/evm.utg24357.23/evm.utg129.12/evm.utg4607.34/evm.utg479.112/evm.utg2757.35/evm.utg101.54/evm.utg5950.16/evm.utg1542.10/evm.utg2129.195/evm.utg736.16/evm.utg992.37/evm.utg4856.36/evm.utg3403.16/evm.utg1818.17/evm.utg116.98/evm.utg324.183/evm.utg234.132/evm.utg4231.6/evm.utg20197.1/evm.utg27.80/evm.utg324.186/evm.utg2849.13/evm.utg597.49/evm.utg33682.13/evm.utg479.16/evm.utg3474.17/evm.utg6851.18/evm.utg16030.10/evm.utg15197.10/evm.utg1272.173/evm.utg857.10.11/evm.utg2129.96/evm.utg293.17/evm.utg700.17/evm.utg52.8/evm.utg479.18/evm.utg1056.96/evm.utg1272.176/evm.utg567.26/evm.utg1724.4/evm.utg12875.25","molecular_functions"
