"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","GO"
"GO:0030414","peptidase inhibitor activity ",0.00786838340486409,0.00307059471046609,1.90690812106026e-07,0.000211476110625583,0.000196511900054526,"evm.utg8.10/evm.utg52.99/evm.utg55.212/evm.utg104.63/evm.utg334.78/utg334.equina_smart_1340223.mrna2/evm.utg379.46/evm.utg413.23/evm.utg413.26/evm.utg544.11/evm.utg544.14/evm.utg544.16/evm.utg580.6/evm.utg580.26/evm.utg738.8/evm.utg912.49/evm.utg1609.5/evm.utg1800.5/evm.utg1819.3/evm.utg2108.7/evm.utg2858.29/evm.utg5073.2/evm.utg8615.4/evm.utg9740.7/evm.utg10358.5/evm.utg14703.2/evm.utg15552.12/evm.utg19074.8/utg19074.equina_smart_1694011.mrna2/evm.utg20736.15/evm.utg21078.2/evm.utg32458.10/evm.utg37512.1",33,"molecular_functions"
"GO:0015252","potassium channel activity ",0.00214592274678112,0.000434518119405579,1.43513036299152e-05,0.00795779786278797,0.0073946980282563,"evm.utg432.26/evm.utg432.27/evm.utg432.28/evm.utg432.29/evm.utg4082.49/evm.utg4290.26/evm.utg4290.29/evm.utg9401.4/evm.utg20090.4",9,"molecular_functions"
