"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","GO"
"GO:0030414","peptidase inhibitor activity ",0.00720288115246098,0.00307059471046609,3.83863928660201e-07,0.000474071951895348,0.000450535032059078,"evm.utg8.10/evm.utg52.99/evm.utg55.212/evm.utg104.63/evm.utg104.64/evm.utg334.78/utg334.equina_smart_1340223.mrna2/evm.utg379.46/evm.utg413.23/evm.utg413.26/evm.utg544.11/utg544.equina_smart_1559235utrorf.mrna1/evm.utg544.14/evm.utg544.16/utg544.equina_smart_1005728.mrna1/evm.utg580.6/evm.utg580.26/evm.utg912.49/evm.utg1290.2/evm.utg1609.5/evm.utg2108.7/evm.utg2417.38/evm.utg2858.29/evm.utg4049.2/evm.utg5073.2/evm.utg8615.4/evm.utg9740.7/evm.utg14703.2/evm.utg15552.12/evm.utg19074.8/utg19074.equina_smart_1694011.mrna2/evm.utg20736.15/evm.utg21078.2/evm.utg24357.20/evm.utg32458.10/evm.utg37512.1",36,"molecular_functions"
