"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","context","GO","region","experiment"
"GO:0006635","fatty acid beta-oxidation",0.0555555555555556,0.00121722846441948,0.0384615384615385,45.6410256410256,6.61445163657668,0.0216934304873529,0.0435268750726157,0.00916355264686647,"evm.utg11814.7",1,"CHG","Biological Processes","gene","Acute Experiment"
"GO:0030705","cytoskeleton-dependent intracellular transport",0.0555555555555556,0.00140449438202247,0.0333333333333333,39.5555555555556,6.13707340148304,0.0249911673521622,0.0435268750726157,0.00916355264686647,"evm.utg4428.8",1,"CHG","Biological Processes","gene","Acute Experiment"
"GO:0030705","cytoskeleton-dependent intracellular transport",0.0555555555555556,0.00140449438202247,0.0333333333333333,39.5555555555556,6.13707340148304,0.0249911673521622,0.0435268750726157,0.00916355264686647,"evm.utg4428.8",1,"CHH","Biological Processes","gene","Acute Experiment"
"GO:0001822","kidney development",0.0555555555555556,0.00154494382022472,0.0303030303030303,35.959595959596,5.83670364448805,0.0274575772482638,0.0435268750726157,0.00916355264686647,"evm.utg512.80",1,"CHH","Biological Processes","gene","Acute Experiment"
"GO:0051607","defense response to virus",0.0555555555555556,0.00182584269662921,0.0256410256410256,30.4273504273504,5.3418148616656,0.0323727303600235,0.0435268750726157,0.00916355264686647,"evm.utg1571.14",1,"CpG","Biological Processes","gene","Acute Experiment"
"GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",0.0555555555555556,0.00191947565543071,0.024390243902439,28.9430894308943,5.20106267094838,0.0340058945466631,0.0435268750726157,0.00916355264686647,"evm.utg162.19",1,"CpG","Biological Processes","gene","Acute Experiment"
"GO:0045087","innate immune response",0.0555555555555556,0.00196629213483146,0.0238095238095238,28.2539682539683,5.13440726907744,0.0348215000580926,0.0435268750726157,0.00916355264686647,"evm.utg1571.14",1,"CpG","Biological Processes","gene","Acute Experiment"
"GO:0008380","RNA splicing",0.0555555555555556,0.00365168539325843,0.0128205128205128,15.2136752136752,3.65221740680126,0.0637539005302052,0.0735621929194676,0.01548677745673,"evm.utg1032.34",1,"CHH","Biological Processes","gene","Acute Experiment"
"GO:0006325","chromatin organization",0.0555555555555556,0.00500936329588015,0.00934579439252336,11.0903426791277,3.03876304326664,0.0864628369652672,0.0926387538913578,0.0195028955560753,"evm.utg4428.2",1,"CpG","Biological Processes","gene","Acute Experiment"
"GO:2000036","regulation of stem cell population maintenance",0.0833333333333333,0.000468164794007491,0.1,178,13.2732358236835,0.00560497397302273,0.0400652494209068,0.0259531980054457,"evm.utg2849.3",1,"CpG","Biological Processes","dispersed_repeat","Acute Experiment"
"GO:0030261","chromosome condensation",0.0833333333333333,0.00051498127340824,0.0909090909090909,161.818181818182,12.6486800025056,0.00616388452629335,0.0400652494209068,0.0259531980054457,"evm.utg5417.33",1,"CpG","Biological Processes","dispersed_repeat","Acute Experiment"
