"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","context","GO","region","experiment"
"GO:0071949","FAD binding",0.05,0.0036024171056709,0.0696598909074115,0.128571857486712,0.0773364556311052,"evm.utg35662.1",1,"CpG","Molecular Functions","gene","Acute Experiment"
"GO:0004540","RNA nuclease activity",0.05,0.00391230244809421,0.0754317727653631,0.128571857486712,0.0773364556311052,"evm.utg2661.21",1,"CHG","Molecular Functions","gene","Acute Experiment"
"GO:0004197","cysteine-type endopeptidase activity",0.05,0.00453207313294081,0.0868736390534109,0.128571857486712,0.0773364556311052,"evm.utg4856.49",1,"CpG","Molecular Functions","gene","Acute Experiment"
"GO:0016779","nucleotidyltransferase activity",0.05,0.00476448713975829,0.0911295561876042,0.128571857486712,0.0773364556311052,"evm.utg6459.27",1,"CHH","Molecular Functions","gene","Acute Experiment"
"GO:0004867","serine-type endopeptidase inhibitor activity",0.05,0.0048032228075612,0.0918370410619375,0.128571857486712,0.0773364556311052,"evm.utg4605.20",1,"CpG","Molecular Functions","gene","Acute Experiment"
"GO:0004867","serine-type endopeptidase inhibitor activity",0.05,0.0048032228075612,0.0918370410619375,0.128571857486712,0.0773364556311052,"evm.utg4605.20",1,"CHG","Molecular Functions","gene","Acute Experiment"
"GO:0003724","RNA helicase activity",0.05,0.00565540749922529,0.107269984202913,0.140791854266323,0.0846868296338787,"evm.utg1571.14",1,"CpG","Molecular Functions","gene","Acute Experiment"
"GO:0044877","protein-containing complex binding",0.05,0.00608149984505733,0.114892705644837,0.141926283443622,0.0853691930487953,"evm.utg11814.7",1,"CHG","Molecular Functions","gene","Acute Experiment"
"GO:0004386","helicase activity",0.05,0.0152618531143477,0.264867409009065,0.305421335368431,0.18371208142462,"evm.utg1571.14",1,"CpG","Molecular Functions","gene","Acute Experiment"
"GO:0004842","ubiquitin-protein transferase activity",0.05,0.0165788658196467,0.284290415759784,0.305421335368431,0.18371208142462,"evm.utg11814.6",1,"CHG","Molecular Functions","gene","Acute Experiment"
"GO:0005044","scavenger receptor activity",0.05,0.0179346141927487,0.303774894842349,0.305421335368431,0.18371208142462,"evm.utg9625.2",1,"CHH","Molecular Functions","gene","Acute Experiment"
"GO:0016301","kinase activity",0.05,0.0180508211961574,0.305421335368431,0.305421335368431,0.18371208142462,"evm.utg162.19",1,"CpG","Molecular Functions","gene","Acute Experiment"
