"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"evm.TU.utg62.31",1.6350149122156,-0.000247183719178538,0.0290101084371783,0.510274953618811,NA
"evm.TU.utg62.32",743.578937034651,0.000229313129385603,0.00955384961056395,0.695163376910749,0.99999995182314
"evm.TU.utg62.33",440.656014401272,-0.00026091887476162,0.0101022824353732,0.45434114431281,0.99999995182314
"evm.TU.utg62.34",388.567238268945,4.14898391476559e-05,0.00953876388479175,0.944127547334741,0.99999995182314
"evm.TU.utg62.35",4490.64682638082,-8.81802457539231e-05,0.00952969099495611,0.887732307523294,0.99999995182314
"evm.TU.utg62.36",76.400881392646,5.56625309625052e-05,0.00968687781939808,0.8882577493645,0.99999995182314
"evm.TU.utg62.37",188.583787883329,-2.6830857379486e-05,0.00971997550841751,0.943017031115924,0.99999995182314
"evm.TU.utg62.38",65.0448721628069,-0.000311257137380785,0.0106677434222755,0.341217810389958,0.99999995182314
"evm.TU.utg62.39",223.873663616592,-0.00022189881456561,0.00974852623764957,0.586849825277957,0.99999995182314
"evm.TU.utg62.40",9.82850197856617,-0.000177196071083087,0.0127712549343754,0.484123651983464,NA
"evm.TU.utg62.41",2.75127512947282,-0.00011654053763361,0.0162701539496409,0.662122464064065,NA
"evm.TU.utg62.42",12.8386150527093,0.000260618926514294,0.0155333149539493,0.345687687397168,0.99999995182314
"tRNAscan-SE.tRNA.utg62.Pseudo(GGA).4",0.104259495557441,-0.000112388555529728,0.0327345841378947,0.740365486863452,NA
"evm.TU.utg62.43",333.49197755902,-0.000163914113475704,0.00955781972796266,0.770105380320603,0.99999995182314
"utg62.evm.utg820.12.path2",207.758557873465,0.000370968495680122,0.0097560580257081,0.420183562511609,0.99999995182314
"evm.TU.utg62.44",122.483244575768,-1.27141003637824e-05,0.00969837491581181,0.973731229331017,0.99999995182314
"evm.TU.utg62.45",1705.05874218656,8.56111337715861e-05,0.00950456378966555,0.906665123783598,0.99999995182314
"evm.TU.utg62.46",250.759159558169,-5.48562251236424e-05,0.00958980063563902,0.910251669027452,0.99999995182314
"evm.TU.utg62.47",28.8446058613873,0.000686137253770477,0.0211842813217282,0.0873474134023875,0.99999995182314
"evm.TU.utg62.48",23.3687834513928,0.000238856967664833,0.0118529192726872,0.3846408507638,0.99999995182314
"evm.TU.utg62.49",20.2124062247768,0.000131458178318116,0.0112400559384593,0.604284697813281,0.99999995182314
"evm.TU.utg62.50",233.542286315951,0.00010041019640341,0.00963738095373534,0.81924607762359,0.99999995182314
"evm.TU.utg62.51",143.44156524604,2.02871637056694e-05,0.00963099167033126,0.962863976014213,0.99999995182314
"evm.TU.utg62.52",830.655114478576,-0.000509358331284307,0.0102471547408335,0.23271794894419,0.99999995182314
"evm.TU.utg62.53",68.0920257799899,0.000183109486855118,0.01031559963852,0.544705992153748,0.99999995182314
"evm.TU.utg62.54",44.1622876810909,0.000257607663818676,0.011838338883934,0.358669757253498,0.99999995182314
"evm.TU.utg62.55",226.502770714455,0.000156510390108168,0.00966080995816616,0.718385579403718,0.99999995182314
"evm.TU.utg62.56",13.4353441828137,-0.000516314564302282,0.0194830387727221,0.141317730021742,0.99999995182314
"evm.TU.utg62.57",540.030492352677,-0.000349526815256432,0.00955552222583735,0.57117879421083,0.99999995182314
"evm.TU.utg62.58",0.584530649813019,-9.87980882800944e-05,0.0324486172801393,0.77090326101116,NA
"evm.TU.utg62.59",849.64885485833,-0.00066240502280973,0.00985973733203333,0.2204224390093,0.99999995182314
"evm.TU.utg62.61",8.4355957725711,0.000200930346274304,0.016954176122974,0.468967046883281,NA
"evm.TU.utg62.62",0.143802213331649,-0.000109857621761335,0.032703657424833,0.745882643244071,NA
"evm.TU.utg62.63",162.843474683708,2.53951184486717e-05,0.00962748934190395,0.953907140325643,0.99999995182314
"evm.TU.utg62.64",122.842984024825,0.000137497403236466,0.00968043318671682,0.741022134133517,0.99999995182314
"evm.TU.utg62.65",58.0367205653143,-8.43632336999171e-05,0.00980374071392783,0.809585765441917,0.99999995182314
"evm.TU.utg62.66",35.9058363295701,-4.31994716421981e-06,0.0099260473309124,0.988929733732864,0.99999995182314
"tRNAscan-SE.tRNA.utg62.Ser(AGA).1",0.833501702296007,0.0002062014847411,0.0336904465158716,0.559297848629084,NA
"tRNAscan-SE.tRNA.utg62.Ser(AGA).2",0.455953765876216,2.47393737372457e-05,0.0320144527067143,0.94125936772613,NA
"evm.TU.utg62.67",1435.42766860614,0.000301264028130497,0.00969592574532221,0.512849986998573,0.99999995182314
"evm.TU.utg62.68",162.142937814726,0.000117855803164192,0.00973422437804476,0.758394477244177,0.99999995182314
"evm.TU.utg62.69",0.736999692136746,6.42289201135023e-07,0.0320106937810597,0.998471591771632,NA
"tRNAscan-SE.tRNA.utg62.Pseudo(AGA).7",0.15741541808397,-3.415142575155e-05,0.0321031100266625,0.918915090237271,NA
"evm.TU.utg62.70",10.2624464181055,0.000190650643343663,0.0144300233666701,0.461890010533833,NA
"evm.TU.utg62.71",2874.51246348677,5.10858128586532e-05,0.0126323311954031,0.828490210164366,0.99999995182314
"evm.TU.utg62.72",601.289364260083,4.66883318144376e-05,0.00978713183075134,0.89378331902931,0.99999995182314
"evm.TU.utg62.73",23.2219243046232,-0.00015542653722433,0.0109147775465703,0.560296920537598,0.99999995182314
"evm.TU.utg62.74",185.00243329938,8.21848595472792e-05,0.00956690282975116,0.87633724832815,0.99999995182314
"evm.TU.utg62.75",1462.25901180332,-0.00161250241480412,0.0230944578608759,0.0144468731710306,0.99999995182314
"evm.TU.utg62.76",152.146418023433,6.74766469841288e-05,0.0101445004237067,0.81390676704131,0.99999995182314
"evm.TU.utg62.77",244.740500612977,0.000362290914694403,0.00966560643534617,0.469045001512435,0.99999995182314
"evm.TU.utg62.78",4.45278304219271,9.22891028916068e-05,0.0154027046871981,0.720245325194762,NA
"evm.TU.utg62.79",33.8188919033053,0.000229321183416165,0.0152143808378303,0.394289939860878,0.99999995182314
"evm.TU.utg62.80",136.441528688832,0.000465251291031203,0.00976039069755779,0.347004900058336,0.99999995182314
"evm.TU.utg62.81",73.8690583642093,0.000328348304244086,0.0104046737767687,0.344590218783412,0.99999995182314
"evm.TU.utg62.82",120.003202709779,-5.8039745765104e-05,0.00977220464969824,0.870626404174089,0.99999995182314
"evm.TU.utg62.83",899.349443970446,-0.000147978317551478,0.00953688899323075,0.808350116099613,0.99999995182314
"evm.TU.utg62.84",1163.29056853658,-0.000693342977547654,0.00960249797406341,0.30352164866839,0.99999995182314
"evm.TU.utg62.85",1326.8776380619,-0.000581393370129863,0.00977125029960045,0.277434648128356,0.99999995182314
"evm.TU.utg62.86",244.47664871224,-0.000102463075477051,0.00964475185450053,0.813157023221775,0.99999995182314
"tRNAscan-SE.tRNA.utg62.Pseudo(GTT).8",0.104772582931345,-4.9805400340077e-05,0.0321925594665543,0.882084429072488,NA
"evm.TU.utg62.87",370.375111378223,-0.000144161755935176,0.00953357048898404,0.81598604106889,0.99999995182314
"evm.TU.utg62.88",262.012344283446,-0.00100870685306929,0.0108946048307729,0.0723104401785227,0.99999995182314
"evm.TU.utg62.89",609.900393664426,0.000324465774536486,0.00964407728210347,0.517541188760861,0.99999995182314
"evm.TU.utg62.90",56.2799915516964,4.19016568034734e-05,0.00986708734431966,0.897825442018319,0.99999995182314
"evm.TU.utg62.91",3.58610077209871,0.00025260255337638,0.0228251200801774,0.452024681234201,NA
"evm.TU.utg62.92",2036.30017681425,0.00011421884186872,0.00953806267909199,0.849346649420601,0.99999995182314
"evm.TU.utg62.93",47.7709432251175,0.000112153990647672,0.00985293606900835,0.7433389604706,0.99999995182314
"evm.TU.utg62.94",190.206312570167,-0.000256541579772672,0.00978331380471528,0.529578819317209,0.99999995182314
"tRNAscan-SE.tRNA.utg62.Pseudo(GGA).9",0.1990564294231,-0.000110757180162204,0.0327118975161658,0.743935136874036,NA
"evm.TU.utg62.95",33.4895284013976,0.000202584213263617,0.0137234944517717,0.434054112079204,0.99999995182314
"evm.TU.utg62.96",13.4568831403508,0.000229667453429405,0.0148563086187742,0.39087318723939,0.99999995182314
"evm.TU.utg62.97",294.461514897143,-0.000206609273929172,0.00961956745402484,0.668764676909658,0.99999995182314
"evm.TU.utg62.98",88.3113011116845,-2.24796578467528e-06,0.00974360310558559,0.995067888011629,0.99999995182314
"evm.TU.utg62.99",103.998773990508,0.207887926702178,0.576554746041645,0.000100580640429565,0.122017494019866
"evm.TU.utg62.100",13.3687178010691,0.00155992491902519,0.0453397418194369,0.0396832447562908,0.99999995182314
"evm.TU.utg62.101",0.105285670305249,-2.66249366030168e-06,0.0320635752239128,0.993656673377567,NA
"evm.TU.utg62.102",6.87839871586665,-2.26426994787835e-05,0.0131742958687192,0.924028731404279,NA
"evm.TU.utg62.103",257.779378919326,0.000234660386749332,0.00955950558678006,0.68316730710926,0.99999995182314
"evm.TU.utg62.104",37175.9234337781,0.000459238930910857,0.00959064049285246,0.445003717108789,0.99999995182314
"evm.TU.utg62.105",274.600178090476,-0.00019314509962374,0.00959887723155561,0.700346256787116,0.99999995182314
"utg62.equina_smart_1394809.path1",7.85232649179019,-2.77949092433532e-05,0.0122845756185772,0.905377489414135,NA
"evm.TU.utg62.106",0.770261252589685,0.000112138329281895,0.0306470278672137,0.749889408398348,NA
"evm.TU.utg62.107",68.0200355175814,0.000544433842444981,0.0132072160247317,0.131231619390296,0.99999995182314
"tRNAscan-SE.tRNA.utg62.Ala(GGC).1",0.140141514331263,2.68338359077386e-05,0.0321143465604488,0.936165354644692,NA
"evm.TU.utg62.108",511.596227044627,-0.000182505810336515,0.00953871055284349,0.765326107889482,0.99999995182314
"evm.TU.utg62.109",356.919393217878,-0.000861289921533322,0.010630798243721,0.100957507371458,0.99999995182314
"evm.TU.utg62.112",2707.72466110455,0.000220508096172409,0.00989251041371332,0.547634653937284,0.99999995182314
"evm.TU.utg62.113",174.246387979945,1.23250102190108e-05,0.00992933061974631,0.968377170775531,0.99999995182314
"evm.TU.utg62.114",558.646570410731,0.000370868223060314,0.00983564297098265,0.394656731053929,0.99999995182314
"evm.TU.utg62.115",0.800788615194191,-8.25942399014127e-05,0.0323171266245277,0.807008486455805,NA
"evm.TU.utg62.116",52.9981813998223,-9.86811710645498e-05,0.00983048313579703,0.7750193601325,0.99999995182314
"evm.TU.utg62.117",54.5584004417658,-7.9099636168433e-05,0.0120203510326839,0.73933154073441,0.99999995182314
"evm.TU.utg62.118",15.6076036986693,-5.76255818585503e-05,0.0144737981489534,0.816467659370555,0.99999995182314
"evm.TU.utg62.119",106.997736487776,-0.000222900041816564,0.00992402155233484,0.537243037315609,0.99999995182314
"evm.TU.utg62.120",13.8345712340776,-8.86293768206762e-05,0.0116295045580894,0.712823757654923,0.99999995182314
"evm.TU.utg62.121",0.686779831378493,-0.000165185985512842,0.0302341254136575,0.647476666959972,NA
"evm.TU.utg62.122",166.116755124182,0.000550956920109801,0.0333824276968388,0.222942367259676,0.99999995182314
"evm.TU.utg62.123",533.360157583816,-0.00117855128625979,0.00990224081273228,0.099235211337296,0.99999995182314
"evm.TU.utg62.124",121.480508874549,0.000458024517290438,0.01330559903377,0.167909851866006,0.99999995182314
"evm.TU.utg62.125",284.840267137548,0.00071089396691772,0.0101876969675935,0.16052072703353,0.99999995182314
"tRNAscan-SE.tRNA.utg62.Cys(ACA).2",0.354095753407567,8.05064761491407e-05,0.0323917575253871,0.811331639676155,NA
"evm.TU.utg62.126",97.6689254089902,-0.00021049188956778,0.0103094251808529,0.499690083563988,0.99999995182314
"evm.TU.utg62.127",147.676899640464,-1.42489735828533e-05,0.00965701388702844,0.972497633439145,0.99999995182314
"evm.TU.utg62.128",615.718218420663,-0.000117476870283186,0.0188394750505275,0.688386490162227,0.99999995182314
"evm.TU.utg62.129",92.377959844812,0.000144764470780539,0.010366225434083,0.614076901956228,0.99999995182314
"evm.TU.utg62.130",16.8618341804989,3.75269725573044e-05,0.0107797753481743,0.879508409391107,0.99999995182314
"evm.TU.utg62.131",23.4613570681263,0.000241903291131541,0.0126154728902325,0.369862057752764,0.99999995182314
"evm.TU.utg62.132",106.401568090211,9.48409810410738e-05,0.00962028615286495,0.834779755180395,0.99999995182314
"evm.TU.utg62.133",993.087195777884,-0.000313159811613531,0.0104401668582409,0.356451385354306,0.99999995182314
"evm.TU.utg62.134",484.142541899896,-0.00027307561114638,0.00981014022068214,0.501054580427644,0.99999995182314
"evm.TU.utg62.135",121523.572168895,0.000218808785014832,0.00954468983745991,0.717056408184104,0.99999995182314
"evm.TU.utg62.136",15.9063056460756,0.00021112717547025,0.0124082017842776,0.421215951841766,0.99999995182314
"evm.TU.utg62.137",10.4829556907461,-0.000334711092370823,0.0242116114471378,0.34467942437662,NA
"evm.TU.utg62.138",798.628512920411,-3.25787088577422e-05,0.00956461102430444,0.950814065681153,0.99999995182314
"evm.TU.utg62.139",17.1581316851097,0.00323386952755004,0.0574897770786111,0.00982833384400227,0.99999995182314
"evm.TU.utg62.140",23.6171126792473,7.55539056482495e-05,0.010203048721486,0.789156157510709,0.99999995182314
"evm.TU.utg62.141",7.01985859649885,1.91093193531451e-05,0.0134680787369249,0.936369727711859,NA
"evm.TU.utg62.142",946.870090878689,-3.46493047374e-05,0.00962125216241105,0.93810806105677,0.99999995182314
"evm.TU.utg62.143",1007.32743679086,-2.10871902683212e-05,0.00953768158160199,0.971700676012489,0.99999995182314
"evm.TU.utg62.144",1090.54283033006,2.16838740147007e-05,0.00957208492580172,0.966305666282298,0.99999995182314
"evm.TU.utg62.145",114.283168460753,-1.31652119978828e-05,0.00967598701837805,0.973730566065921,0.99999995182314
"tRNAscan-SE.tRNA.utg62.Ser(AGA).3",1.46029429542038,0.000370350581848819,0.0323026018823781,0.362175773193001,NA
"tRNAscan-SE.tRNA.utg62.Thr(AGT).1",0.233265629671732,-5.33089061887094e-06,0.0320647024956089,0.987299972675002,NA
"evm.TU.utg62.146",85.7719613215517,0.000286303544293311,0.0107664334892133,0.362013246083366,0.99999995182314
"evm.TU.utg62.147",2370.19431881264,0.000728781788897954,0.00959140440787272,0.29660005502865,0.99999995182314
"evm.TU.utg62.148",79.6552155330553,-0.000292594963695594,0.0100287061399015,0.428673183742726,0.99999995182314
"evm.TU.utg62.149",2493.40519102743,0.00040707209395086,0.00954200119973414,0.539929648553863,0.99999995182314
"utg62.evm.utg648.3.path8",21.8310294817016,-0.000110231275589221,0.0123819928136815,0.647928684161695,0.99999995182314
"evm.TU.utg62.150",140.815000613817,5.12110689662089e-05,0.00958477234800791,0.917409917465597,0.99999995182314
"evm.TU.utg62.151",0.673745032556856,3.65174819731616e-05,0.0286266416684074,0.916957660485216,NA
"evm.TU.utg62.152",240.679361652251,0.00122176767863952,0.0127993232635717,0.0352659720395797,0.99999995182314
"evm.TU.utg62.153",2027.69469702563,0.000227363756980911,0.00964536666252779,0.626204388573896,0.99999995182314
"evm.TU.utg62.154",92.7288982472392,0.000423833967818456,0.0121041061943766,0.201489306401297,0.99999995182314
"evm.TU.utg62.155",27.9766081273212,0.000135611710146508,0.0106048581059066,0.618127911592433,0.99999995182314
"evm.TU.utg62.156",61.8603970700084,-0.000181738390454209,0.00983089739992189,0.621675007499221,0.99999995182314
"utg62.evm.utg612.30.path2",0.249889550531829,1.03251767793599e-05,0.0320473780219519,0.975418997713828,NA
"evm.TU.utg62.157",0.716215030068065,8.23152310838316e-05,0.0322461691675584,0.807932903190288,NA
"evm.TU.utg62.158",51.9457982022602,-0.000101764032942002,0.0105767980688002,0.700827401861299,0.99999995182314
"evm.TU.utg62.159",2044.8298802706,-0.000979681207971759,0.00963348983610988,0.191690646282715,0.99999995182314
"evm.TU.utg62.160",430.9148882224,-0.000454288178313879,0.00968850746521523,0.38400548321852,0.99999995182314
"evm.TU.utg62.162",0.0700707571656316,7.37443888228248e-06,0.0320894316127765,0.98242310829559,NA
"evm.TU.utg62.163",420.630952382606,-7.44180189115937e-05,0.00951600074212725,0.912317378721934,0.99999995182314
"evm.TU.utg64.1",191.527840711573,0.000537287555721253,0.0110131011206046,0.173503809488179,0.99999995182314
"tRNAscan-SE.tRNA.utg64.Pseudo(GGC).1",0.122713592318256,4.90820002135095e-05,0.0322039631378871,0.883735121584753,NA
"evm.TU.utg64.4",0.0700707571656316,7.37443888228248e-06,0.0320894316127765,0.98242310829559,NA
"evm.TU.utg64.7",67.1212942452828,4.94946166590943e-05,0.00969763189156371,0.898788496378743,0.99999995182314
"evm.TU.utg64.8",352.89462474141,0.000153155317212978,0.00957514864364156,0.770883417284703,0.99999995182314
"evm.TU.utg64.9",18445.0552176671,0.00052154977229925,0.0095415371341041,0.457549799157836,0.99999995182314
"evm.TU.utg64.10",0.950537492318971,7.47669755080097e-05,0.0321016204360818,0.82535073437759,NA
"evm.TU.utg64.11",2087.77174642802,2.74877866496757e-05,0.00953166076925476,0.964279182473444,0.99999995182314
"evm.TU.utg64.12",633.921458827483,-0.000855740692121607,0.0104353589752461,0.110356060040456,0.99999995182314
"evm.TU.utg64.13",1.5661868357898,-0.00014506218288277,0.0256435229725035,0.679046719162698,NA
"evm.TU.utg64.14",2426.17881773744,0.00116673425232475,0.0105775054935655,0.0644647759117086,0.99999995182314
"evm.TU.utg64.15",1741.52922997713,-0.000265259724076653,0.00954014515864054,0.672339151130628,0.99999995182314
"evm.TU.utg64.16",734.35318674227,0.000181212792991172,0.00961496285671823,0.705925974608251,0.99999995182314
"evm.TU.utg64.17",174.873177479332,0.000407429598534596,0.00984626212836021,0.362052607414931,0.99999995182314
"evm.TU.utg64.20",640.021793794788,-0.000153785879098213,0.0100470017489914,0.629838553197363,0.99999995182314
"evm.TU.utg64.22",9.46911806406947,-7.17460337046721e-05,0.0194099559293016,0.810049552311489,NA
"evm.TU.utg64.24",3.51685153108043,0.000628178541346914,0.0329684127497518,0.176358781426591,NA
"evm.TU.utg64.25",410.67437601899,0.000107133189889765,0.0109540651844591,0.673051603297718,0.99999995182314
"evm.TU.utg64.26",320.310312558901,0.000482774033412702,0.00971873288148591,0.351369013427669,0.99999995182314
"evm.TU.utg64.27",899.825247219055,-7.9423692511971e-05,0.00961559803116994,0.862084974457028,0.99999995182314
"evm.TU.utg64.28",197.667307831097,-1.90290584386013e-05,0.0095480835364964,0.973146485109943,0.99999995182314
"evm.TU.utg64.29",25.9757534587032,0.0095789079703221,0.132394655556159,0.00456175857248491,0.773527615796118
"utg64.equina_smart_363863.path1",127.083231133073,0.000296124193590184,0.0105203931553403,0.367792043348251,0.99999995182314
"evm.TU.utg64.30",1.13607364433937,-0.000117253849677249,0.0326659612827689,0.730619935860693,NA
"evm.TU.utg64.31",0.595715706234315,-3.17497655523144e-05,0.0311939083031901,0.925945448338344,NA
"evm.TU.utg64.32",80.1992120877616,-0.000248886279339534,0.0108221921704109,0.405337283227723,0.99999995182314
"evm.TU.utg64.34",3.15309579517423,-2.13337557509784e-05,0.0228376538037217,0.948227703758486,NA
"evm.TU.utg64.35",377.529465788575,0.000277367385218797,0.00983358749775919,0.489130713228345,0.99999995182314
"evm.TU.utg64.36",172.511779000443,0.000711399468889943,0.0129273492404097,0.0884499519506101,0.99999995182314
"evm.TU.utg64.37",0.140141514331263,2.68338359077386e-05,0.0321143465604488,0.936165354644692,NA
"evm.TU.utg72.1",6.31690246116254,-0.000140771771709138,0.027730918466774,0.694008559712517,NA
"utg72.equina_smart_1395047.path1",7.05618534672323,1.46555823060894e-05,0.0319850236791014,0.965173627416968,NA
"evm.TU.utg72.2",12.4665549920341,-0.00062782820155833,0.0256329037329708,0.126001372023449,0.99999995182314
"tRNAscan-SE.tRNA.utg72.Ser(AGA).1",0.214724104148867,-3.28257274557318e-05,0.0321359686226835,0.921977060507276,NA
"evm.TU.utg72.4",426.976660918996,-2.48972802104847e-07,0.00957721246399702,0.999605745133933,0.99999995182314
"evm.TU.utg72.5",43.3688908817316,-1.71046090939625e-05,0.0102738697688637,0.949458622098254,0.99999995182314
"evm.TU.utg72.6",71.9441033704344,-5.08116903785749e-05,0.0103343383799248,0.849950875833868,0.99999995182314
"evm.TU.utg72.7",4701.32265317761,-0.000151574898019781,0.00959624917697883,0.759173896266901,0.99999995182314
"evm.TU.utg72.8",307.754167657096,-3.20062880784553e-05,0.009755245139249,0.929168274338831,0.99999995182314
"evm.TU.utg72.9",692.586359962145,2.98666113646127e-05,0.00963520869094998,0.94491629324521,0.99999995182314
"evm.TU.utg72.10",122.866933237068,9.73033410492893e-05,0.009690707523229,0.808108930150939,0.99999995182314
"evm.TU.utg72.11",307.299571415268,-0.000228753948957431,0.00972733015364216,0.585548481091255,0.99999995182314
"evm.TU.utg72.12",25.4731080253596,-0.00016856383564506,0.0107472379912784,0.541204859876318,0.99999995182314
"evm.TU.utg72.13",165.971846512929,3.59003839928071e-05,0.00975989306362654,0.920241043227632,0.99999995182314
"tRNAscan-SE.tRNA.utg72.Pseudo(GTT).4",4.63270279719472,4.69845868647308e-05,0.0126919423794671,0.842062886005341,NA
"evm.TU.utg72.14",4.07953421857357,4.36347766338225e-05,0.0184212995177909,0.879706034410971,NA
"evm.TU.utg72.15",22.2065791699633,4.07734601619658e-05,0.0117030975477864,0.862320522674369,0.99999995182314
"utg72.equina_smart_1395060.path1",13.5986738116558,0.000456615389853597,0.0173068473878613,0.164442517405543,0.99999995182314
"evm.TU.utg72.16",5246.86458192501,0.000770066127448717,0.0113262338232801,0.0980473760706884,0.99999995182314
"evm.TU.utg72.17",12.1104795340977,0.000154181585792034,0.0152455249814023,0.552736461492807,0.99999995182314
"evm.TU.utg72.18",57.5447302507491,-0.000139097909915956,0.00993147238490005,0.67596204102069,0.99999995182314
"evm.TU.utg72.19",415.78547869877,9.48838235441509e-05,0.00986486965305279,0.777383646915423,0.99999995182314
"evm.TU.utg72.20",771.03241350965,-0.000146202724094461,0.00955078914471883,0.798610513128572,0.99999995182314
"evm.TU.utg72.21",157.819407241968,7.41618823731721e-05,0.00968112519325698,0.853741496726668,0.99999995182314
"evm.TU.utg72.22",108.856148800326,5.73196123777659e-05,0.00990024624847768,0.858185506874692,0.99999995182314
"evm.TU.utg72.23",110.536762661569,-7.21099902629164e-05,0.00981714085424619,0.833875329609353,0.99999995182314
"evm.TU.utg72.24",0.146945134142883,6.37438994504496e-05,0.0322617161482141,0.84973011875187,NA
"evm.TU.utg72.25",131.272869883596,-0.000626639767786017,0.0105379565065613,0.162124297720277,0.99999995182314
"evm.TU.utg72.26",1177.1196287066,-0.00073267030234137,0.00961698403013241,0.277578599861442,0.99999995182314
"evm.TU.utg72.27",638.799167102918,0.000148455511192568,0.00957358601938821,0.778388518767134,0.99999995182314
"evm.TU.utg72.28",15.1488141616308,0.00107655970146843,0.0407884081956679,0.0789720382281383,0.99999995182314
"evm.TU.utg72.29",0.113522426889049,8.2326464236203e-06,0.0320871067616943,0.980379644001205,NA
"evm.TU.utg72.30",5.25729355293365,-0.000234800737938731,0.0193153334709312,0.435714991791896,NA
"evm.TU.utg72.31",9.54338443196985,-0.000225311106383832,0.0153761494211022,0.402877444112714,NA
"evm.TU.utg72.32",3.89653930725989,0.000122068308070828,0.0191141081282968,0.679837973251533,NA
"tRNAscan-SE.tRNA.utg72.Pseudo(GTT).5",0.365417893525822,-0.000105827431023682,0.0326067781479812,0.754988404743079,NA
"evm.TU.utg72.33",1146.48103168063,0.000183030864883475,0.00954842377051059,0.754899329073293,0.99999995182314
"evm.TU.utg72.34",883.251606879178,-0.000251317659182448,0.00958515967763665,0.639822051156109,0.99999995182314
"evm.TU.utg72.35",33.9169120628304,0.00107210825390264,0.0285023499124004,0.0444786330113607,0.99999995182314
"evm.TU.utg72.36",56.5388118017871,0.00020042582684604,0.00991275696702406,0.573099897812297,0.99999995182314
"evm.TU.utg73.1",114.958854486578,-0.000378539190084046,0.011015406427266,0.263009962798702,0.99999995182314
"evm.TU.utg73.2",260.231436381209,0.000321721559133549,0.0100665403303354,0.391633418687749,0.99999995182314
"evm.TU.utg73.3",10.5366245863132,0.00832521600358969,0.126038259010036,0.00565207440994387,NA
"tRNAscan-SE.tRNA.utg73.Ser(AGA).1",0.1990564294231,-0.000110757180162204,0.0327118975161658,0.743935136874036,NA
"evm.TU.utg73.4",247.450131382967,0.000373105662220567,0.0114262343909135,0.252059089981082,0.99999995182314
"evm.TU.utg73.6",166.654327357423,-0.000129018857286751,0.00958018747025765,0.801264307224912,0.99999995182314
"evm.TU.utg73.5",0.896136609126848,-0.000164430051123564,0.0329764464571956,0.636391270181922,NA
"evm.TU.utg73.7",49.1487556146768,-0.000111715387052611,0.00991191205803151,0.734367876748756,0.99999995182314
"utg73.equina_smart_214745.path1",106.088878511157,-3.13135354476948e-05,0.00961301438055593,0.945129369671566,0.99999995182314
"evm.TU.utg73.8",112.550154744906,0.0005911081805376,0.0188386655206595,0.108732295091096,0.99999995182314
"evm.TU.utg73.9",136.458414121101,0.000114517084271617,0.00965238254782351,0.789952428197522,0.99999995182314
"evm.TU.utg73.10",158.217658992332,-0.000138465114227732,0.00960714947122302,0.772058982235676,0.99999995182314
"evm.TU.utg73.11",104.068114071792,0.000723493708983529,0.0119830431922033,0.0960294627670479,0.99999995182314
"evm.TU.utg73.12",177.11218257781,-0.000186580571187097,0.009704158049957,0.654317926933212,0.99999995182314
"evm.TU.utg73.13",2207.70702172802,0.000200012633380401,0.00955274804326902,0.73029844877477,0.99999995182314
"evm.TU.utg73.14",245.705101223474,-0.000530396269008352,0.00971100663368825,0.325747466369814,0.99999995182314
"evm.TU.utg73.15",980.472765163813,-0.000202380498239711,0.00956733889905167,0.713633749566536,0.99999995182314
"evm.TU.utg73.16",732.276280854311,-8.74537332742885e-06,0.00956809170432957,0.986594327965121,0.99999995182314
"evm.TU.utg73.17",2186.54205921476,0.000304159374607099,0.00952198236266763,0.659977817497216,0.99999995182314
"evm.TU.utg73.18",877.94210393484,-0.000259555451538452,0.00950896950391165,0.722927267960016,0.99999995182314
"tRNAscan-SE.tRNA.utg73.Ser(AGA).2",0.230374897781507,1.2221313623172e-05,0.0320143991100206,0.970931648699871,NA
"tRNAscan-SE.tRNA.utg73.Pseudo(CGC).1",1.08446191342692,-0.000393206983108766,0.0323418138835405,0.340255643944152,NA
"evm.TU.utg73.19",303.248880285907,0.000145510806790182,0.00994005023961185,0.662200294203376,0.99999995182314
"evm.TU.utg73.20",938.311927626372,-0.00080999456689647,0.00957432859892885,0.278324032032808,0.99999995182314
"evm.TU.utg73.21",323.48925538004,-2.15220632885589e-05,0.00984675065041017,0.947961154907912,0.99999995182314
"evm.TU.utg73.22",52.5832969758226,0.000296695009323789,0.0105898310815782,0.361942152969256,0.99999995182314
"evm.TU.utg73.23",0.713963333888615,9.11303608015687e-05,0.0323609229260075,0.787992648853241,NA
"evm.TU.utg73.24",11.8765304194237,8.23291931194523e-05,0.0133101203463157,0.732535554925761,0.99999995182314
"evm.TU.utg73.25",1.82795591527809,0.000204084493656875,0.025014661086896,0.561167455736736,NA
"evm.TU.utg73.27",49.0784757885659,8.8454738173157e-05,0.0106629979907149,0.732366322599748,0.99999995182314
"evm.TU.utg73.28",162.714947479077,-0.00032876823724569,0.0107901435044394,0.316529790991757,0.99999995182314
"evm.TU.utg73.29",5.4554035458629,-0.00017932331624018,0.0151318676007606,0.492809831970195,NA
"evm.TU.utg73.30",1178.15313979427,6.15048172652658e-05,0.0101710175854341,0.82799555526395,0.99999995182314
"evm.TU.utg73.31",46.1295391440134,-0.000230282002373057,0.0252402684709667,0.516303218395252,0.99999995182314
"evm.TU.utg73.32",49.8720818582711,0.000220399552467515,0.0101854234739778,0.498481631051674,0.99999995182314
"evm.TU.utg73.33",24.0845449566957,-4.34776051478771e-05,0.0103068501261951,0.87186600454385,0.99999995182314
